Hybridization REF	TCGA-14-1456-01C-01R-0791-07
PTCRA	0.0483333333333333
FST	-4.8862
VWCE	-1.938
PAWR	-2.424
ABCC12	0.10675
LDLR	-3.20453846153846
ASTN2	2.13685714285714
LOC441212	0.0741818181818182
GPATCH8	-0.146
TANC2	0.1291875
KIF4A	-2.9612
C18orf18	1.2012
PGM1	-0.5886
KIAA0258	-0.2408
CPD	-0.3527
SNCAIP	2.4018
DCT	-3.39822222222222
HLA-DOA	1.76532258064516
OR11L1	0.580666666666667
UPK1B	-0.199625
DNAJB4	0.6291
UGT1A8	-0.1146
HIST1H4L	0.304666666666667
PECR	-1.07425
HSPA2	2.3928
WFIKKN1	-0.795666666666667
SERP1	0.1678
SYDE2	0.0398333333333334
TACR2	0.250666666666667
NUP85	-1.1494
CD177	-0.357666666666667
LGR5	-0.980125
PIGG	-0.538
PTHR1	0.24275
RAB5A	0.542769230769231
FLJ13224	-0.108666666666667
USP9Y	0.27525
C7orf53	-0.778666666666667
LRP1B	4.8682
XAF1	0.580133333333333
ABCG8	-0.197666666666667
ANKDD1A	0.101875
DAND5	0.125666666666667
SPAG6	-0.255125
LINCR	1.2806
ZDHHC22	2.5003
CCDC60	0.00599999999999999
THOC7	-1.070125
TCTA	0.305923076923077
OR8K3	0.2394
NY-REN-7	-0.1128
B2M	1.20875
C6orf141	-2.0795
LPPR4	4.1205
SQLE	-1.82445454545455
SEPHS1	-0.5864
BTBD14B	0.4015
PLRG1	-0.027
SPG7	-0.737380952380952
ZNF614	0.222222222222222
PARD6G	0.938
INPP5B	-0.682384615384615
GRPEL2	-0.65
PPID	-0.415230769230769
TRIM56	-1.095
UBE2J1	-0.370727272727273
IL20RA	0.2692
LOC387856	0.8142
C1orf107	-0.2831875
UTS2R	1.1028
C19orf22	-0.4882
SAFB2	0.0127
KIAA0652	0.0044
KLRG1	0.462375
MS4A8B	1.0165
FRAG1	-0.2648
KIAA1546	1.322
E2F4	-1.69476923076923
CLEC4M	0.573333333333333
BTBD14A	-0.3368
KIAA0999	1.032
GYPA	-2.50375
TAC1	-0.114857142857143
TRAIP	-2.204125
KIAA0232	0.913384615384616
ERCC8	-1.3699
GPX4	0.0822727272727273
KIAA0368	0.1504
GPR157	-1.170375
CTAGE4	-1.3315
C9orf30	-0.593375
OR52A1	0.180333333333333
HSP90B3P	-1.2885
ALG9	-0.241384615384615
BTBD10	0.6404
SDK2	0.243333333333333
BAIAP3	0.2042
RABGGTB	0.1713
ANKRD40	-0.15725
KRT74	0.874
CALCOCO2	0.0777777777777778
SNCA	-1.7724
TMSL8	-0.827818181818182
C2orf53	0.164333333333333
ESRRB	0.2216
ARHGAP26	0.6336
TDRD9	-0.3822
HRAS	-0.926875
KLRC4	0.8825
JAGN1	-0.273625
BSDC1	0.532
RNF43	-2.47369230769231
NDUFAF1	0.4762
PHF12	0.1515
OR1L3	0.2046
FOLR2	2.40613333333333
LYZL6	-0.056625
tcag7.1260	-0.293
WSB1	0.281625
PROS1	-0.170461538461538
OSTN	0.365666666666667
PSMB8	-0.0846
SOCS4	0.152727272727273
DDIT4L	4.3462
MAS1	-0.086
MGC34796	-0.355
CSHL1	0.1895
TBCCD1	-0.397125
ZBTB7C	-0.424333333333333
AP2S1	-0.578727272727273
P15RS	0.862076923076923
VAT1	-0.782692307692308
SHANK3	1.322875
TUFM	-0.326625
THEG	-0.3428
KRT34	-0.6966
SGSM3	-1.5815
TOMM22	0.2522
SOCS3	-1.1585
CPO	0.698666666666667
POP4	0.123
BHLHB3	3.5102
MALL	-0.6745
OR1B1	0.411
PARK2	0.551555555555555
GPR124	-0.4896
LCE1E	-0.0563333333333333
RUVBL2	-1.05
CGRRF1	1.97207692307692
ACPL2	1.3062
WNT10B	-1.35263636363636
BAIAP2L2	-1.498
ISCA1	1.2415
C1orf125	0.307090909090909
RPAP1	-0.5428
RAI16	-0.03225
RPL27	0.638636363636364
NLRP9	0.194666666666667
EPN1	-0.213
LOC388610	-1.039
SLC35A1	0.315307692307692
GAL	-3.7844
SLC14A2	0.2915
RDH11	0.3445
FAM138F	-0.259666666666667
AUH	-0.323
FLJ40243	-0.1118
C14orf129	0.000875000000000042
MBD2	-1.05275
ABHD14B	-1.0866
PIGT	-0.912363636363636
ALS2CR4	0.225090909090909
ALAS1	-0.767230769230769
FOXO1	0.92575
CRLF3	-0.701727272727273
C20orf107	0.178
FARS2	-0.3326
CCDC28A	0.5826
NPHP3	0.1296
OR13F1	0.372333333333333
TSEN54	-1.1304
DEFB106B	0.197545454545455
OR8B4	-0.099
STH	2.5618
ZC3H14	-0.7452
CBX2	-0.463
TMEM49	-2.111
C6orf21	0.382333333333333
FLJ20920	-0.718545454545455
CRTAP	-0.132
DDX50	0.1744
STYXL1	-0.8858
BLVRB	-1.12075
LOC147650	-0.4245
MMP24	0.100166666666667
GRID1	2.66225
BANF1	-0.016375
CTAGEP	-0.8678
HMBS	-1.6706
SLC25A24	-2.5355
C14orf50	-0.1958
MRO	2.629875
SLC25A15	-1.3072
FAM84B	1.39957142857143
TDP1	-1.73833333333333
C16orf78	-0.11275
C11orf57	0.8666
RFK	0.2172
ZFYVE9	-1.01227272727273
STCH	-0.196538461538462
WIBG	-0.6584
LOC283871	-0.955375
GBA2	-0.892714285714286
NDUFB3	0.8546
HSD17B13	-0.114333333333333
GRIN3A	1.600375
FMNL1	-0.760142857142857
SEPT7	0.939538461538461
GNLY	1.952
GRAMD1C	2.724875
ZNF165	-1.971
USP38	0.3444
FAM83A	-2.658
C14orf24	-0.120625
ARMCX3	1.7075
ARHGDIB	-0.00149999999999999
AK1	0.531636363636364
KIAA1045	0.3068
DNAJB13	-0.130375
NEU2	0.153333333333333
HIST1H4B	-0.06225
FAM20B	-0.897230769230769
HES2	-0.451736842105263
FAM73B	-0.705846153846154
LOC388381	0.191
INTS7	-1.27521428571429
AMPH	0.7575
ZNF775	0.562
UCKL1	-1.286875
C10orf97	0.3924
C1orf161	-0.185833333333333
ALDH1L1	2.2822
FLJ39378	0.844909090909091
SLC23A1	-1.19266666666667
RBM4B	0.4004
THAP4	-0.591
OGFRL1	1.661
KIAA0831	0.420363636363636
PPP1R15A	-1.74025
C1orf96	0.738
C12orf11	-0.6198
BMF	0.143818181818182
MAN1A1	-1.93663636363636
KIAA1600	0.7955
NLGN4X	2.3834
ALOX12	-0.149375
RB1CC1	0.934642857142857
NEIL2	1.05061538461538
EIF4E	0.22851724137931
ABHD5	-0.8624
EXOC4	0.989
CIP29	-0.227125
BATF2	0.6942
SLC29A4	0.391636363636364
HTR4	0.621833333333333
EMB	-1.6888
TRAF6	0.803
LMNB1	-3.1336
FAM19A5	1.94663636363636
SHE	0.9014
PIK3C2B	-0.1416
C15orf15	-0.0495
USP15	0.239538461538462
TCEAL2	5.031
C5orf39	-0.859285714285714
PTGER2	-1.8758
SLC31A1	-1.18657142857143
IFT172	0.5204
ADAM29	0.929
GFOD1	-0.1272
ST7L	0.354375
C15orf26	-2.0108
PKN3	-1.8754
CNTD1	0.5325
COMMD1	0.9555
NTRK2	5.3278125
FOXN3	0.762181818181818
MFGE8	-0.862230769230769
PFKFB2	0.78925
TAS2R4	0.9294
ENTHD1	1.70175
PRMT5	-0.8255
MGC16384	0.132909090909091
LOC442229	-0.4746
TSKU	-1.19018181818182
KRTCAP3	-2.33954545454546
PDLIM1	-0.823461538461538
KCNS2	0.527833333333333
RNF126	-0.830125
CEP63	-0.5913
CLIC4	0.8733
hCG_1990170	0.089
ACR	0.685307692307692
KLK7	-0.00299999999999999
ALOX5AP	4.52990909090909
RIPK3	1.4576
TAS2R9	0.232
C19orf18	0.792333333333333
BIRC6	-0.450526315789474
ZNF16	0.537
RFT1	-1.4692
SLC8A2	-0.2254
TACC1	0.927727272727273
ITGAD	0.2025
SAMHD1	1.1755
SH3PXD2B	0.557230769230769
EPC2	1.5832
C20orf85	0.1433
ATP13A2	-0.231375
KRT4	0.149454545454545
CAPNS1	-0.861
MDM2	0.0511875
PCDH20	2.1446
KCNK9	0.158
OR2C1	0.0373333333333333
KLHDC3	-0.418375
IPPK	-0.806333333333333
EFHD2	-0.3593
GALR3	1.0176
NBEA	1.896375
ABCA6	2.09692307692308
CLDN3	-2.5395
AKT2	-0.877894736842105
EGFR	1.31835714285714
RBM16	0.2353
ZDHHC3	-0.290846153846154
SLC25A4	1.166
CYB5B	-1.648375
CPXM1	-0.659
NDRG1	-1.6894375
FLJ43826	0.1224
OR5L2	0.477875
FARP2	-0.0315384615384616
MRPL46	-0.0144375
LDHAL6B	0.030375
MAPKAPK3	-0.724375
NCAM2	2.726
PRKD2	-1.536125
ZFP36L1	0.454846153846154
CYSLTR1	-0.02
OR4C3	0.2178
HIST1H2AJ	-1.765
CCNB2	-3.39318181818182
ZNF10	0.2673
TMEM175	0.362333333333333
FAM134A	0.30325
TIGD4	0.201
PCNP	0.292
MGC39715	2.271
LQK1	-2.141
CREB1	0.281923076923077
TMPRSS3	0.3775
C4orf32	-1.9893
LAT	-2.04966666666667
KCNA3	-0.359333333333333
SKIV2L2	-1.4804
ROPN1B	-2.8672
tcag7.23	0.036
CDT1	-3.7111
ZHX2	2.16718181818182
CD28	-4.7042
ZNF624	1.388
SEPT2	0.253666666666667
SOHLH2	-0.383727272727273
MCOLN3	-0.555818181818182
UNQ1945	0.595
MASP2	-0.540333333333333
ZNRF3	0.564538461538462
GPATCH3	-0.44
AGL	0.452727272727273
QRICH2	0.210666666666667
PSD4	-2.286375
CCNB1IP1	-0.8296
ENPP7	0.0688
OBFC1	-0.5376
KCNG3	-1.03666666666667
C14orf79	0.317666666666667
ENPEP	2.64275
SCT	0.415333333333333
SKI	0.698363636363636
SEC61G	-0.159
CAPN11	-0.295
ATXN7L3	-0.637
DBNDD1	-0.742125
FAIM	0.6372
ANKRD36	0.262333333333333
GABRP	-0.268444444444444
TACSTD2	-4.1555
EIF3J	0.0978
PPP2R2A	-0.4598
TEKT4	0.097125
PVALB	-3.572125
F10	-3.113125
FAM134C	-0.42
COMP	0.9649
EFCBP1	-1.08563636363636
SCLT1	1.4792
TAL1	0.733153846153846
ACSL1	-0.1534
ABCC5	-0.0852666666666667
ABL1	-0.35684
RBBP7	-0.2225625
PTPRG	1.7818
NCOR1	-0.708615384615385
SPINK4	-1.147125
TXNRD1	-1.31007692307692
TNRC15	0.6532
C9orf138	0.0340909090909091
UBE2H	0.41725
BRDT	0.284
C8orf31	0.7416
CCNE2	-1.26085714285714
SLC6A8	-0.6693
CALCR	-3.1596
PPP1CB	0.7428
ABHD8	0.0228
ARF5	-0.953923076923077
SLC24A4	2.9256
CCT3	-0.7282
ZNF121	-0.180090909090909
SLC3A2	-1.15792857142857
OR13A1	0.332666666666667
SLC5A10	-0.1514
RAD50	-0.3039
IER5	0.102
MTHFD1L	-1.15172727272727
MBTPS2	-0.2356
MVK	-1.28254545454545
NCL	-0.634538461538462
PSMD10	-0.0658
MOBP	1.27790909090909
FLJ32894	0.670333333333334
HRH1	-0.111625
C5orf30	0.5502
NUDT16L1	0.727076923076923
RASGRP3	3.57675
PRKRIP1	0.242230769230769
CCDC75	1.2982
LOC253970	1.21
KIAA1239	0.00800000000000001
MED21	-0.206
SYT11	3.9226875
NTSR2	4.82033333333333
EGFL11	-0.491333333333333
CXorf59	0.348666666666667
OR2A25	-0.468166666666667
SPTBN2	-0.5588
LRMP	0.4065
RNF111	0.979
PTH	-0.152333333333333
LOC619208	2.131
KIAA0895	0.0178
RANBP5	-0.625
P2RY10	0.000124999999999958
NME5	3.43825
DDX21	-1.5885
LRSAM1	-0.801
HDAC11	-0.60875
VMO1	2.4882
NOLA2	-0.177875
ADAR	-0.0858666666666667
MTO1	-0.870625
SF4	-0.76925
P2RX1	-0.229875
HBM	1.042
EN2	1.139
C14orf172	-0.112666666666667
TM9SF2	-0.763923076923077
INHBE	-0.31075
TCTE3	0.389133333333333
TOX2	-1.577
CTAGE3	-0.5983
HBB	5.31115384615384
MED15	-0.98525
CASR	0.0594
C6orf66	-0.39975
MTPN	0.9016
UNC50	0.1098
C21orf33	0.7893
IRF2	0.9522
PGR	-1.880125
GPR84	1.8764
CROCCL1	-1.4922
SRPX	0.7086
BRE	0.001875
FGF10	-0.402
SDC3	1.563
ZRSR1	0.174875
DKFZP434P211	-0.1138
SOX6	0.687666666666667
RPUSD2	-0.4602
C14orf173	-0.747266666666667
MAPK11	0.135625
TBC1D22A	-0.568666666666667
FAM123A	5.2
COL4A6	-1.16075
TOMM70A	-0.3082
NAB1	0.9464
MGC16385	-0.328636363636364
TSPAN18	-0.153625
MED31	1.1996
PLG	0.0356
CAPSL	0.370666666666667
ZNF532	1.07838461538462
ASB14	0.4512
CA8	-1.0438
NUDT16P	0.56825
SLFN11	-1.0915
LRRIQ2	0.6693
NOL7	-0.50075
BRMS1L	0.3815
JARID1A	0.463285714285714
PANK2	-0.3862
ICAM3	-2.0196
MDS1	-0.281833333333333
TAF8	-0.3534
RNF139	1.1392
ZNF594	0.61875
ADAM8	0.181090909090909
SFTPC	0.742909090909091
MAN2B2	-0.218090909090909
RGS12	0.847857142857143
EIF1AY	1.0833125
LRRIQ1	-0.785125
GPR150	1.3492
CCDC21	-1.477125
PRRG3	0.0552
SAA4	-4.3674
RAPGEF5	1.7862
ZCCHC2	-0.475
MGC39372	0.318
PPP4R2	-0.889888888888889
CDCA2	-2.62528571428571
OR4D5	0.25025
PTGFRN	-0.503076923076923
SIGLEC5	0.86825
C19orf61	-0.888875
NMUR2	0.200333333333333
KIAA1586	-0.077375
DAGLA	0.878125
CHCHD6	0.5128
GPR32	0.188333333333333
NEUROD6	-0.15275
SLC2A4RG	-1.03225
CA5B	-0.1285
FBXL3	1.5112
MPHOSPH9	-1.3742
HMG2L1	0.2252
HCN4	0.68175
CEACAM19	0.322
SH2D4B	0.221125
HFE2	-0.373333333333333
TGM4	0.025125
LYPD2	0.2324
TBC1D15	0.2662
MRPS21	0.251923076923077
NONO	-1.18971428571429
CLEC5A	1.12818181818182
ITCH	-0.106071428571429
MGAT3	0.899
MBP	1.0893
RPP25	-2.646
SOSTDC1	-2.4604
HRC	-0.6448
TRIM48	0.153666666666667
TMEM133	1.6246
ECEL1P2	-0.1314
HOXC11	0.639
DOK5	3.0216
HELZ	0.430625
LOC348180	-0.354
MGC33894	0.3744
ADRB3	0.068
DMD	1.0955625
PTRH2	-0.5262
MPEG1	1.534125
NDUFA12	0.853375
KRTAP2-4	0.658333333333333
STAMBPL1	-0.478375
ADCY2	2.420375
UNQ6125	0.407666666666667
KLHL20	0.399
SRM	-1.3902
OTC	0.1516
TMIE	3.03375
SNX8	-0.6588
LIPK	0.335
CHURC1	0.68425
KLC2	0.249375
HDAC1	-1.602
FAM128A	-0.705375
FNDC3B	-1.05057142857143
MTCP1	0.223375
WFDC10B	0.0936153846153846
PCDHGB3	0.408666666666667
ATRNL1	1.61423076923077
CAV2	-0.968272727272727
MED26	-0.133625
DUS1L	-1.4434
CHRM3	-1.0454
NEK9	-0.348333333333333
WARS2	-0.4924
TBX22	0.674
TOMM40	-1.7078
RP6-213H19.1	-4.0725
TUBGCP5	-0.7636
IGSF6	4.582
TPPP	0.269125
UNQ6190	0.210333333333333
GSTM5	0.546545454545455
BTD	-0.45725
PDCD1LG2	0.17825
SNRPB2	-0.207
ERICH1	-0.2223
APOA4	-1.3756
HOXA11	-0.70225
NARG1	-0.212545454545455
MKX	2.04083333333333
RAB28	0.5105
PKP3	-3.5924
SH3GL2	5.5152
CTSO	2.1254
RPN2	-0.6343
IL28RA	0.46825
SFMBT1	-0.3858
WDR57	-0.980363636363636
FER1L3	-1.55326666666667
HSF5	-0.086875
TTC9B	2.6834
C4BPA	-2.856125
ALB	-3.36455555555556
SORBS3	0.330545454545455
UPF2	-0.162
JPH1	-0.183666666666667
AGBL2	-0.2748
DOPEY1	2.16033333333333
TERF1	0.5256875
KIF22	-1.644875
NINJ1	0.8624
SEC61A2	0.294933333333333
HIST1H1D	-1.951125
SFXN4	-0.737181818181818
UCP3	0.622384615384615
ZNF703	0.399125
MYL6B	0.8808
TREM1	2.9822
OR52E6	0.424333333333333
CKMT2	2.2282
HLA-C	1.1478
SLC13A3	-1.6125
TIMP4	3.67116666666667
SLIT2	0.1684
RSF1	0.308478260869565
LONRF1	-0.116777777777778
MON1A	0.518875
CACNG6	0.511875
DPPA4	-4.406375
ZSWIM3	0.7956
ZNF804A	0.616875
CCIN	0.1632
SLC25A31	0.1176
KCNMB4	2.4748
RABL5	1.0109
GALNS	-0.274846153846154
STX6	1.0663
HIST1H1C	-3.51766666666667
CIDEB	-0.912
CASP4	-0.682888888888889
PDK3	-1.208
KCNJ11	0.518333333333333
TPR	-0.8345
ZSCAN20	-0.764
MTX2	-0.6432
HIST1H2BH	-1.9954
LOC283767	0.342
LYRM7	-0.202173913043478
BRD3	-1.42825
HIST1H2BO	-1.9194
MAGEB10	-0.0943333333333333
SLC45A1	0.2596
SERPINA3	-0.125884615384615
KIAA0143	0.9514
KCNJ16	4.257125
KRT79	-0.83
FABP2	-0.132166666666667
NUT	0.4314
ZNF57	-0.6046
FBXL4	-0.1878
CLEC9A	3.518
UGT8	2.485
BMP2K	0.414333333333333
MAPK4	2.1382
SLC25A23	0.502538461538461
HINT1	0.119571428571429
KRTAP13-1	0.505666666666667
SFXN5	0.983615384615385
CHCHD2	0.267466666666667
FAM3D	1.00033333333333
NDP	2.94609090909091
RHOBTB1	-0.445375
SLC4A4	4.52854545454545
RPL38	0.3808
HTF9C	0.371125
AP2A2	0.375272727272727
ZBTB46	-0.413
MAP7D1	-0.0318
AOX1	-2.495
CYR61	-1.45117647058824
DTNA	2.41888888888889
JRKL	0.619
TMOD3	-1.4904
EEA1	0.131384615384615
ADCK5	-0.8634
IL1R1	-0.3645
KLK3	0.389947368421053
HRSP12	2.6554
KTN1	-0.0138
LOH11CR2A	-0.279615384615385
RELL2	-1.79683333333333
MAB21L1	0.637333333333333
C20orf59	-0.618375
PHKB	-0.0922
ADAM2	-0.7685
TBC1D8B	-0.700875
FAM13A1	0.753238095238095
LAPTM4B	-0.561125
LCN8	0.081
TMEM147	0.131666666666667
SYT4	1.894125
XPO7	-0.523333333333333
C9orf62	1.3324
GPR75	1.50266666666667
TRIM5	-0.1638
APOC1	2.528875
RNASE4	-2.13925
PARD6B	-2.7903
ARID1A	-0.0596875
TPD52L3	0.266538461538462
RRAGB	2.20825
RCN2	0.56275
HIST2H2BE	-0.945047619047619
STARD7	0.9486
SHMT2	-1.2705
KIAA1751	0.672625
MLYCD	0.249
LOC162632	0.169538461538462
UQCRH	-0.7988
RP11-217H1.1	-0.24275
SDHA	-2.45075
NCLN	-1.32069230769231
ZNF17	1.469375
RCBTB2	1.1796
VEGFB	-7.69230769230877e-05
RP4-747L4.3	-0.2566
COLQ	0.256461538461538
MPN2	-0.65825
DRG2	-1.5724
KLRB1	1.4772
ALPK2	-3.5028
DNASE2B	0.5936
FLJ23834	0.137
AXUD1	0.793625
SAFB	-0.378307692307692
NSUN4	-0.4438
RFX2	1.493625
MAPK8IP1	1.342125
FANCD2	-2.06783333333333
ANKZF1	-2.055875
C19orf50	-0.9832
DUSP8	1.39063636363636
SENP5	-0.6556
NFKBIL2	-0.902333333333333
LBR	-0.5869
IGFL1	-0.311333333333333
LZTS2	-1.1463
IL2RG	-1.21472727272727
CCDC51	-0.2266
KLF3	0.4454
ANKRD37	0.2938
KCTD14	-1.412125
FZR1	-0.610588235294118
SLC44A4	-1.44530769230769
ESPL1	-0.7639
GMPR2	-0.633538461538462
TBC1D19	-0.585375
ERGIC1	0.344735294117647
ERBB4	2.43514285714286
TSPAN32	-0.1995625
MAP4	0.277454545454546
GPHN	0.497
SLC6A2	0.868636363636364
HIVEP1	0.068
DFFB	-0.356153846153846
EIF4EBP2	0.267
DMRT1	0.7258
HSPB6	0.1078
IER2	-1.36425
