Hybridization REF	TCGA-28-1747-01C-01R-0791-07
XCR1	0.126666666666667
IRX3	-0.637846153846154
RBM6	0.2328
KLF4	-0.868153846153846
UNC5CL	-0.8066
SEBOX	0.185666666666667
BTK	1.316
KRCC1	0.9512
C6orf27	1.17933333333333
SYTL5	-0.872
PRND	0.266181818181818
LOC653319	-0.231666666666667
PIGL	-0.900909090909091
HUS1	-0.187625
SFRS6	0.2141875
C17orf77	0.262333333333333
UIMC1	0.078375
FXYD2	-1.78084615384615
LOC283152	0.3516
ZNF667	0.9384
ZCCHC12	0.9878
TFEC	3.18707692307692
ATP7B	-1.08225
POLD2	-1.24375
RG9MTD1	-0.3034
ACOT2	-0.025875
HIST1H4I	-0.823818181818182
PPARGC1A	1.20315384615385
ETFA	-1.1175
POLRMT	-0.1204
ZNF146	-0.884454545454545
MIA2	-0.981
KLHL6	0.682625
HOXB5	-1.50027272727273
NENF	0.740375
CUGBP1	-0.545
PRSS22	-1.110625
CASC4	1.39746153846154
CUL4B	0.0290769230769231
CENPJ	-1.10721428571429
PITX1	-2.3445
FLJ31033	1.50671428571429
CELSR3	0.0425
ZNF568	1.3624
ITSN1	-0.0158000000000001
EHBP1L1	-1.434375
C19orf2	-0.7796
DCTN1	0.1412
LIN28B	-2.66375
TNKS2	-0.3578
C1QBP	-0.4108
CADPS2	0.1744
SRMS	0.042
GJA9	0.098625
MGC24975	0.0685
TRIM45	-0.757875
TSP50	0.0426
TCP1	-1.9342
TMED7	0.219
CMA1	0.477666666666667
CENPL	-0.9955
PTCRA	3.793
FST	-5.2096
VWCE	-0.9216
PAWR	-4.4522
ABCC12	0.838
LDLR	-1.69776923076923
ASTN2	2.71364285714286
LOC441212	0.175818181818182
GPATCH8	-0.0826666666666667
TANC2	-0.3705
KIF4A	-1.8042
C18orf18	0.4636
PGM1	-0.1542
KIAA0258	-0.7262
CPD	-0.4532
SNCAIP	2.1274
DCT	-4.00022222222222
HLA-DOA	2.87761290322581
OR11L1	0.655333333333333
UPK1B	-0.447625
DNAJB4	-0.4459
UGT1A8	-0.1106
HIST1H4L	-1.38966666666667
PECR	-1.06925
HSPA2	3.171
WFIKKN1	-0.955333333333333
SERP1	-0.4216
SYDE2	-1.377
TACR2	0.265
NUP85	-0.6714
CD177	-0.497888888888889
LGR5	-1.627
PIGG	-0.3295
PTHR1	-0.151375
RAB5A	0.993461538461538
FLJ13224	0.0133333333333333
USP9Y	0.463375
C7orf53	-0.369333333333333
LRP1B	3.4044
XAF1	4.4504
ABCG8	-0.402666666666667
ANKDD1A	0.2475
DAND5	0.637666666666667
SPAG6	0.327375
LINCR	2.247
ZDHHC22	2.3705
CCDC60	-0.402
THOC7	-1.27225
TCTA	0.957615384615385
OR8K3	0.1932
NY-REN-7	0.394
B2M	2.10225
C6orf141	-2.5102
LPPR4	7.01933333333333
SQLE	-1.07927272727273
SEPHS1	-1.3146
BTBD14B	0.751555555555556
PLRG1	-0.1762
SPG7	-0.0926190476190476
ZNF614	-0.0121111111111111
PARD6G	0.69675
INPP5B	-0.532
GRPEL2	-0.7183
PPID	-0.870076923076923
TRIM56	0.3674
UBE2J1	0.101818181818182
IL20RA	1.957
LOC387856	2.3892
C1orf107	-0.035625
UTS2R	1.9568
C19orf22	0.197
SAFB2	0.4504
KIAA0652	0.3013
KLRG1	0.550875
MS4A8B	-0.085625
FRAG1	0.131
KIAA1546	0.4742
E2F4	-1.18915384615385
CLEC4M	0.223111111111111
BTBD14A	0.695
KIAA0999	0.782
GYPA	-2.73175
TAC1	3.55021428571429
TRAIP	-1.16275
KIAA0232	0.879769230769231
ERCC8	-0.3816
GPX4	0.768090909090909
KIAA0368	0.00979999999999998
GPR157	-1.3155
CTAGE4	-1.2605
C9orf30	-0.24575
OR52A1	0.27
HSP90B3P	-1.1865
ALG9	-0.343538461538461
BTBD10	0.7006
SDK2	0.228833333333333
BAIAP3	2.1672
RABGGTB	-0.9591
ANKRD40	-0.014625
KRT74	0.250666666666667
CALCOCO2	0.121277777777778
SNCA	-0.626
TMSL8	-0.657
C2orf53	0.168
ESRRB	-0.2156
ARHGAP26	0.5936
TDRD9	-1.0444
HRAS	0.404
KLRC4	-1.1485
JAGN1	-0.201625
BSDC1	0.7124
RNF43	-2.798
NDUFAF1	0.8056
PHF12	0.403166666666667
OR1L3	0.1258
FOLR2	2.5284
LYZL6	-0.00112499999999999
tcag7.1260	-0.505666666666667
WSB1	0.359
PROS1	-0.149076923076923
OSTN	0.840333333333333
PSMB8	1.3568
SOCS4	-0.493090909090909
DDIT4L	5.7214
MAS1	0.026
MGC34796	-0.8482
CSHL1	0.109875
TBCCD1	0.53575
ZBTB7C	0.146333333333333
AP2S1	-0.417818181818182
P15RS	0.338461538461538
VAT1	-0.343923076923077
SHANK3	1.16625
TUFM	0.388875
THEG	-0.6918
KRT34	-1.712
SGSM3	-0.4799
TOMM22	0.0715
SOCS3	0.315
CPO	0.811333333333333
POP4	0.4584
BHLHB3	3.56
MALL	-0.881166666666667
OR1B1	0.484
PARK2	0.731111111111111
GPR124	-1.458
LCE1E	0.210666666666667
RUVBL2	-0.5482
CGRRF1	1.57492307692308
ACPL2	2.3118
WNT10B	-1.02627272727273
BAIAP2L2	-1.47409090909091
ISCA1	0.5815
C1orf125	0.256818181818182
RPAP1	-0.5814
RAI16	0.42775
RPL27	-0.218090909090909
NLRP9	0.484333333333333
EPN1	0.383333333333333
LOC388610	-1.405
SLC35A1	0.345461538461538
GAL	-4.2362
SLC14A2	0.330833333333333
RDH11	0.783375
FAM138F	-0.726666666666667
AUH	0.0244
FLJ40243	0.1144
C14orf129	-0.20175
MBD2	-0.7865
ABHD14B	-0.4369
PIGT	-0.101818181818182
ALS2CR4	0.349090909090909
ALAS1	0.387615384615385
FOXO1	2.702875
CRLF3	-0.935545454545455
C20orf107	-0.149
FARS2	-0.0926
CCDC28A	0.2722
NPHP3	-0.8052
OR13F1	0.512333333333333
TSEN54	-0.8482
DEFB106B	-0.0353846153846154
OR8B4	0.426666666666667
STH	2.2878
ZC3H14	-0.4807
CBX2	-0.343
TMEM49	-1.6532
C6orf21	0.533666666666667
FLJ20920	0.058
CRTAP	-0.262
DDX50	-0.8916
STYXL1	-1.003
BLVRB	-0.73875
LOC147650	-0.140625
MMP24	0.00566666666666668
GRID1	2.351
BANF1	0.792125
CTAGEP	-0.7912
HMBS	-1.3058
SLC25A24	-2.4875
C14orf50	0.6722
MRO	2.548375
SLC25A15	-0.4874
FAM84B	0.5815
TDP1	-1.09633333333333
C16orf78	0.080125
C11orf57	0.6174
RFK	-0.0174
ZFYVE9	-0.782090909090909
STCH	-0.319153846153846
WIBG	0.096
LOC283871	-0.38725
GBA2	-0.325071428571429
NDUFB3	-0.007
HSD17B13	-0.404833333333333
GRIN3A	1.355375
FMNL1	-0.24325
SEPT7	1.10392307692308
GNLY	3.97166666666667
GRAMD1C	1.848875
ZNF165	-1.835
USP38	0.5546
FAM83A	-3.477625
C14orf24	0.3179375
ARMCX3	1.6379
ARHGDIB	0.259875
AK1	1.15218181818182
KIAA1045	3.3628
DNAJB13	-0.308375
NEU2	-0.0126666666666667
HIST1H4B	-1.229875
FAM20B	-1.06946153846154
HES2	-0.905894736842105
FAM73B	-0.214846153846154
LOC388381	-0.0324
INTS7	-0.563642857142857
AMPH	1.26233333333333
ZNF775	0.8259
UCKL1	-0.565625
C10orf97	-0.5816
C1orf161	-0.294166666666667
ALDH1L1	4.4702
FLJ39378	1.02045454545455
SLC23A1	-1.985
RBM4B	0.6036
THAP4	0.35475
OGFRL1	2.1842
KIAA0831	0.311818181818182
PPP1R15A	-0.751375
C1orf96	0.815736842105263
C12orf11	-1.3306
BMF	-0.159272727272727
MAN1A1	-1.686
KIAA1600	-0.462625
NLGN4X	3.2292
ALOX12	-0.9575
RB1CC1	0.247714285714286
NEIL2	1.55676923076923
EIF4E	0.53848275862069
ABHD5	-0.543
EXOC4	0.225125
CIP29	0.371625
BATF2	3.301
SLC29A4	0.831727272727273
HTR4	0.9945
EMB	-2.1148
TRAF6	0.9016
LMNB1	-1.1396
FAM19A5	1.89918181818182
SHE	0.6834
PIK3C2B	0.6956
C15orf15	-0.619928571428571
USP15	-0.0697692307692308
TCEAL2	5.466
C5orf39	0.983
PTGER2	-2.5184
SLC31A1	-0.69247619047619
IFT172	0.6496
ADAM29	0.1536
GFOD1	0.6326
ST7L	0.876125
C15orf26	-2.6664
PKN3	-1.413
CNTD1	0.264375
COMMD1	0.9283
NTRK2	4.6165
FOXN3	1.12263636363636
MFGE8	-0.779
PFKFB2	1.841875
TAS2R4	0.1676
ENTHD1	-0.46225
PRMT5	-0.8357
MGC16384	-0.648909090909091
LOC442229	-0.8168
TSKU	-0.741727272727273
KRTCAP3	-2.63172727272727
PDLIM1	-1.607
KCNS2	0.551833333333333
RNF126	-0.371625
CEP63	0.096
CLIC4	1.9738
hCG_1990170	0.7138
ACR	0.671
KLK7	-0.1836
ALOX5AP	4.94372727272727
RIPK3	2.9926
TAS2R9	0.192
C19orf18	2.18066666666667
BIRC6	-0.386052631578947
ZNF16	0.467
RFT1	-1.2376
SLC8A2	0.0144
TACC1	0.852272727272727
ITGAD	0.421833333333333
SAMHD1	1.85666666666667
SH3PXD2B	1.164
EPC2	1.191
C20orf85	0.3392
ATP13A2	0.268375
KRT4	0.298090909090909
CAPNS1	0.0616
MDM2	0.1289375
PCDH20	2.4284
KCNK9	0.394333333333333
OR2C1	-0.331333333333333
KLHDC3	-0.4175
IPPK	-0.771666666666667
EFHD2	0.3668
GALR3	1.7108
NBEA	1.385875
ABCA6	0.899
CLDN3	-3.266
AKT2	-0.712789473684211
EGFR	3.85035714285714
RBM16	0.2424
ZDHHC3	-0.199307692307692
SLC25A4	0.951125
CYB5B	-1.3295
CPXM1	0.9506
NDRG1	-1.8996875
FLJ43826	0.175
OR5L2	0.11475
FARP2	0.0220769230769231
MRPL46	-0.106
LDHAL6B	0.465375
MAPKAPK3	-0.178125
NCAM2	1.3554
PRKD2	-1.030625
ZFP36L1	0.576384615384615
CYSLTR1	-0.9898
OR4C3	0.4018
HIST1H2AJ	-1.265
CCNB2	-1.96681818181818
ZNF10	0.2
TMEM175	0.761333333333333
FAM134A	0.788375
TIGD4	1.049
PCNP	0.5998
MGC39715	1.02933333333333
LQK1	-0.815
CREB1	0.571846153846154
TMPRSS3	-1.75566666666667
C4orf32	-2.6288
LAT	-1.97273333333333
KCNA3	-0.107
SKIV2L2	-1.199
ROPN1B	-1.8926
tcag7.23	-0.6575
CDT1	-2.6873
ZHX2	1.62354545454545
CD28	-5.1476
ZNF624	1.2514
SEPT2	0.649266666666667
SOHLH2	-0.788272727272727
MCOLN3	-1.21936363636364
UNQ1945	0.51
MASP2	-1.42433333333333
ZNRF3	0.734538461538461
GPATCH3	0.0974
AGL	0.389545454545455
QRICH2	-0.236666666666667
PSD4	-1.551875
CCNB1IP1	-1.3706
ENPP7	0.1196
OBFC1	-1.2346
KCNG3	-1.86633333333333
C14orf79	0.238333333333333
ENPEP	1.1215
SCT	0.197333333333333
SKI	1.157
SEC61G	2.2236
CAPN11	-0.266
ATXN7L3	-0.597
DBNDD1	0.2545
FAIM	1.1
ANKRD36	-0.953333333333333
GABRP	-0.878555555555555
TACSTD2	-4.410375
EIF3J	-0.03
PPP2R2A	-0.454
TEKT4	-1.61825
PVALB	-3.568875
F10	-3.462
FAM134C	0.149384615384615
COMP	1.1958
EFCBP1	0.198863636363636
SCLT1	0.6131
TAL1	0.696461538461538
ACSL1	1.2272
ABCC5	-0.465466666666667
ABL1	-0.31544
RBBP7	-0.2445
PTPRG	0.2792
NCOR1	-0.459076923076923
SPINK4	-2.530875
TXNRD1	-1.44153846153846
TNRC15	0.6941
C9orf138	0.158363636363636
UBE2H	0.48675
BRDT	-0.405125
C8orf31	0.7694
CCNE2	-0.979571428571428
SLC6A8	-0.6389
CALCR	-4.3824
PPP1CB	1.3114
ABHD8	0.5846
ARF5	-0.366769230769231
SLC24A4	2.0532
CCT3	-0.2768
ZNF121	-0.367636363636364
SLC3A2	-0.456071428571429
OR13A1	0.420333333333333
SLC5A10	-0.4928
RAD50	-0.2684
IER5	1.1558
MTHFD1L	-1.29654545454545
MBTPS2	-0.375666666666667
MVK	-0.336363636363636
NCL	-0.028
PSMD10	-0.4544
MOBP	3.88945454545455
FLJ32894	0.0126666666666667
HRH1	2.137125
C5orf30	0.0202
NUDT16L1	1.11507692307692
RASGRP3	4.313125
PRKRIP1	0.775538461538462
CCDC75	1.086
LOC253970	0.2956
KIAA1239	1.4142
MED21	-0.3798
SYT11	4.2865
NTSR2	5.22633333333333
EGFL11	-0.0726666666666667
CXorf59	0.392333333333333
OR2A25	0.084
SPTBN2	-0.4842
LRMP	0.061625
RNF111	0.3086
PTH	-0.182666666666667
LOC619208	1.7015
KIAA0895	0.2746
RANBP5	-0.8107
P2RY10	-0.844875
NME5	4.360375
DDX21	-1.52316666666667
LRSAM1	-0.207
HDAC11	0.14675
VMO1	2.9608
NOLA2	-0.230875
ADAR	0.876866666666667
MTO1	-1.011625
SF4	0.203
P2RX1	-0.21725
HBM	0.1576
EN2	1.62533333333333
C14orf172	0.0931666666666667
TM9SF2	-0.427692307692308
INHBE	-0.848875
TCTE3	0.0908666666666667
TOX2	-1.9788
CTAGE3	-0.342
HBB	4.13684615384615
MED15	-0.947375
CASR	-0.013
C6orf66	-0.37375
MTPN	0.8965
UNC50	0.5492
C21orf33	0.6548
IRF2	1.6357
PGR	-2.39
GPR84	3.0512
CROCCL1	-1.4218
SRPX	-0.1536
BRE	0.246625
FGF10	-0.105
SDC3	3.437375
ZRSR1	0.12675
DKFZP434P211	-0.068
SOX6	0.803
RPUSD2	-0.2878
C14orf173	-0.475333333333333
MAPK11	0.27675
TBC1D22A	-0.290333333333333
FAM123A	6.00366666666667
COL4A6	-1.652625
TOMM70A	-0.396
NAB1	-0.2092
MGC16385	-0.268909090909091
TSPAN18	0.03025
MED31	0.2958
PLG	-0.2564
CAPSL	-0.254
ZNF532	1.75215384615385
ASB14	0.00799999999999999
CA8	1.1138
NUDT16P	0.814375
SLFN11	-1.1985
LRRIQ2	0.4958
NOL7	-0.035
BRMS1L	0.2541
JARID1A	0.216142857142857
PANK2	-0.3502
ICAM3	-1.3586
MDS1	-0.0228333333333333
TAF8	-0.5868
RNF139	0.6256
ZNF594	0.25
ADAM8	-1.42390909090909
SFTPC	1.82554545454545
MAN2B2	0.827363636363636
RGS12	1.47371428571429
EIF1AY	0.6019375
LRRIQ1	-1.0665
GPR150	2.2252
CCDC21	-1.903
PRRG3	0.3994
SAA4	-4.6186
RAPGEF5	2.9518
ZCCHC2	-0.1668125
MGC39372	-0.333
PPP4R2	-0.474444444444444
CDCA2	-1.96842857142857
OR4D5	0.088375
PTGFRN	1.01992307692308
SIGLEC5	3.4205
C19orf61	-0.487125
NMUR2	0.0976666666666667
KIAA1586	-0.47375
DAGLA	2.4755
CHCHD6	0.3274
GPR32	-0.066
NEUROD6	1.60075
SLC2A4RG	-0.65765
CA5B	0.4855
FBXL3	1.2358
MPHOSPH9	-0.7572
HMG2L1	0.4772
HCN4	1.2785
CEACAM19	0.1955
SH2D4B	0.599375
HFE2	-0.646
TGM4	-0.07525
LYPD2	-0.1298
TBC1D15	-0.1702
MRPS21	-0.0823076923076923
NONO	-0.915928571428572
CLEC5A	1.24318181818182
ITCH	0.194428571428571
MGAT3	1.626875
MBP	2.5485
RPP25	-2.4712
SOSTDC1	-1.047
HRC	-1.2062
TRIM48	-0.076
TMEM133	1.7916
ECEL1P2	-0.4298
HOXC11	0.112333333333333
DOK5	3.8062
HELZ	0.205875
LOC348180	0.1888
MGC33894	0.0222
ADRB3	0.109333333333333
DMD	0.9261875
PTRH2	-0.4618
MPEG1	2.48
NDUFA12	0.842375
KRTAP2-4	0.5326
STAMBPL1	-1.201375
ADCY2	2.8515
UNQ6125	0.149
KLHL20	0.298
SRM	-0.9764
OTC	0.089
TMIE	4.20875
SNX8	0.1586
LIPK	-0.0116666666666667
CHURC1	0.7516875
KLC2	0.293125
HDAC1	-1.1415
FAM128A	-0.00150000000000002
FNDC3B	-0.919285714285714
MTCP1	-0.196375
WFDC10B	0.0387692307692308
PCDHGB3	-0.0273333333333333
ATRNL1	-0.265
CAV2	-0.470454545454545
MED26	-0.09325
DUS1L	-0.8978
CHRM3	-0.2621
NEK9	-0.2675
WARS2	-0.682
TBX22	-0.057
TOMM40	-0.8568
RP6-213H19.1	-4.496125
TUBGCP5	-0.2492
IGSF6	6.0898
TPPP	1.915375
UNQ6190	-0.301666666666667
GSTM5	0.987545454545455
BTD	-0.25025
PDCD1LG2	1.0075
SNRPB2	-0.414125
ERICH1	-0.1457
APOA4	-1.7395
HOXA11	-1.0358
NARG1	-0.741454545454545
MKX	-0.239333333333333
RAB28	0.146833333333333
PKP3	-3.8574
SH3GL2	3.076
CTSO	2.714
RPN2	-0.42495
IL28RA	1.366
SFMBT1	0.0198
WDR57	-1.16309090909091
FER1L3	-1.2908
HSF5	0.040375
TTC9B	3.8912
C4BPA	-3.57025
ALB	-3.83522222222222
SORBS3	0.420454545454545
UPF2	-0.334
JPH1	-0.404333333333333
AGBL2	0.9024
DOPEY1	1.727
TERF1	0.444375
KIF22	-1.09025
NINJ1	0.4764
SEC61A2	0.667266666666667
HIST1H1D	-0.867625
SFXN4	-0.814636363636364
UCP3	0.520461538461539
ZNF703	0.42125
MYL6B	1.0684
TREM1	1.4726
OR52E6	0.77
CKMT2	2.2458
HLA-C	2.8887
SLC13A3	0.214125
TIMP4	2.65583333333333
SLIT2	-0.3698
RSF1	0.208565217391304
LONRF1	-0.131333333333333
MON1A	0.64675
CACNG6	0.53125
DPPA4	-4.565125
ZSWIM3	0.2442
ZNF804A	0.025375
CCIN	0.773
SLC25A31	0.229
KCNMB4	2.6598
RABL5	1.212
GALNS	-0.286307692307692
STX6	1.0539
HIST1H1C	-2.89966666666667
CIDEB	-0.652
CASP4	0.334888888888889
PDK3	-1.29228571428571
KCNJ11	0.0666666666666667
TPR	-0.8153
ZSCAN20	-0.721666666666667
MTX2	-0.9228
HIST1H2BH	-1.4638
LOC283767	0.5634
LYRM7	-0.151695652173913
BRD3	-0.166375
HIST1H2BO	-1.7234
MAGEB10	0.203333333333333
SLC45A1	1.5108
SERPINA3	3.57596153846154
KIAA0143	0.1446
KCNJ16	4.87625
KRT79	-0.4164
FABP2	-0.532833333333333
NUT	-0.0686
ZNF57	-0.6366
FBXL4	-0.8962
CLEC9A	2.691
UGT8	2.8615
BMP2K	1.211
MAPK4	2.8972
SLC25A23	0.662692307692308
HINT1	-0.255785714285714
KRTAP13-1	0.150333333333333
SFXN5	2.12276923076923
CHCHD2	3.54053333333333
FAM3D	0.346666666666667
NDP	3.22627272727273
RHOBTB1	-0.809
SLC4A4	4.70336363636364
RPL38	0.49
HTF9C	-0.16375
AP2A2	0.829545454545455
ZBTB46	-0.484
MAP7D1	0.8363
AOX1	-2.343
CYR61	-1.13870588235294
DTNA	3.39083333333333
JRKL	-0.2774
TMOD3	-1.5124
EEA1	-0.0536153846153846
ADCK5	-0.8836
IL1R1	-1.196625
KLK3	0.546526315789474
HRSP12	0.3688
KTN1	0.2122
LOH11CR2A	0.433307692307692
RELL2	-0.343833333333333
MAB21L1	1.89333333333333
C20orf59	-0.99525
PHKB	-0.5402
ADAM2	-1.46
TBC1D8B	-0.763875
FAM13A1	0.210761904761905
LAPTM4B	-0.757
LCN8	0.185
TMEM147	0.446333333333333
SYT4	4.383125
XPO7	-1.204
C9orf62	2.6112
GPR75	2.35
TRIM5	0.8517
APOC1	3.062375
RNASE4	-1.886375
PARD6B	-3.8372
ARID1A	0.239375
TPD52L3	0.370384615384615
RRAGB	1.200375
RCN2	0.387625
HIST2H2BE	-0.393571428571429
STARD7	1.1716
SHMT2	-1.10383333333333
KIAA1751	0.26975
MLYCD	-0.5392
LOC162632	-0.0525384615384615
UQCRH	-0.8132
RP11-217H1.1	-0.0384
SDHA	-1.6135
NCLN	-0.733615384615385
ZNF17	0.919875
RCBTB2	1.0816
VEGFB	0.718923076923077
RP4-747L4.3	-0.024
COLQ	0.0531538461538461
MPN2	-0.669625
DRG2	-0.1864
KLRB1	3.2338
ALPK2	-2.7758
DNASE2B	1.16
FLJ23834	0.605625
AXUD1	1.3415
SAFB	-0.255538461538461
NSUN4	0.0342
RFX2	1.786
MAPK8IP1	2.463
FANCD2	-1.25844444444444
ANKZF1	-2.073
C19orf50	-0.5315
DUSP8	1.79445454545455
SENP5	-0.7008
NFKBIL2	-0.926333333333333
LBR	-0.6962
IGFL1	-0.168333333333333
LZTS2	-0.7549
IL2RG	-1.39709090909091
CCDC51	-0.3022
KLF3	0.4484
ANKRD37	-1.4914
KCTD14	0.671375
FZR1	-0.154588235294118
SLC44A4	-2.167
ESPL1	-1.0606
GMPR2	-0.745538461538462
TBC1D19	-0.53
ERGIC1	0.525235294117647
ERBB4	2.27885714285714
TSPAN32	0.21875
MAP4	0.964272727272727
GPHN	0.2056
SLC6A2	0.0367272727272727
HIVEP1	0.391
DFFB	-0.347846153846154
EIF4EBP2	-0.4501
DMRT1	0.0266
HSPB6	0.5224
IER2	-1.00225
AIFM1	-0.7548
WWC2	-0.2371875
MRPL4	-0.0542
FLJ21062	0.345444444444444
EPB41L4A	1.1919375
