Hybridization REF	TCGA-19-0962-01B-01R-0524-07
PFKFB2	0.52775
TAS2R4	0.1194
ENTHD1	2.136125
PRMT5	-1.492
MGC16384	-0.359727272727273
LOC442229	-0.1914
TSKU	0.0959090909090909
KRTCAP3	-2.31190909090909
PDLIM1	-1.34461538461538
KCNS2	0.777
RNF126	-0.54275
CEP63	-0.0121
CLIC4	0.757
hCG_1990170	2.035
ACR	1.14838461538462
KLK7	0.3654
ALOX5AP	4.51263636363636
RIPK3	2.1074
TAS2R9	-0.194333333333333
C19orf18	2.67066666666667
BIRC6	-0.259263157894737
ZNF16	0.00766666666666666
RFT1	-1.311
SLC8A2	0.274
TACC1	0.724818181818182
ITGAD	0.675333333333333
SAMHD1	1.15383333333333
SH3PXD2B	1.34507692307692
EPC2	1.242
C20orf85	0.1359
ATP13A2	-0.69125
KRT4	0.0578181818181818
CAPNS1	-0.2278
MDM2	0.0625
PCDH20	3.7108
KCNK9	0.314
OR2C1	-0.287
KLHDC3	-0.6975
IPPK	-0.297
EFHD2	-0.6865
GALR3	0.1798
NBEA	1.877
ABCA6	2.75492307692308
CLDN3	-3.243125
AKT2	-0.365789473684211
EGFR	0.617642857142857
RBM16	0.7615
ZDHHC3	-0.580923076923077
SLC25A4	1.169125
CYB5B	-0.890625
CPXM1	0.1172
NDRG1	0.3985
FLJ43826	0.3326
OR5L2	0.1045
FARP2	-0.00884615384615385
MRPL46	-0.207125
LDHAL6B	0.752625
MAPKAPK3	-0.99525
NCAM2	-1.0802
PRKD2	-1.022
ZFP36L1	0.717692307692308
CYSLTR1	-1.318
OR4C3	0.1202
HIST1H2AJ	-1.92133333333333
CCNB2	-3.591
ZNF10	0.3922
TMEM175	0.350666666666667
FAM134A	0.655
TIGD4	1.49733333333333
PCNP	0.7044
MGC39715	2.23116666666667
LQK1	-0.8228
CREB1	0.255769230769231
TMPRSS3	-2.06883333333333
C4orf32	-2.7319
LAT	-1.85453333333333
KCNA3	-0.545666666666667
SKIV2L2	-0.747
ROPN1B	-2.5038
tcag7.23	-0.534
CDT1	-3.7446
ZHX2	0.731090909090909
CD28	-2.9852
ZNF624	0.7292
SEPT2	0.157866666666667
SOHLH2	1.09872727272727
MCOLN3	-1.4829
UNQ1945	0.28
MASP2	-1.237
ZNRF3	0.668307692307692
GPATCH3	-0.8938
AGL	0.248272727272727
QRICH2	0.617666666666667
PSD4	-1.5985
CCNB1IP1	-1.7544
ENPP7	-0.116
OBFC1	-1.277
KCNG3	-2.34933333333333
C14orf79	0.565
ENPEP	2.38375
SCT	0.493
SKI	0.142636363636364
SEC61G	0.4922
CAPN11	0.1314
ATXN7L3	-0.4366
DBNDD1	1.00175
FAIM	-0.0202
ANKRD36	-0.279333333333333
GABRP	-1.273
TACSTD2	-3.498375
EIF3J	-0.12
PPP2R2A	-0.147
TEKT4	-0.913625
PVALB	-2.09675
F10	-3.66
FAM134C	0.197846153846154
COMP	1.5636
EFCBP1	-0.589318181818182
SCLT1	-0.193
TAL1	-0.805384615384615
ACSL1	1.5862
ABCC5	-0.268533333333333
ABL1	-0.37672
RBBP7	-0.148875
PTPRG	0.8958
NCOR1	-0.421307692307692
SPINK4	-2.624875
TXNRD1	-0.0678461538461539
TNRC15	0.0742
C9orf138	0.382
UBE2H	0.44875
BRDT	-0.139625
C8orf31	0.42
CCNE2	-2.66478571428571
SLC6A8	-0.7247
CALCR	-3.9836
PPP1CB	1.3858
ABHD8	-0.1908
ARF5	-0.471307692307692
SLC24A4	3.8492
CCT3	-0.5598
ZNF121	0.357363636363636
SLC3A2	-0.536928571428572
OR13A1	0.283666666666667
SLC5A10	-0.7442
RAD50	-0.2553
IER5	0.4711
MTHFD1L	-1.02409090909091
MBTPS2	-0.189
MVK	-0.795090909090909
NCL	0.059
PSMD10	-0.5436
MOBP	2.601
FLJ32894	0.207666666666667
HRH1	1.801
C5orf30	-0.2198
NUDT16L1	0.595153846153846
RASGRP3	3.742125
PRKRIP1	0.489384615384615
CCDC75	1.117
LOC253970	0.2558
KIAA1239	2.6574
MED21	-0.8086
SYT11	4.4005
NTSR2	3.761
EGFL11	0.292333333333333
CXorf59	-0.171666666666667
OR2A25	-0.158666666666667
SPTBN2	-1.108
LRMP	-0.63625
RNF111	0.8772
PTH	0.328333333333333
LOC619208	1.72325
KIAA0895	1.68
RANBP5	-0.6991
P2RY10	-1.632
NME5	4.5285
DDX21	-1.48866666666667
LRSAM1	-0.317
HDAC11	-0.051875
VMO1	2.4142
NOLA2	-0.401375
ADAR	-0.0426
MTO1	-0.4605
SF4	0.156625
P2RX1	-0.3855
HBM	0.562
EN2	0.09
C14orf172	-0.00733333333333335
TM9SF2	-0.0506923076923077
INHBE	-1.25475
TCTE3	0.2706
TOX2	-1.2252
CTAGE3	-0.624
HBB	5.19369230769231
MED15	-1.349
CASR	-0.1422
C6orf66	-0.227625
MTPN	0.6485
UNC50	0.835
C21orf33	0.6062
IRF2	0.9216
PGR	-3.396875
GPR84	3.135
CROCCL1	-1.4036
SRPX	1.802
BRE	0.0255
FGF10	0.1215
SDC3	1.812125
ZRSR1	0.491
DKFZP434P211	-0.053
SOX6	1.694
RPUSD2	-0.2568
C14orf173	-0.961733333333333
MAPK11	0.28975
TBC1D22A	-0.825333333333333
FAM123A	5.79166666666667
COL4A6	-1.6055
TOMM70A	-0.0762
NAB1	0.489
MGC16385	0.0179090909090909
TSPAN18	-1.51825
MED31	0.2924
PLG	-0.0168
CAPSL	0.628
ZNF532	0.863538461538462
ASB14	0.734666666666667
CA8	-1.9218
NUDT16P	0.085875
SLFN11	-0.7875
LRRIQ2	0.2627
NOL7	-0.118125
BRMS1L	0.1636
JARID1A	0.372142857142857
PANK2	-0.2584
ICAM3	-0.9838
MDS1	-0.748
TAF8	-0.603
RNF139	0.2874
ZNF594	0.55675
ADAM8	1.00536363636364
SFTPC	0.149272727272727
MAN2B2	0.354909090909091
RGS12	1.21804761904762
EIF1AY	-5.1730625
LRRIQ1	-0.335375
GPR150	0.4458
CCDC21	-2.483875
PRRG3	0.5874
SAA4	-4.7398
RAPGEF5	2.6252
ZCCHC2	-0.867125
MGC39372	-0.058
PPP4R2	-0.467555555555556
CDCA2	-3.05357142857143
OR4D5	-0.019875
PTGFRN	0.856615384615385
SIGLEC5	0.32725
C19orf61	-0.795375
NMUR2	-0.270333333333333
KIAA1586	-0.45375
DAGLA	2.070875
CHCHD6	-0.5026
GPR32	0.170666666666667
NEUROD6	0.846875
SLC2A4RG	-1.0922
CA5B	0.72
FBXL3	1.449
MPHOSPH9	-1.4964
HMG2L1	-0.5328
HCN4	0.222875
CEACAM19	1.00966666666667
SH2D4B	0.5225
HFE2	-1.11966666666667
TGM4	0.250875
LYPD2	-0.1066
TBC1D15	-0.0914
MRPS21	-0.0703846153846154
NONO	-1.40421428571429
CLEC5A	3.53609090909091
ITCH	-0.356071428571429
MGAT3	0.92175
MBP	1.3664
RPP25	-2.7438
SOSTDC1	-0.2862
HRC	-1.3486
TRIM48	0.0636666666666667
TMEM133	2.376
ECEL1P2	-0.6974
HOXC11	-0.31
DOK5	2.6856
HELZ	0.091625
LOC348180	-0.8572
MGC33894	-0.124
ADRB3	-0.305333333333333
DMD	0.590375
PTRH2	-0.4826
MPEG1	2.9075
NDUFA12	0.4795
KRTAP2-4	0.0281333333333333
STAMBPL1	-0.70075
ADCY2	2.96775
UNQ6125	0.0903333333333333
KLHL20	0.34875
SRM	-1.9802
OTC	0.4878
TMIE	4.0375
SNX8	-0.5814
LIPK	-0.501666666666667
CHURC1	-0.300375
KLC2	-0.049125
HDAC1	-0.81875
FAM128A	0.10675
FNDC3B	-0.0968571428571429
MTCP1	0.1225
WFDC10B	0.763230769230769
PCDHGB3	2.35433333333333
ATRNL1	0.750615384615385
CAV2	-0.891818181818182
MED26	-0.0195
DUS1L	-1.0508
CHRM3	-0.7004
NEK9	-0.539833333333333
WARS2	-0.2352
TBX22	-0.451333333333333
TOMM40	-1.0202
RP6-213H19.1	-4.31375
TUBGCP5	-0.0996
IGSF6	5.1048
TPPP	1.67525
UNQ6190	-0.311
GSTM5	0.769727272727273
BTD	-0.888625
PDCD1LG2	1.088625
SNRPB2	-0.729
ERICH1	0.1439
APOA4	-1.9863
HOXA11	-1.1836
NARG1	-0.203545454545455
MKX	-0.120333333333333
RAB28	0.720166666666667
PKP3	-3.8118
SH3GL2	4.1386
CTSO	2.8584
RPN2	-0.53295
IL28RA	0.2685
SFMBT1	-0.1164
WDR57	-0.946
FER1L3	-0.5038
HSF5	-0.0335
TTC9B	2.4672
C4BPA	-4.743125
ALB	-5.06183333333333
SORBS3	0.451090909090909
UPF2	-0.737333333333333
JPH1	0.614333333333333
AGBL2	1.7198
DOPEY1	1.47733333333333
TERF1	0.142125
KIF22	-1.7485
NINJ1	0.4544
SEC61A2	-0.0371333333333333
HIST1H1D	-2.226125
SFXN4	-0.779818181818182
UCP3	0.201615384615385
ZNF703	-0.098875
MYL6B	0.9196
TREM1	3.3292
OR52E6	-0.0666666666666667
CKMT2	3.8558
HLA-C	1.6929
SLC13A3	-0.342375
TIMP4	3.865
SLIT2	0.5338
RSF1	-0.220739130434783
LONRF1	0.544055555555556
MON1A	0.859
CACNG6	0.3465
DPPA4	-6.0325
ZSWIM3	-0.2416
ZNF804A	0.85825
CCIN	1.4038
SLC25A31	1.099
KCNMB4	1.1528
RABL5	1.2061
GALNS	0.0217692307692308
STX6	0.5941
HIST1H1C	-2.30255555555556
CIDEB	-0.892
CASP4	0.153111111111111
PDK3	-1.03064285714286
KCNJ11	0.0266666666666667
TPR	-0.378
ZSCAN20	-0.817666666666667
MTX2	-0.6276
HIST1H2BH	-1.2978
LOC283767	1.5642
LYRM7	-0.314391304347826
BRD3	-0.805
HIST1H2BO	-1.694
MAGEB10	0.565333333333333
SLC45A1	1.1464
SERPINA3	2.57153846153846
KIAA0143	0.6948
KCNJ16	6.1395
KRT79	-1.1858
FABP2	-1.42333333333333
NUT	-0.3402
ZNF57	-0.3498
FBXL4	-0.0498
CLEC9A	2.18233333333333
UGT8	0.423375
BMP2K	0.976833333333333
MAPK4	1.8958
SLC25A23	0.485769230769231
HINT1	-0.560142857142857
KRTAP13-1	-0.354666666666667
SFXN5	2.01
CHCHD2	0.5854
FAM3D	0.673
NDP	2.30627272727273
RHOBTB1	-1.09125
SLC4A4	5.21963636363636
RPL38	-0.0452
HTF9C	-1.122
AP2A2	0.4
ZBTB46	-0.385333333333333
MAP7D1	0.7772
AOX1	-2.99185714285714
CYR61	0.945117647058824
DTNA	2.91972222222222
JRKL	0.6606
TMOD3	-1.1752
EEA1	0.281384615384615
ADCK5	-0.925
IL1R1	-0.1795
KLK3	0.0135263157894737
HRSP12	1.2148
KTN1	0.149
LOH11CR2A	0.661692307692308
RELL2	-0.676833333333334
MAB21L1	2.94966666666667
C20orf59	-1.092375
PHKB	0.1828
ADAM2	-2.213375
TBC1D8B	-0.327625
FAM13A1	0.306666666666667
LAPTM4B	0.1486875
LCN8	-0.0213333333333333
TMEM147	0.602666666666667
SYT4	6.474625
XPO7	-0.370666666666667
C9orf62	0.5548
GPR75	2.192
TRIM5	-0.0434
APOC1	1.695875
RNASE4	-0.627125
PARD6B	-3.4891
ARID1A	-0.7531875
TPD52L3	0.00546153846153847
RRAGB	1.23
RCN2	0.37875
HIST2H2BE	-0.438761904761905
STARD7	0.7538
SHMT2	-0.714666666666667
KIAA1751	0.1555
MLYCD	-0.2244
LOC162632	0.399
UQCRH	-0.66
RP11-217H1.1	-0.0349
SDHA	-1.7485
NCLN	-0.987153846153846
ZNF17	1.176375
RCBTB2	-0.0798
VEGFB	0.623538461538461
RP4-747L4.3	0.025
COLQ	0.0419230769230769
MPN2	-1.0005
DRG2	-0.2906
KLRB1	2.5948
ALPK2	-1.4854
DNASE2B	1.573
FLJ23834	0.95175
AXUD1	0.100375
SAFB	-0.449692307692308
NSUN4	-0.559
RFX2	2.30275
MAPK8IP1	1.13525
FANCD2	-2.4445
ANKZF1	-1.7425
C19orf50	-0.0553
DUSP8	1.64054545454545
SENP5	-0.5925
NFKBIL2	-1.18716666666667
LBR	-0.5143
IGFL1	0.409
LZTS2	-0.6459
IL2RG	-1.85263636363636
CCDC51	-0.3204
KLF3	0.7336
ANKRD37	-1.0718
KCTD14	-0.180125
FZR1	-0.291176470588235
SLC44A4	-2.96184615384615
ESPL1	-1.8822
GMPR2	-1.63715384615385
TBC1D19	0.166375
ERGIC1	0.810852941176471
ERBB4	1.36385714285714
TSPAN32	-0.6855625
MAP4	0.945909090909091
GPHN	-0.7326
SLC6A2	-0.0891818181818182
HIVEP1	0.1994
DFFB	-0.744615384615385
EIF4EBP2	-0.748
DMRT1	0.7618
HSPB6	0.9452
IER2	-0.06225
AIFM1	-0.8186
WWC2	-0.426375
MRPL4	-0.5024
FLJ21062	0.829888888888889
EPB41L4A	1.41425
SH2D6	0.735
