Hybridization REF	TCGA-19-0957-01C-01R-0598-07
PIGL	-0.958636363636364
HUS1	-0.379
SFRS6	0.9536875
C17orf77	0.593333333333333
UIMC1	0.439375
FXYD2	-1.70446153846154
LOC283152	-0.5414
ZNF667	1.2782
ZCCHC12	2.391
TFEC	3.50876923076923
ATP7B	-0.621875
POLD2	-1.45225
RG9MTD1	-1.074
ACOT2	-0.57025
HIST1H4I	0.140272727272727
PPARGC1A	0.365923076923077
ETFA	-1.20278571428571
POLRMT	-0.4956
ZNF146	0.300727272727273
MIA2	-2.38233333333333
KLHL6	0.73325
HOXB5	-1.82445454545455
NENF	0.4495
CUGBP1	0.4774
PRSS22	-1.6145
CASC4	1.08146153846154
CUL4B	-0.321846153846154
CENPJ	-0.0192142857142857
PITX1	-1.82925
FLJ31033	0.522714285714286
CELSR3	2.8275
ZNF568	1.042
ITSN1	0.345533333333333
EHBP1L1	-0.721375
C19orf2	-0.3558
DCTN1	-0.2618
LIN28B	-2.389
TNKS2	-0.2756
C1QBP	-1.0404
CADPS2	-1.8312
SRMS	-0.6258
GJA9	-0.0665
MGC24975	0.045875
TRIM45	0.175625
TSP50	0.3738
TCP1	-0.7718
TMED7	-0.300916666666667
CMA1	-0.786
CENPL	-1.0195
PTCRA	2.38533333333333
FST	-4.8426
VWCE	0.497
PAWR	-1.2746
ABCC12	0.105375
LDLR	-3.08469230769231
ASTN2	2.7895
LOC441212	0.646727272727273
GPATCH8	0.209333333333333
TANC2	0.1640625
KIF4A	-1.123
C18orf18	0.9476
PGM1	0.114
KIAA0258	0.1668
CPD	0.2519
SNCAIP	1.8428
DCT	-3.90122222222222
HLA-DOA	3.66348387096774
OR11L1	0.518
UPK1B	-0.416285714285714
DNAJB4	0.758
UGT1A8	-0.2424
HIST1H4L	-0.389
PECR	-1.23775
HSPA2	3.6576
WFIKKN1	-0.876666666666667
SERP1	-0.49
SYDE2	-0.9345
TACR2	-0.518333333333333
NUP85	-0.6402
CD177	-0.987333333333333
LGR5	1.217875
PIGG	-0.00749999999999999
PTHR1	1.14075
RAB5A	0.935461538461539
FLJ13224	-0.417333333333333
USP9Y	-2.25125
C7orf53	0.250333333333333
LRP1B	5.9862
XAF1	1.39473333333333
ABCG8	-2.098
ANKDD1A	0.226
DAND5	-0.267666666666667
SPAG6	1.928375
LINCR	0.9604
ZDHHC22	3.0455
CCDC60	1.1545
THOC7	-2.16725
TCTA	0.914923076923077
OR8K3	-0.709
NY-REN-7	-0.8804
B2M	1.037375
C6orf141	-2.5416
LPPR4	5.06933333333333
SQLE	-1.28745454545455
SEPHS1	-1.6006
BTBD14B	-0.150055555555556
PLRG1	-0.1102
SPG7	0.227619047619048
ZNF614	0.203888888888889
PARD6G	-0.356375
INPP5B	-0.513
GRPEL2	-0.3904
PPID	-1.05469230769231
TRIM56	-0.2942
UBE2J1	0.302909090909091
IL20RA	-2.1036
LOC387856	1.3188
C1orf107	0.0817500000000001
UTS2R	-1.0434
C19orf22	-0.1738
SAFB2	0.652
KIAA0652	0.4082
KLRG1	0.651375
MS4A8B	0.17875
FRAG1	0.6806
KIAA1546	0.7372
E2F4	-0.852692307692308
CLEC4M	-0.219555555555556
BTBD14A	0.2476
KIAA0999	0.992923076923077
GYPA	-4.30128571428571
TAC1	0.164642857142857
TRAIP	-0.657625
KIAA0232	1.27307692307692
ERCC8	-0.7206
GPX4	0.402
KIAA0368	-0.8484
GPR157	-1.713625
CTAGE4	-1.1695
C9orf30	-0.1885
OR52A1	-0.408333333333333
HSP90B3P	-0.0155
ALG9	0.124615384615385
BTBD10	1.0016
SDK2	-0.377666666666667
BAIAP3	-1.2736
RABGGTB	-0.9103
ANKRD40	-0.27025
KRT74	2.517
CALCOCO2	0.245944444444444
SNCA	-0.677
TMSL8	0.178454545454545
C2orf53	0.112
ESRRB	-0.1102
ARHGAP26	0.0354
TDRD9	-0.3572
HRAS	-0.29125
KLRC4	0.606
JAGN1	0.11425
BSDC1	1.2454
RNF43	-3.55769230769231
NDUFAF1	0.3318
PHF12	-0.0283333333333333
OR1L3	-1.117
FOLR2	3.73786666666667
LYZL6	0.13375
tcag7.1260	0.553333333333333
WSB1	1.35325
PROS1	0.475230769230769
OSTN	0.134666666666667
PSMB8	0.3336
SOCS4	0.415363636363636
DDIT4L	3.5184
MAS1	0.498
MGC34796	-0.3938
CSHL1	-0.259625
TBCCD1	-0.643125
ZBTB7C	-0.08
AP2S1	-0.0563636363636364
P15RS	0.378923076923077
VAT1	-0.661769230769231
SHANK3	1.435875
TUFM	0.098875
THEG	-1.6302
KRT34	-1.5034
SGSM3	-0.0954
TOMM22	-0.4891
SOCS3	2.3465
CPO	1.288
POP4	-0.2222
BHLHB3	3.0874
MALL	-0.918833333333334
OR1B1	-0.211666666666667
PARK2	0.900444444444445
GPR124	0.00789999999999999
LCE1E	0.516666666666667
RUVBL2	-0.6078
CGRRF1	0.607538461538461
ACPL2	0.9626
WNT10B	-3.24281818181818
BAIAP2L2	-1.87490909090909
ISCA1	0.7635
C1orf125	0.4023
RPAP1	0.2272
RAI16	0.415875
RPL27	-1.00154545454545
NLRP9	-0.2315
EPN1	-0.237333333333333
LOC388610	-1.5577
SLC35A1	0.350769230769231
GAL	-2.126
SLC14A2	-0.113833333333333
RDH11	0.8715
FAM138F	-0.790333333333333
AUH	-0.1248
FLJ40243	-0.3706
C14orf129	-0.426
MBD2	-0.64075
ABHD14B	-1.2771
PIGT	0.654545454545455
ALS2CR4	0.471545454545455
ALAS1	-0.212461538461538
FOXO1	2.313625
CRLF3	-0.888818181818182
C20orf107	0.0485
FARS2	-0.2128
CCDC28A	-0.5734
NPHP3	0.11
OR13F1	0.292333333333333
TSEN54	-0.6262
DEFB106B	-0.1632
OR8B4	0.0199999999999999
STH	3.2112
ZC3H14	-0.4815
CBX2	-0.119666666666667
TMEM49	-0.021
C6orf21	0.341
FLJ20920	-1.27945454545455
CRTAP	-0.0314210526315789
DDX50	-0.7784
STYXL1	-0.8326
BLVRB	-1.165
LOC147650	-0.165375
MMP24	0.275333333333333
GRID1	3.990875
BANF1	0.19075
CTAGEP	-1.2062
HMBS	-1.0884
SLC25A24	-1.871125
C14orf50	1.5212
MRO	2.805375
SLC25A15	-1.5674
FAM84B	-0.668071428571429
TDP1	-1.419
C16orf78	-0.27825
C11orf57	-0.2692
RFK	-1.0016
ZFYVE9	-0.276727272727273
STCH	-0.402615384615385
WIBG	-0.823
LOC283871	-0.8885
GBA2	-0.361214285714286
NDUFB3	-0.2564
HSD17B13	-0.0883333333333333
GRIN3A	2.482875
FMNL1	-0.498625
SEPT7	1.91161538461538
GNLY	5.78333333333333
GRAMD1C	1.533625
ZNF165	-2.1744
USP38	1.546
FAM83A	-5.0065
C14orf24	0.7811875
ARMCX3	1.3274
ARHGDIB	0.267125
AK1	0.524272727272727
KIAA1045	3.278
DNAJB13	0.103
NEU2	0.311
HIST1H4B	-1.340125
FAM20B	-1.15107692307692
HES2	-0.429421052631579
FAM73B	-0.112153846153846
LOC388381	0.2468
INTS7	-1.12521428571429
AMPH	3.24733333333333
ZNF775	0.0367
UCKL1	-0.2355
C10orf97	-0.0418
C1orf161	-0.6945
ALDH1L1	3.698
FLJ39378	0.583454545454545
SLC23A1	-2.963
RBM4B	0.815
THAP4	-0.099125
OGFRL1	0.2726
KIAA0831	0.274363636363636
PPP1R15A	-0.926875
C1orf96	-0.0702631578947368
C12orf11	-0.9572
BMF	0.805272727272727
MAN1A1	-1.4044
KIAA1600	-0.262625
NLGN4X	4.4658
ALOX12	-1.35714285714286
RB1CC1	-0.486357142857143
NEIL2	1.02492307692308
EIF4E	0.180793103448276
ABHD5	-0.554
EXOC4	0.74525
CIP29	-0.58575
BATF2	0.591
SLC29A4	1.17536363636364
HTR4	1.136
EMB	-1.9098
TRAF6	0.6086
LMNB1	0.4192
FAM19A5	1.49945454545455
SHE	1.3472
PIK3C2B	1.0958
C15orf15	-1.33792857142857
USP15	-0.347923076923077
TCEAL2	5.583
C5orf39	0.769285714285714
PTGER2	-2.803
SLC31A1	-1.22319047619048
IFT172	1.4562
ADAM29	0.7058
GFOD1	0.7062
ST7L	0.701
C15orf26	-3.56325
PKN3	-2.0944
CNTD1	0.70625
COMMD1	0.4278
NTRK2	7.064875
FOXN3	1.21227272727273
MFGE8	0.115923076923077
PFKFB2	1.338625
TAS2R4	0.8768
ENTHD1	-0.1865
PRMT5	-0.6994
MGC16384	0.900909090909091
LOC442229	-0.9096
TSKU	-0.958454545454545
KRTCAP3	-2.17109090909091
PDLIM1	-1.25715384615385
KCNS2	0.112
RNF126	-0.257625
CEP63	-0.0888
CLIC4	0.8147
hCG_1990170	3.9194
ACR	0.605923076923077
KLK7	-1.4255
ALOX5AP	5.23836363636364
RIPK3	3.6066
TAS2R9	-0.944333333333333
C19orf18	2.079
BIRC6	0.439157894736842
ZNF16	0.461666666666667
RFT1	-1.1112
SLC8A2	0.411
TACC1	0.884181818181818
ITGAD	1.88266666666667
SAMHD1	1.7765
SH3PXD2B	1.00269230769231
EPC2	1.2326
C20orf85	-0.326
ATP13A2	-0.344875
KRT4	-0.198
CAPNS1	-0.3926
MDM2	4.8023125
PCDH20	3.3656
KCNK9	-0.07
OR2C1	-0.721666666666667
KLHDC3	-1.079
IPPK	0.178666666666667
EFHD2	0.3456
GALR3	-1.0056
NBEA	2.077375
ABCA6	3.29738461538462
CLDN3	-3.6455
AKT2	-0.703263157894737
EGFR	0.0597857142857143
RBM16	0.4483
ZDHHC3	-0.481307692307692
SLC25A4	0.968625
CYB5B	-0.749
CPXM1	1.7988
NDRG1	0.6073125
FLJ43826	0.23
OR5L2	-0.224
FARP2	0.738153846153846
MRPL46	-1.03675
LDHAL6B	0.543428571428571
MAPKAPK3	-1.02925
NCAM2	0.8892
PRKD2	-0.8735
ZFP36L1	1.11546153846154
CYSLTR1	-2.0216
OR4C3	-0.7216
HIST1H2AJ	-1.22733333333333
CCNB2	-1.80818181818182
ZNF10	0.9593
TMEM175	0.595
FAM134A	0.5435
TIGD4	0.351
PCNP	-0.0082
MGC39715	4.51616666666667
LQK1	-2.6016
CREB1	0.697230769230769
TMPRSS3	-3.62883333333333
C4orf32	-2.4069
LAT	-1.84706666666667
KCNA3	0.414333333333333
SKIV2L2	-0.5132
ROPN1B	-2.3284
tcag7.23	-0.483
CDT1	-2.7427
ZHX2	1.46863636363636
CD28	-3.8056
ZNF624	1.1096
SEPT2	1.4566
SOHLH2	0.749090909090909
MCOLN3	-1.6082
UNQ1945	0.263333333333333
MASP2	-1.46933333333333
ZNRF3	-0.0380769230769231
GPATCH3	0.1412
AGL	-0.796909090909091
QRICH2	0.596333333333333
PSD4	-1.422625
CCNB1IP1	-1.5248
ENPP7	-0.145
OBFC1	-1.571
KCNG3	-3.45433333333333
C14orf79	-0.247266666666667
ENPEP	3.404625
SCT	0.0823333333333333
SKI	0.517181818181818
SEC61G	-0.8984
CAPN11	-0.96325
ATXN7L3	-0.1658
DBNDD1	-0.716
FAIM	0.1614
ANKRD36	0.881333333333333
GABRP	-0.957
TACSTD2	-5.06885714285714
EIF3J	-0.909
PPP2R2A	0.9676
TEKT4	-0.089875
PVALB	-5.294875
F10	-4.33
FAM134C	0.336384615384615
COMP	1.2096
EFCBP1	0.554681818181818
SCLT1	1.2261
TAL1	0.313923076923077
ACSL1	2.5774
ABCC5	0.2178
ABL1	-0.43924
RBBP7	-0.57225
PTPRG	1.5158
NCOR1	0.154230769230769
SPINK4	-3.07533333333333
TXNRD1	-0.791076923076923
TNRC15	2.1453
C9orf138	0.559
UBE2H	1.084125
BRDT	-0.07625
C8orf31	0.8812
CCNE2	0.0642142857142857
SLC6A8	-0.3226
CALCR	-4.832
PPP1CB	0.891666666666667
ABHD8	-0.166
ARF5	-1.05623076923077
SLC24A4	3.6142
CCT3	0.2628
ZNF121	0.0564545454545454
SLC3A2	0.207142857142857
OR13A1	-0.142666666666667
SLC5A10	-1.6358
RAD50	-0.2554
IER5	-0.8065
MTHFD1L	-0.974727272727273
MBTPS2	-0.3262
MVK	-0.783090909090909
NCL	0.443846153846154
PSMD10	-0.42
MOBP	5.35981818181818
FLJ32894	-0.293
HRH1	1.706375
C5orf30	-0.3584
NUDT16L1	0.672769230769231
RASGRP3	5.320875
PRKRIP1	0.953692307692308
CCDC75	1.0276
LOC253970	1.5236
KIAA1239	0.8376
MED21	-1.6084
SYT11	4.70625
NTSR2	3.828
EGFL11	0.263333333333333
CXorf59	0.590666666666667
OR2A25	-0.0295
SPTBN2	-0.2958
LRMP	-0.2865
RNF111	0.2234
PTH	0.771
LOC619208	1.6705
KIAA0895	0.937
RANBP5	-0.607
P2RY10	-1.108
NME5	1.97575
DDX21	-1.52
LRSAM1	-0.437333333333333
HDAC11	0.168625
VMO1	3.094
NOLA2	-0.370125
ADAR	-0.432733333333333
MTO1	-0.888125
SF4	0.4165
P2RX1	0.36075
HBM	1.6516
EN2	-0.0213333333333333
C14orf172	-0.302666666666667
TM9SF2	-0.380615384615385
INHBE	-1.917125
TCTE3	0.6222
TOX2	-1.9366
CTAGE3	-1.0763
HBB	7.02276923076923
MED15	-0.883125
CASR	0.45125
C6orf66	-1.043375
MTPN	-0.4166
UNC50	0.4462
C21orf33	0.2839
IRF2	-0.014
PGR	-4.16328571428571
GPR84	4.321
CROCCL1	0.1862
SRPX	0.356
BRE	0.6015
FGF10	0.2665
SDC3	2.564625
ZRSR1	1.045625
DKFZP434P211	0.4776
SOX6	3.80933333333333
RPUSD2	-0.419
C14orf173	-0.5298
MAPK11	0.96025
TBC1D22A	0.361333333333333
FAM123A	6.80766666666667
COL4A6	-1.36625
TOMM70A	0.167
NAB1	0.3278
MGC16385	-0.265545454545455
TSPAN18	1.07875
MED31	-0.8774
PLG	0.055
CAPSL	-1.43566666666667
ZNF532	2.81853846153846
ASB14	0.639666666666667
CA8	-0.2344
NUDT16P	0.174875
SLFN11	1.0355
LRRIQ2	0.5053
NOL7	-0.79025
BRMS1L	0.5374
JARID1A	0.769857142857143
PANK2	-0.3134
ICAM3	-2.19
MDS1	0.549833333333333
TAF8	-1.1692
RNF139	-0.366
ZNF594	1.20175
ADAM8	1.56627272727273
SFTPC	1.85745454545455
MAN2B2	0.896272727272727
RGS12	1.24190476190476
EIF1AY	-5.57673333333333
LRRIQ1	-2.505875
GPR150	-0.8012
CCDC21	-1.177375
PRRG3	0.1524
SAA4	-5.4096
RAPGEF5	4.4667
ZCCHC2	-0.357
MGC39372	0.936666666666667
PPP4R2	-0.0876666666666667
CDCA2	-1.53457142857143
OR4D5	0.1935
PTGFRN	0.757230769230769
SIGLEC5	1.773
C19orf61	-1.001625
NMUR2	0.071
KIAA1586	-0.07525
DAGLA	1.220625
CHCHD6	-0.0388
GPR32	-0.314
NEUROD6	1.3355
SLC2A4RG	-0.73515
CA5B	0.008
FBXL3	0.5622
MPHOSPH9	-0.6026
HMG2L1	0.103
HCN4	-0.507
CEACAM19	1.18983333333333
SH2D4B	0.186875
HFE2	-0.948
TGM4	0.261
LYPD2	-0.3786
TBC1D15	-0.8282
MRPS21	-0.279230769230769
NONO	-0.910357142857143
CLEC5A	3.66072727272727
ITCH	-0.326928571428571
MGAT3	1.39
MBP	3.7177
RPP25	-1.8742
SOSTDC1	-3.9364
HRC	-0.34
TRIM48	-0.378
TMEM133	1.188
ECEL1P2	-0.8226
HOXC11	-0.611
DOK5	3.0188
HELZ	0.529
LOC348180	-0.5288
MGC33894	-0.4208
ADRB3	-0.324666666666667
DMD	0.4688125
PTRH2	-1.2626
MPEG1	3.431375
NDUFA12	-0.494375
KRTAP2-4	-0.0922
STAMBPL1	-0.491875
ADCY2	3.533
UNQ6125	0.246333333333333
KLHL20	1.06375
SRM	-1.407
OTC	0.0338
TMIE	3.306875
SNX8	0.0822
LIPK	0.17
CHURC1	0.1854375
KLC2	-0.005875
HDAC1	-0.64
FAM128A	0.021875
FNDC3B	-0.989857142857143
MTCP1	-0.248625
WFDC10B	-0.451416666666667
PCDHGB3	0.0843333333333333
ATRNL1	1.72707692307692
CAV2	-0.472272727272727
MED26	0.317375
DUS1L	-0.543
CHRM3	-0.0689
NEK9	0.580333333333333
WARS2	-1.6638
TBX22	1.167
TOMM40	-0.8172
RP6-213H19.1	-4.64125
TUBGCP5	-0.7408
IGSF6	6.4224
TPPP	3.357375
UNQ6190	-0.2245
GSTM5	0.445363636363636
BTD	-0.20825
PDCD1LG2	0.3365
SNRPB2	-0.929125
ERICH1	0.0939
APOA4	-2.1517
HOXA11	-0.4338
NARG1	-0.643
MKX	-4.2588
RAB28	0.159666666666667
PKP3	-4.6072
SH3GL2	3.845
CTSO	3.3046
RPN2	-0.7867
IL28RA	0.287285714285714
SFMBT1	0.295
WDR57	-0.00445454545454547
FER1L3	-0.8832
HSF5	0.00837499999999997
TTC9B	4.022
C4BPA	-5.50571428571429
ALB	-5.6399375
SORBS3	0.784090909090909
UPF2	0.0826666666666667
JPH1	-0.207666666666667
AGBL2	-0.1556
DOPEY1	2.13133333333333
TERF1	-0.07425
KIF22	-0.883125
NINJ1	1.6544
SEC61A2	0.7336
HIST1H1D	-0.165125
SFXN4	-1.05718181818182
UCP3	1.23661538461538
ZNF703	-0.67625
MYL6B	0.5574
TREM1	4.01
OR52E6	0.791666666666667
CKMT2	2.9456
HLA-C	1.9021
SLC13A3	0.0245
TIMP4	3.865
SLIT2	3.2848
RSF1	0.314130434782609
LONRF1	-0.0201111111111111
MON1A	1.73575
CACNG6	-1.977125
DPPA4	-6.266625
ZSWIM3	0.9068
ZNF804A	1.6035
CCIN	1.1476
SLC25A31	0.0510000000000001
KCNMB4	3.8348
RABL5	0.3333
GALNS	-0.0274615384615385
STX6	1.3818
HIST1H1C	-2.71355555555556
CIDEB	-0.479090909090909
CASP4	-0.340444444444444
PDK3	-0.971214285714286
KCNJ11	-0.0856666666666667
TPR	-0.3486
ZSCAN20	-1.03166666666667
MTX2	-0.7156
HIST1H2BH	-0.7962
LOC283767	2.4208
LYRM7	-0.613782608695652
BRD3	-0.23875
HIST1H2BO	-1.4656
MAGEB10	0.530333333333333
SLC45A1	2.3592
SERPINA3	3.06180769230769
KIAA0143	-0.5496
KCNJ16	5.279125
KRT79	-1.3792
FABP2	-1.21383333333333
NUT	-0.075
ZNF57	-0.4602
FBXL4	-0.8216
CLEC9A	1.39933333333333
UGT8	4.723625
BMP2K	1.1505
MAPK4	2.742
SLC25A23	0.126
HINT1	-1.02757142857143
KRTAP13-1	0.0573333333333333
SFXN5	1.74038461538462
CHCHD2	0.138
FAM3D	1.12833333333333
NDP	0.815818181818182
RHOBTB1	-0.2785
SLC4A4	3.60536363636364
RPL38	-0.6202
HTF9C	-0.2695
AP2A2	0.802
ZBTB46	-0.305666666666667
MAP7D1	1.1652
AOX1	-1.52985714285714
CYR61	0.488529411764706
DTNA	3.41555555555556
JRKL	0.1232
TMOD3	-0.7108
EEA1	0.724923076923077
ADCK5	0.0826
IL1R1	0.58775
KLK3	-0.348105263157895
HRSP12	-0.5642
KTN1	0.0538
LOH11CR2A	0.318153846153846
RELL2	0.0953333333333333
MAB21L1	0.855
C20orf59	-0.8825
PHKB	0.6708
ADAM2	-2.831125
TBC1D8B	-0.855625
FAM13A1	0.642
LAPTM4B	-0.077
LCN8	0.273333333333333
TMEM147	-0.330333333333333
SYT4	6.147375
XPO7	-0.626
C9orf62	-1.009
GPR75	2.06733333333333
TRIM5	-0.5402
APOC1	2.675625
RNASE4	-0.83975
PARD6B	-4.6965
ARID1A	-0.1650625
TPD52L3	0.232666666666667
RRAGB	1.745875
RCN2	0.033875
HIST2H2BE	-0.868857142857143
STARD7	1.1908
SHMT2	-0.801
KIAA1751	-0.532571428571429
MLYCD	-0.1451
LOC162632	0.132153846153846
UQCRH	-1.4308
RP11-217H1.1	-0.73405
SDHA	-1.620375
NCLN	-0.293615384615385
ZNF17	0.933625
RCBTB2	0.4436
VEGFB	0.436769230769231
RP4-747L4.3	0.415
COLQ	0.7595
MPN2	-0.827375
DRG2	-0.2594
KLRB1	3.419
ALPK2	0.673
DNASE2B	2.0718
FLJ23834	0.82925
AXUD1	1.4745
SAFB	0.786923076923077
NSUN4	-0.333
RFX2	0.831125
MAPK8IP1	2.8225
FANCD2	-1.59344444444444
ANKZF1	-0.519125
C19orf50	-0.4895
DUSP8	1.92536363636364
SENP5	-0.4842
NFKBIL2	-1.08
LBR	-0.4895
IGFL1	-0.432333333333333
LZTS2	-0.534
IL2RG	-1.46609090909091
CCDC51	-0.4322
KLF3	0.4104
ANKRD37	-1.2618
KCTD14	-2.17675
FZR1	-0.293588235294118
SLC44A4	-3.61109090909091
ESPL1	-1.5669
GMPR2	-0.944692307692308
TBC1D19	-0.340125
ERGIC1	0.773029411764706
ERBB4	1.823
TSPAN32	-0.5466875
MAP4	0.743
GPHN	0.8124
SLC6A2	-0.478454545454546
HIVEP1	-0.0114
DFFB	-0.303923076923077
EIF4EBP2	-0.6422
DMRT1	0.3496
HSPB6	-0.6986
IER2	-0.472
AIFM1	-1.0716
WWC2	-0.2295625
