Hybridization REF	TCGA-CS-5396-01A-02R-1470-07
GDPD5	-0.176
PDCD4	0.563461538461538
CEP350	0.3664
OR10A2	0.2348
CST7	-0.5638
CIAO1	-1.4472
SELL	2.3898
OR8J3	-0.210333333333333
LTBP4	-0.338375
SIRT6	0.2106
CCL19	0.5388
PPIL1	-0.20725
GBP7	0.990142857142857
STK17A	0.978769230769231
ABR	0.73
OR9G1	0.3165
FOXE1	-0.4558
CNGA3	2.27766666666667
GML	0.146333333333333
CD38	-2.8018
ZDHHC6	-0.05475
NEFH	-0.8026
CTDSP2	1.0735
PGBD5	2.54822222222222
CCNY	0.533444444444444
RMND5B	0.220625
ZNF257	-0.2546
FLJ22167	0.7627
EXOSC7	-0.449875
ROR2	-1.0456
MAOA	3.39945454545454
TNNT3	-0.07975
GYPC	-1.6875
C7orf33	-0.586333333333333
PLIN	0.194
LOC90826	0.2424
RNF4	0.0288461538461538
F8A1	0.737125
PLEKHG4	-5.2218
GRB2	0.589666666666667
HIST1H2AD	-1.5614
DUS3L	-0.263375
EIF1	0.03925
RP5-1077B9.4	-1.243
FPGT	0.0176
GDF10	3.36275
COQ9	0.3888
GCC2	-0.336944444444444
RARRES3	0.0845454545454545
PLXNA1	-0.2415
KIAA0100	0.138785714285714
PMF1	-0.4744
FNDC1	1.579
HS2ST1	-0.46875
CRELD2	0.11
C8G	-2.23433333333333
CD82	2.115
LIM2	-1.27466666666667
UNQ6490	-0.716666666666667
MMP16	3.84366666666667
DRD3	0.105666666666667
C5orf26	0.3392
C11orf73	1.128
PTP4A2	-1.7407
OR4M2	0.229
HPCA	-1.12625
SEC14L1	1.230125
CHFR	0.159363636363636
EMILIN1	-0.6274
NDUFS4	0.037
COL18A1	-0.7468
PDZD3	0.474461538461538
C9orf16	-0.43025
ERBB2IP	0.465714285714286
EMX2	3.3136
FUS	-0.3628
TF	0.672461538461539
CLCN4	4.28375
CXorf56	1.2846
C11orf72	-0.295666666666667
ELAC2	0.0506
NPR1	-0.96
ASS1	-4.09744444444444
USP42	-0.3532
POLR2J	-0.344333333333333
SEC23IP	-0.453
UQCRC1	0.3456
LOC729603	-0.2072
C1orf71	-0.3822
POLG	-2.819
ADAM23	2.246
TFR2	-1.0412
RICTOR	0.0145384615384616
MGC39606	3.7314
C19orf55	-0.792181818181818
SNAPC1	-1.389125
GNA11	1.16090909090909
CCDC52	-0.816375
FSIP1	0.233666666666667
UPF3A	0.3815
IGSF11	3.275
LAGE3	-0.3958
CHST6	1.15933333333333
UNC13B	1.60736363636364
TTLL4	-0.433
ZNF687	0.697
SDC2	-1.80478571428571
COX7A2	0.2694
LAMB4	0.10925
FAM24A	0.902
LRRTM3	3.820125
GPHB5	-0.3334
OR4C13	-1.474
EIF3EIP	0.199666666666667
HABP4	2.95733333333333
TMEM125	1.324
CNTN2	4.13118181818182
ASNSD1	0.6838
FUT4	0.4434
ACF	-3.4702
LOC158381	0.5375
CDH8	-1.16775
AGPS	-0.42075
C4orf18	4.07090909090909
PECI	0.003
UNG	-0.827909090909091
GSTP1	0.475818181818182
DCUN1D5	-0.692
DKFZP564J0863	-2.9424
SLC9A3R1	-1.21645454545455
BCDO2	0.633090909090909
CHMP7	0.4789
REM2	0.282
DNHD1	-0.465222222222222
FKBP4	-1.52472727272727
ZNF350	0.7076
MGC11102	-0.130090909090909
BST1	0.3506
KISS1R	-0.343333333333333
NCR2	-0.130666666666667
DEFB125	-1.4755
UBE2W	0.763090909090909
KRT15	-4.45345454545455
C10orf99	0.347666666666667
SCN11A	0.7431
GFI1	-3.7392
RDHE2	-0.9205
FHL1	2.508875
OSGEP	-0.517
GATA1	-4.311875
SMC6	-1.3212
TTTY14	-1.60366666666667
LPIN3	0.1082
RPL4	-0.00835714285714287
RBPMS	-0.821357142857143
PRPF3	-0.7645
EMR1	-2.549
SPATA19	0.203
XCR1	-0.271
IRX3	-1.90246153846154
RBM6	-0.3856
KLF4	-1.27569230769231
UNC5CL	-1.2132
SEBOX	0.387333333333333
BTK	-1.472
KRCC1	2.8266
C6orf27	0.282333333333333
SYTL5	-0.226666666666667
PRND	0.6677
LOC653319	0.085
PIGL	-1.67036363636364
HUS1	-0.614125
SFRS6	-0.3581875
C17orf77	1.051
UIMC1	-0.5865
FXYD2	-1.83438461538462
LOC283152	-0.9524
ZNF667	0.447
ZCCHC12	0.6316
TFEC	2.876
ATP7B	-0.333
POLD2	-0.90975
RG9MTD1	-0.0388
ACOT2	0.634875
HIST1H4I	-1.61527272727273
PPARGC1A	1.09546153846154
ETFA	-0.577428571428572
POLRMT	-0.5082
ZNF146	-0.572272727272727
MIA2	-2.7295
KLHL6	0.026125
HOXB5	-1.81954545454545
NENF	1.19075
CUGBP1	0.4876
PRSS22	-1.273625
CASC4	1.41723076923077
CUL4B	-0.076
CENPJ	-0.864928571428571
PITX1	-2.08325
FLJ31033	-0.281285714285714
CELSR3	0.973125
ZNF568	1.215
ITSN1	0.135666666666667
EHBP1L1	-2.6405
C19orf2	-0.4696
DCTN1	1.249
LIN28B	-4.27714285714286
TNKS2	2.6598
C1QBP	-0.2126
CADPS2	-0.5504
SRMS	0.1962
GJA9	0.538375
MGC24975	-0.056375
TRIM45	-3.212125
TSP50	-0.268
TCP1	-0.7334
TMED7	0.719
CMA1	0.288666666666667
CENPL	-0.982375
PTCRA	0.455
FST	-4.5934
VWCE	-1.6368
PAWR	-4.6512
ABCC12	0.285428571428571
LDLR	-2.22946153846154
ASTN2	3.51014285714286
LOC441212	0.410272727272727
GPATCH8	0.729666666666667
TANC2	-0.3933125
KIF4A	-2.6456
C18orf18	-0.0328
PGM1	-0.4684
KIAA0258	1.226
CPD	-0.000300000000000004
SNCAIP	0.3836
DCT	-2.54233333333333
HLA-DOA	2.68425806451613
OR11L1	0.608333333333333
UPK1B	1.83857142857143
DNAJB4	0.8943
UGT1A8	-0.2852
HIST1H4L	-1.781
PECR	-0.2345
HSPA2	1.075
WFIKKN1	-1.16633333333333
SERP1	0.7762
SYDE2	-1.8945
TACR2	-0.182666666666667
NUP85	-1.3372
CD177	-0.680111111111111
LGR5	0.378125
PIGG	0.0699375
PTHR1	0.3305
RAB5A	2.97330769230769
FLJ13224	0.0666666666666667
USP9Y	-2.21514285714286
C7orf53	-1.541
LRP1B	6.262
XAF1	-0.378333333333333
ABCG8	-0.8505
ANKDD1A	-0.263
DAND5	-1.801
SPAG6	0.251428571428571
LINCR	-1.9788
ZDHHC22	3.9216
CCDC60	-0.388
THOC7	-1.37525
TCTA	2.13869230769231
OR8K3	-0.2948
NY-REN-7	-1.01225
B2M	1.62075
C6orf141	-3.8604
LPPR4	6.60766666666667
SQLE	-1.50672727272727
SEPHS1	-0.8076
BTBD14B	0.386222222222222
PLRG1	-0.3216
SPG7	0.538571428571429
ZNF614	-0.837333333333333
PARD6G	0.567375
INPP5B	-0.667076923076923
GRPEL2	-0.5724
PPID	-1.20953846153846
TRIM56	-0.9286
UBE2J1	-0.646909090909091
IL20RA	-0.0776
LOC387856	3.2698
C1orf107	-0.1166875
UTS2R	0.0474
C19orf22	-0.1178
SAFB2	0.6085
KIAA0652	1.9534
KLRG1	0.697125
MS4A8B	0.83575
FRAG1	0.0702
KIAA1546	0.72
E2F4	-0.878615384615385
CLEC4M	0.111
BTBD14A	0.8878
KIAA0999	2.79438461538462
GYPA	-3.868375
TAC1	0.0744285714285714
TRAIP	-2.168125
KIAA0232	2.07061538461538
ERCC8	-0.5003
GPX4	-0.144181818181818
KIAA0368	0.2925
GPR157	-2.13
CTAGE4	-0.679
C9orf30	-0.12875
OR52A1	0.414666666666667
HSP90B3P	-0.352
ALG9	0.641384615384615
BTBD10	1.7084
SDK2	0.0955
BAIAP3	-1.284
RABGGTB	-0.6721
ANKRD40	1.238125
KRT74	2.39033333333333
CALCOCO2	1.26077777777778
SNCA	0.3748
TMSL8	-0.994181818181818
C2orf53	-0.146
ESRRB	-0.2934
ARHGAP26	-1.3545
TDRD9	2.8898
HRAS	1.1695
KLRC4	0.431
JAGN1	0.128625
BSDC1	-0.0794
RNF43	-1.48776923076923
NDUFAF1	0.3362
PHF12	0.521333333333333
OR1L3	0.4652
FOLR2	2.35766666666667
LYZL6	0.238125
tcag7.1260	0.109
WSB1	-1.44975
PROS1	0.844615384615385
OSTN	0.652333333333333
PSMB8	0.6538
SOCS4	1.21245454545455
DDIT4L	-0.9632
MAS1	0.174
MGC34796	-0.4092
CSHL1	0.37875
TBCCD1	0.098875
ZBTB7C	0.828333333333333
AP2S1	-1.43936363636364
P15RS	0.791769230769231
VAT1	0.520692307692308
SHANK3	1.909625
TUFM	-0.0075
THEG	-0.6396
KRT34	-1.5758
SGSM3	-0.0579
TOMM22	-0.2282
SOCS3	-0.890625
CPO	-0.301333333333333
POP4	-0.653
BHLHB3	2.4354
MALL	-0.0545
OR1B1	0.062
PARK2	2.30933333333333
GPR124	-0.429
LCE1E	-1.053
RUVBL2	-1.5226
CGRRF1	1.69692307692308
ACPL2	1.7738
WNT10B	-2.25036363636364
BAIAP2L2	-2.06272727272727
ISCA1	1.675
C1orf125	-0.183818181818182
RPAP1	0.2838
RAI16	-0.09475
RPL27	-0.983090909090909
NLRP9	0.828
EPN1	0.093
LOC388610	-1.4021
SLC35A1	0.517153846153846
GAL	-5.3398
SLC14A2	0.361666666666667
RDH11	1.49775
FAM138F	-0.546666666666667
AUH	0.8088
FLJ40243	0.1036
C14orf129	1.18225
MBD2	-2.019875
ABHD14B	-1.188
PIGT	-0.177818181818182
ALS2CR4	0.289
ALAS1	0.470615384615385
FOXO1	0.994125
CRLF3	-1.54663636363636
C20orf107	0.4065
FARS2	0.8516
CCDC28A	-0.6372
NPHP3	-0.394
OR13F1	0.153333333333333
TSEN54	-1.6568
DEFB106B	0.194727272727273
OR8B4	0.0913333333333333
STH	1.9278
ZC3H14	-0.4109
CBX2	0.198333333333333
TMEM49	-0.8524
C6orf21	0.349666666666667
FLJ20920	0.500272727272727
CRTAP	0.996684210526316
DDX50	-0.4412
STYXL1	0.1358
BLVRB	-2.703125
LOC147650	-0.418625
MMP24	0.899833333333333
GRID1	5.488375
BANF1	-0.128625
CTAGEP	-0.7998
HMBS	-1.054
SLC25A24	-3.071375
C14orf50	-0.4898
MRO	3.757625
SLC25A15	-0.945
FAM84B	1.66207142857143
TDP1	-1.75633333333333
C16orf78	-0.839
C11orf57	0.2739
RFK	-0.4389
ZFYVE9	-0.752636363636364
STCH	1.21761538461538
WIBG	-0.2202
LOC283871	0.134125
GBA2	0.0307142857142857
NDUFB3	-0.4284
HSD17B13	-0.495666666666667
GRIN3A	5.12585714285714
FMNL1	-1.91725
SEPT7	1.49215384615385
GNLY	1.749
GRAMD1C	0.955125
ZNF165	-2.2334
USP38	1.3312
FAM83A	-3.587875
C14orf24	1.74875
ARMCX3	2.0962
ARHGDIB	-1.28228571428571
AK1	0.898727272727273
KIAA1045	1.0494
DNAJB13	0.289125
NEU2	2.5495
HIST1H4B	-2.353125
FAM20B	-0.804461538461539
HES2	-0.317736842105263
FAM73B	0.279769230769231
LOC388381	0.374
INTS7	-0.813571428571429
AMPH	4.09033333333333
ZNF775	0.7184
UCKL1	-1.006875
C10orf97	1.1672
C1orf161	-0.2715
ALDH1L1	3.5004
FLJ39378	1.48227272727273
SLC23A1	-1.86433333333333
RBM4B	1.893
THAP4	-0.081
OGFRL1	-1.0738
KIAA0831	0.646909090909091
PPP1R15A	-1.18675
C1orf96	1.29731578947368
C12orf11	-0.9128
BMF	0.221454545454546
MAN1A1	-1.535
KIAA1600	0.7205
NLGN4X	4.0896
ALOX12	-0.910625
RB1CC1	0.225357142857143
NEIL2	1.51246153846154
EIF4E	-0.0383103448275862
ABHD5	-0.5542
EXOC4	0.55625
CIP29	0.50575
BATF2	0.7304
SLC29A4	0.976545454545454
HTR4	1.2126
EMB	-2.3728
TRAF6	0.9112
LMNB1	-4.9414
FAM19A5	2.14645454545455
SHE	1.363
PIK3C2B	1.7126
C15orf15	-0.129714285714286
USP15	-0.0483076923076923
TCEAL2	5.5798
C5orf39	-2.19414285714286
PTGER2	-3.0428
SLC31A1	-0.569619047619048
IFT172	-0.4844
ADAM29	0.847
GFOD1	1.4304
ST7L	0.828625
C15orf26	-2.225
PKN3	-1.7492
CNTD1	1.248125
COMMD1	-0.041
NTRK2	5.759875
FOXN3	1.29681818181818
MFGE8	0.0504615384615385
PFKFB2	0.9485
TAS2R4	0.0732
ENTHD1	-0.952
PRMT5	-0.1258
MGC16384	-1.38136363636364
LOC442229	-1.0478
TSKU	-1.18890909090909
KRTCAP3	-3.80881818181818
PDLIM1	-1.70715384615385
KCNS2	0.0908
RNF126	-0.061625
CEP63	-0.2875
CLIC4	0.3007
hCG_1990170	3.1626
ACR	1.52853846153846
KLK7	-0.375
ALOX5AP	2.52645454545455
RIPK3	2.0864
TAS2R9	0.041
C19orf18	0.713
BIRC6	0.111631578947368
ZNF16	1.23066666666667
RFT1	-0.5554
SLC8A2	1.041
TACC1	0.547545454545455
ITGAD	2.3558
SAMHD1	4.39133333333333
SH3PXD2B	0.817769230769231
EPC2	1.6438
C20orf85	0.4986
ATP13A2	-0.1755
KRT4	0.167727272727273
CAPNS1	-0.7934
MDM2	0.4839375
PCDH20	7.7444
KCNK9	0.430666666666667
OR2C1	0.37
KLHDC3	0.575625
IPPK	0.966666666666667
EFHD2	-1.5165
GALR3	-0.186
NBEA	2.91275
ABCA6	2.84907692307692
CLDN3	-3.72175
AKT2	-1.553
EGFR	1.538
RBM16	-0.1301
ZDHHC3	0.426538461538462
SLC25A4	2.075
CYB5B	0.00975
CPXM1	1.4644
NDRG1	-0.643125
FLJ43826	0.648
OR5L2	0.286875
FARP2	1.84984615384615
MRPL46	0.254
LDHAL6B	0.351625
MAPKAPK3	-0.93525
NCAM2	3.6972
PRKD2	-1.715875
ZFP36L1	-0.701769230769231
CYSLTR1	-1.6426
OR4C3	0.833
HIST1H2AJ	-1.899
CCNB2	-3.63490909090909
ZNF10	0.6903
TMEM175	0.563666666666667
FAM134A	1.79025
TIGD4	0.232
PCNP	0.7556
MGC39715	1.83116666666667
LQK1	-0.4466
CREB1	0.957692307692308
TMPRSS3	-3.417
C4orf32	-2.3222
LAT	-3.11586666666667
KCNA3	-2.307
SKIV2L2	-0.4154
ROPN1B	-4.0742
tcag7.23	-1.369
CDT1	-3.7373
ZHX2	2.03581818181818
CD28	-4.3018
ZNF624	1.755
SEPT2	2.00326666666667
SOHLH2	-1.80118181818182
MCOLN3	-0.973636363636364
UNQ1945	0.458666666666667
MASP2	-1.306
ZNRF3	1.23961538461538
GPATCH3	-0.243
AGL	0.163545454545455
QRICH2	0.516333333333333
PSD4	-2.807625
CCNB1IP1	-1.0366
ENPP7	0.3436
OBFC1	-0.4962
KCNG3	-1.79883333333333
C14orf79	-0.0470666666666667
ENPEP	1.2345
SCT	0.726666666666667
SKI	-0.246636363636364
SEC61G	-1.6456
CAPN11	0.275333333333333
ATXN7L3	0.0196
DBNDD1	1.008375
FAIM	0.0296
ANKRD36	-2.068
GABRP	-0.665444444444445
TACSTD2	-3.892625
EIF3J	0.046
PPP2R2A	0.1738
TEKT4	-0.4855
PVALB	-3.524375
F10	-3.08225
FAM134C	0.782692307692308
COMP	0.5765
EFCBP1	-0.647318181818182
SCLT1	-0.9918
TAL1	-1.29584615384615
ACSL1	1.1972
ABCC5	-0.0855333333333333
ABL1	-0.11612
RBBP7	0.633375
PTPRG	0.4529
NCOR1	-0.107230769230769
SPINK4	-2.98675
TXNRD1	-0.688461538461538
TNRC15	0.6088
C9orf138	-0.515727272727273
UBE2H	0.499625
BRDT	-0.149625
C8orf31	1.1468
CCNE2	-1.60757142857143
SLC6A8	0.4677
CALCR	-3.9672
PPP1CB	1.56233333333333
ABHD8	-0.2092
ARF5	-0.0828461538461538
SLC24A4	4.7182
CCT3	-0.3378
ZNF121	-0.526
SLC3A2	0.318571428571429
OR13A1	0.225666666666667
SLC5A10	-1.111
RAD50	-0.9465
IER5	-0.4908
MTHFD1L	-1.80472727272727
MBTPS2	0.693666666666667
MVK	0.501454545454545
NCL	-0.420923076923077
PSMD10	0.8148
MOBP	0.3075
FLJ32894	0.4865
HRH1	-1.792625
C5orf30	0.4762
NUDT16L1	0.963846153846154
RASGRP3	3.18875
PRKRIP1	-0.0106153846153846
CCDC75	0.393
LOC253970	0.782
KIAA1239	1.4128
MED21	-0.2878
SYT11	4.985625
NTSR2	3.33933333333333
EGFL11	-0.506333333333333
CXorf59	0.6015
OR2A25	0.139666666666667
SPTBN2	1.1542
LRMP	-0.7815
RNF111	0.839
PTH	-0.577
LOC619208	1.578
KIAA0895	0.199
RANBP5	-0.5264
P2RY10	-0.40925
NME5	3.215875
DDX21	-1.41916666666667
LRSAM1	0.135333333333333
HDAC11	1.281625
VMO1	1.6666
NOLA2	-0.3185
ADAR	0.489533333333333
MTO1	-0.989125
SF4	0.670625
P2RX1	-0.044625
HBM	1.0164
EN2	-0.016
C14orf172	-0.281666666666667
TM9SF2	0.167538461538461
INHBE	-0.799625
TCTE3	0.186133333333333
TOX2	0.1226
CTAGE3	-0.6063
HBB	5.20007692307692
MED15	-0.3065
CASR	0.0382
C6orf66	-0.93625
MTPN	-0.5835
UNC50	0.7964
C21orf33	0.7072
IRF2	1.0709
PGR	-3.275375
GPR84	0.665
CROCCL1	-1.0768
SRPX	-4.0984
BRE	0.89575
FGF10	-0.359
SDC3	2.70575
ZRSR1	1.430875
DKFZP434P211	-0.4161
SOX6	4.07866666666667
RPUSD2	-0.32
C14orf173	-0.0858
MAPK11	-0.434
TBC1D22A	0.339
FAM123A	5.071
COL4A6	-2.4205
TOMM70A	0.5434
NAB1	0.4927
MGC16385	-0.0252727272727273
TSPAN18	-0.658125
MED31	-0.8052
PLG	-0.2098
CAPSL	-0.242333333333333
ZNF532	0.941846153846154
ASB14	0.1462
CA8	-0.1964
NUDT16P	-0.120857142857143
SLFN11	-2.409
LRRIQ2	0.7195
NOL7	-0.307875
BRMS1L	1.4026
JARID1A	-0.831
PANK2	-0.664
ICAM3	-3.5542
MDS1	-0.475
TAF8	-1.0462
RNF139	0.7974
ZNF594	-0.713625
ADAM8	-0.699363636363636
SFTPC	3.61009090909091
MAN2B2	1.84409090909091
RGS12	1.20871428571429
EIF1AY	-5.479125
LRRIQ1	-2.91875
GPR150	-0.3578
CCDC21	-1.730625
PRRG3	0.5196
SAA4	-4.9808
RAPGEF5	1.4738
ZCCHC2	-0.932875
MGC39372	0.571
PPP4R2	-0.190111111111111
CDCA2	-2.86185714285714
OR4D5	0.417625
PTGFRN	-0.517384615384615
SIGLEC5	1.534625
C19orf61	-0.552875
NMUR2	1.764
KIAA1586	0.62825
DAGLA	2.108625
CHCHD6	0.4288
GPR32	0.270333333333333
NEUROD6	0.3335
SLC2A4RG	-1.15415
CA5B	-0.302166666666667
FBXL3	1.911
MPHOSPH9	-0.7598
HMG2L1	0.1278
HCN4	-0.15625
CEACAM19	0.0775
SH2D4B	0.550857142857143
HFE2	-0.416666666666667
TGM4	-0.82075
LYPD2	0.2968
TBC1D15	0.312
MRPS21	-0.371384615384615
NONO	-0.517357142857143
CLEC5A	0.501181818181818
ITCH	-0.170785714285714
MGAT3	2.135
MBP	0.2758
RPP25	-2.535
SOSTDC1	-1.3194
HRC	-0.778
TRIM48	0.214333333333333
TMEM133	2.833
ECEL1P2	-1.1792
HOXC11	-0.553
DOK5	2.7578
HELZ	0.720125
LOC348180	-0.2952
MGC33894	0.2174
ADRB3	0.039
DMD	0.7211875
PTRH2	-0.3554
MPEG1	3.575125
NDUFA12	0.15825
KRTAP2-4	0.0181333333333333
STAMBPL1	-0.123125
ADCY2	3.2165
UNQ6125	0.865333333333333
KLHL20	0.376875
SRM	-1.8586
OTC	0.8826
TMIE	2.123625
SNX8	-0.3602
LIPK	-0.561
CHURC1	0.5281875
KLC2	0.5125
HDAC1	-2.173625
FAM128A	-1.158125
FNDC3B	-1.679
MTCP1	-0.06125
WFDC10B	-0.172
PCDHGB3	-0.0916666666666667
ATRNL1	3.40084615384615
CAV2	-1.39127272727273
MED26	0.344375
DUS1L	-1.3516
CHRM3	-1.6585
NEK9	1.01266666666667
WARS2	-1.3266
TBX22	0.0985
TOMM40	-1.4666
RP6-213H19.1	-3.411375
TUBGCP5	0.2958
IGSF6	4.236
TPPP	4.530375
UNQ6190	0.184666666666667
GSTM5	1.31663636363636
BTD	1.484375
PDCD1LG2	0.283875
SNRPB2	-0.620375
ERICH1	-0.7932
APOA4	-1.9734
HOXA11	-1.5918
NARG1	-0.181818181818182
MKX	-1.54566666666667
RAB28	1.32788888888889
PKP3	-4.3764
SH3GL2	6.2856
CTSO	5.386
RPN2	-0.98195
IL28RA	-0.714625
SFMBT1	-0.2456
WDR57	-1.37381818181818
FER1L3	-1.85946666666667
HSF5	0.349875
TTC9B	3.283
C4BPA	-4.88
ALB	-5.1084375
SORBS3	0.746363636363636
UPF2	0.0436666666666667
JPH1	0.391666666666667
AGBL2	-2.2672
DOPEY1	2.02666666666667
TERF1	0.3058125
KIF22	-1.483875
NINJ1	-0.114
SEC61A2	0.952
HIST1H1D	-3.827
SFXN4	0.0510909090909091
UCP3	0.595538461538461
ZNF703	-0.12675
MYL6B	0.9832
TREM1	0.4746
OR52E6	0.413333333333333
CKMT2	1.0206
HLA-C	2.2924
SLC13A3	-1.224375
TIMP4	4.72866666666667
SLIT2	-0.15
RSF1	1.12521739130435
LONRF1	1.60672222222222
MON1A	0.904875
CACNG6	0.189
DPPA4	-5.725125
ZSWIM3	0.5012
ZNF804A	2.59228571428571
CCIN	0.7436
SLC25A31	0.443
KCNMB4	2.0796
RABL5	-0.1278
GALNS	-0.0646923076923077
STX6	0.9553
HIST1H1C	-3.302
CIDEB	-1.35881818181818
CASP4	-2.23544444444444
PDK3	-2.52578571428571
KCNJ11	2.774
TPR	-1.001
ZSCAN20	-1.541
MTX2	-0.4394
HIST1H2BH	-2.872
LOC283767	-0.9842
LYRM7	0.927608695652174
BRD3	0.302875
HIST1H2BO	-2.857
MAGEB10	-0.042
SLC45A1	2.986
SERPINA3	-0.493538461538462
KIAA0143	0.7688
KCNJ16	6.421625
KRT79	-0.371
FABP2	-0.652166666666667
NUT	0.6438
ZNF57	0.0476
FBXL4	-0.5774
CLEC9A	1.23766666666667
UGT8	4.6045
BMP2K	-0.542833333333333
MAPK4	1.0624
SLC25A23	1.74692307692308
HINT1	-0.644928571428572
KRTAP13-1	0.68
SFXN5	1.65007692307692
CHCHD2	0.6344
FAM3D	1.106
NDP	0.376090909090909
RHOBTB1	-1.046625
SLC4A4	4.19209090909091
RPL38	-0.518
HTF9C	0.22375
AP2A2	1.32654545454545
ZBTB46	-0.238666666666667
MAP7D1	0.6315
AOX1	-2.23342857142857
CYR61	-1.96947058823529
DTNA	1.35633333333333
JRKL	1.5994
TMOD3	-2.2404
EEA1	0.597461538461538
ADCK5	-1.097
IL1R1	-0.392125
KLK3	-0.10978947368421
HRSP12	1.5556
KTN1	0.2
LOH11CR2A	1.89884615384615
RELL2	-0.520833333333333
MAB21L1	1.849
C20orf59	-0.617
PHKB	0.126
ADAM2	-2.074375
TBC1D8B	-0.045125
FAM13A1	0.0831904761904762
LAPTM4B	0.5591875
LCN8	0.219333333333333
TMEM147	-0.438
SYT4	6.908125
XPO7	-0.478
C9orf62	-0.4388
GPR75	3.05466666666667
TRIM5	-0.9396
APOC1	0.6795
RNASE4	-2.83675
PARD6B	-4.7637
ARID1A	-0.3750625
TPD52L3	0.311636363636364
RRAGB	2.639875
RCN2	0.625125
HIST2H2BE	-0.536333333333333
STARD7	0.3966
SHMT2	-0.768333333333333
KIAA1751	-0.27425
MLYCD	2.3089
LOC162632	0.206846153846154
UQCRH	-2.0136
RP11-217H1.1	-0.1443
SDHA	0.220125
NCLN	-0.515846153846154
ZNF17	-0.095125
RCBTB2	-0.5772
VEGFB	1.60546153846154
RP4-747L4.3	-0.0684
COLQ	0.763307692307692
MPN2	-1.23775
DRG2	0.1434
KLRB1	2.4678
ALPK2	-2.2528
DNASE2B	3.2442
FLJ23834	-0.202857142857143
AXUD1	2.28025
SAFB	-0.190384615384615
NSUN4	-1.4276
RFX2	1.16325
MAPK8IP1	2.42675
FANCD2	-2.48033333333333
ANKZF1	-1.89375
C19orf50	0.5653
DUSP8	1.51009090909091
SENP5	-0.5889
NFKBIL2	-1.32233333333333
LBR	-0.9329
IGFL1	0.7
LZTS2	0.0653
IL2RG	-1.64609090909091
CCDC51	-0.4282
KLF3	0.9787
ANKRD37	-1.4588
KCTD14	-1.118875
FZR1	0.325117647058824
SLC44A4	-1.92476923076923
ESPL1	-1.9582
GMPR2	0.191692307692308
TBC1D19	0.2535
ERGIC1	-0.0382647058823529
ERBB4	3.97371428571429
TSPAN32	-0.135
MAP4	0.854545454545454
GPHN	1.168
SLC6A2	-0.101545454545455
HIVEP1	0.4814
DFFB	-0.959076923076923
EIF4EBP2	-0.0852
DMRT1	-1.0936
HSPB6	-0.569
IER2	-1.3915
AIFM1	-0.4668
WWC2	-0.121357142857143
MRPL4	-0.4892
FLJ21062	-1.37411111111111
EPB41L4A	0.409125
SH2D6	1.0865
TAF4B	-1.4576
