Hybridization REF	TCGA-DB-5274-01A-01R-1470-07
UPF3A	0.2931
IGSF11	2.213125
LAGE3	-0.551
CHST6	1.03
UNC13B	0.674727272727273
TTLL4	0.00936363636363636
ZNF687	0.5729
SDC2	-1.53592857142857
COX7A2	-0.1976
LAMB4	-0.19475
FAM24A	0.318
LRRTM3	3.319625
GPHB5	0.2318
OR4C13	0.501
EIF3EIP	1.10444444444444
HABP4	1.87933333333333
TMEM125	3.3976
CNTN2	4.19527272727273
ASNSD1	0.7078
FUT4	-0.4311
ACF	-3.4638
LOC158381	-0.1285
CDH8	0.882
AGPS	-0.808875
C4orf18	0.996545454545455
PECI	-0.547928571428572
UNG	-0.804909090909091
GSTP1	-0.246909090909091
DCUN1D5	-1.1655
DKFZP564J0863	-2.7276
SLC9A3R1	-1.32581818181818
BCDO2	0.832272727272727
CHMP7	0.1382
REM2	-0.447333333333333
DNHD1	-0.3401
FKBP4	-1.50309090909091
ZNF350	1.4318
MGC11102	-0.568818181818182
BST1	0.521
KISS1R	-0.181
NCR2	0.295333333333333
DEFB125	-0.701333333333333
UBE2W	0.283
KRT15	-4.52572727272727
C10orf99	-0.057
SCN11A	0.307727272727273
GFI1	-3.7654
RDHE2	-0.553625
FHL1	2.504125
OSGEP	-0.10625
GATA1	-4.03425
SMC6	-0.4886
TTTY14	-1.4655
LPIN3	0.2588
RPL4	0.735571428571428
RBPMS	-2.04728571428571
PRPF3	-0.61125
EMR1	-1.217
SPATA19	0.4614
XCR1	-0.426666666666667
IRX3	-2.00553846153846
RBM6	0.092
KLF4	0.149615384615385
UNC5CL	-0.5782
SEBOX	0.661666666666667
BTK	-1.4028
KRCC1	1.5966
C6orf27	0.473
SYTL5	0.044
PRND	0.857444444444444
LOC653319	0.796
PIGL	-1.67372727272727
HUS1	-0.828
SFRS6	-1.5413125
C17orf77	0.0856666666666667
UIMC1	-0.08725
FXYD2	-1.49461538461538
LOC283152	-0.3586
ZNF667	1.0416
ZCCHC12	0.9488
TFEC	2.01807692307692
ATP7B	-0.10125
POLD2	-0.717875
RG9MTD1	0.0832
ACOT2	0.317125
HIST1H4I	-1.21581818181818
PPARGC1A	0.771923076923077
ETFA	-1.70364285714286
POLRMT	-0.2302
ZNF146	-0.541090909090909
MIA2	-1.336
KLHL6	0.44225
HOXB5	-2.07618181818182
NENF	0.630875
CUGBP1	-0.7784
PRSS22	-1.186375
CASC4	0.931461538461538
CUL4B	0.0127692307692308
CENPJ	-0.729857142857143
PITX1	-2.7825
FLJ31033	0.0331428571428572
CELSR3	2.09625
ZNF568	0.9236
ITSN1	-0.0497333333333333
EHBP1L1	-2.1165
C19orf2	-0.4734
DCTN1	0.8912
LIN28B	-4.114375
TNKS2	1.0898
C1QBP	-0.5348
CADPS2	-0.929
SRMS	0.2116
GJA9	0.47525
MGC24975	0.628875
TRIM45	-1.442875
TSP50	0.396
TCP1	-0.423
TMED7	0.429166666666667
CMA1	-0.139
CENPL	-0.7405
PTCRA	0.101333333333333
FST	-5.1278
VWCE	-0.4664
PAWR	-3.7774
ABCC12	0.186625
LDLR	-1.49669230769231
ASTN2	2.47571428571429
LOC441212	0.0664545454545455
GPATCH8	0.259833333333333
TANC2	0.0226875
KIF4A	-2.0178
C18orf18	1.1212
PGM1	-0.531
KIAA0258	-0.1036
CPD	-0.1541
SNCAIP	2.7672
DCT	-3.85188888888889
HLA-DOA	1.987
OR11L1	0.319
UPK1B	-0.434625
DNAJB4	0.6965
UGT1A8	-0.0812
HIST1H4L	-0.309666666666667
PECR	-0.642125
HSPA2	2.94
WFIKKN1	-0.924333333333333
SERP1	0.8461
SYDE2	-1.174
TACR2	-0.358666666666667
NUP85	-1.3142
CD177	-0.816555555555556
LGR5	0.289125
PIGG	-0.543875
PTHR1	1.230125
RAB5A	1.49669230769231
FLJ13224	0.0186666666666667
USP9Y	-1.211625
C7orf53	-1.207
LRP1B	6.084
XAF1	0.986066666666667
ABCG8	-0.243333333333333
ANKDD1A	-0.43875
DAND5	0.177666666666667
SPAG6	0.870875
LINCR	0.8248
ZDHHC22	3.9516
CCDC60	-0.286666666666667
THOC7	-1.4455
TCTA	1.45515384615385
OR8K3	0.0836
NY-REN-7	-0.5346
B2M	0.948125
C6orf141	-3.1349
LPPR4	5.23483333333333
SQLE	-0.871818181818182
SEPHS1	-0.3594
BTBD14B	0.174
PLRG1	-0.4258
SPG7	-0.0270952380952381
ZNF614	-0.505777777777778
PARD6G	0.10675
INPP5B	-0.458538461538462
GRPEL2	-0.091
PPID	-1.25969230769231
TRIM56	-0.7036
UBE2J1	-0.642727272727273
IL20RA	1.1576
LOC387856	1.9582
C1orf107	-0.500125
UTS2R	0.1316
C19orf22	-0.6182
SAFB2	0.1512
KIAA0652	0.6797
KLRG1	0.19475
MS4A8B	0.663
FRAG1	0.5084
KIAA1546	1.1714
E2F4	-1.23961538461538
CLEC4M	0.161666666666667
BTBD14A	-0.5776
KIAA0999	1.43976923076923
GYPA	-3.265
TAC1	2.22185714285714
TRAIP	-0.8695
KIAA0232	0.954692307692308
ERCC8	-0.2665
GPX4	-0.176272727272727
KIAA0368	0.3445
GPR157	-1.955875
CTAGE4	-1.688
C9orf30	-0.556
OR52A1	0.0453333333333333
HSP90B3P	-1.1855
ALG9	0.0327692307692308
BTBD10	1.0304
SDK2	0.185833333333333
BAIAP3	0.0058
RABGGTB	-0.6725
ANKRD40	0.45675
KRT74	1.16966666666667
CALCOCO2	0.297277777777778
SNCA	-0.9768
TMSL8	-0.0141818181818182
C2orf53	0.0386666666666667
ESRRB	-0.1718
ARHGAP26	-0.9624
TDRD9	0.5766
HRAS	0.272625
KLRC4	2.011
JAGN1	-0.078625
BSDC1	-0.185
RNF43	-2.62553846153846
NDUFAF1	0.6414
PHF12	0.486833333333333
OR1L3	0.5532
FOLR2	2.51013333333333
LYZL6	0.133625
tcag7.1260	-0.352
WSB1	-0.1915
PROS1	0.0857692307692308
OSTN	0.507666666666667
PSMB8	0.5092
SOCS4	0.491545454545455
DDIT4L	-0.5274
MAS1	0.325666666666667
MGC34796	0.184
CSHL1	0.1285
TBCCD1	0.056375
ZBTB7C	0.512333333333333
AP2S1	-1.23454545454545
P15RS	1.43653846153846
VAT1	-0.688153846153846
SHANK3	1.700875
TUFM	-0.23875
THEG	-1.1462
KRT34	-1.3942
SGSM3	-0.1959
TOMM22	0.0435
SOCS3	-0.093625
CPO	0.511333333333333
POP4	-0.798
BHLHB3	1.2242
MALL	-0.941166666666667
OR1B1	0.0743333333333333
PARK2	1.01322222222222
GPR124	0.3338
LCE1E	0.0176666666666667
RUVBL2	-1.1416
CGRRF1	1.60261538461538
ACPL2	1.0146
WNT10B	-1.53545454545455
BAIAP2L2	-1.76772727272727
ISCA1	0.547
C1orf125	0.856181818181818
RPAP1	-0.0636
RAI16	0.1195
RPL27	0.162454545454545
NLRP9	0.197
EPN1	-0.008
LOC388610	-0.1178
SLC35A1	0.739230769230769
GAL	-5.2586
SLC14A2	-0.037
RDH11	0.31125
FAM138F	-0.343666666666667
AUH	-0.1416
FLJ40243	-0.0912
C14orf129	0.3815
MBD2	-1.600125
ABHD14B	-0.914
PIGT	-0.830363636363636
ALS2CR4	0.356545454545454
ALAS1	-0.107538461538462
FOXO1	1.31725
CRLF3	-1.03836363636364
C20orf107	0.0295
FARS2	0.2722
CCDC28A	-0.1136
NPHP3	-1.4686
OR13F1	0.398666666666667
TSEN54	-0.8924
DEFB106B	-0.0630833333333333
OR8B4	0.547666666666667
STH	2.348
ZC3H14	-0.2745
CBX2	-0.642333333333333
TMEM49	-1.5836
C6orf21	0.535666666666667
FLJ20920	-1.75336363636364
CRTAP	0.548210526315789
DDX50	-0.0558
STYXL1	0.1828
BLVRB	-1.974125
LOC147650	-0.967625
MMP24	0.495833333333333
GRID1	4.11925
BANF1	-0.24375
CTAGEP	-1.379
HMBS	-1.303
SLC25A24	-2.584625
C14orf50	0.1284
MRO	3.241375
SLC25A15	-0.7172
FAM84B	2.6655
TDP1	-1.09566666666667
C16orf78	-0.123
C11orf57	0.2101
RFK	-0.4398
ZFYVE9	-1.31445454545455
STCH	0.833615384615385
WIBG	-0.2368
LOC283871	-0.513
GBA2	0.111714285714286
NDUFB3	-0.3374
HSD17B13	0.252166666666667
GRIN3A	3.548625
FMNL1	-1.708125
SEPT7	1.03407692307692
GNLY	2.074
GRAMD1C	1.118
ZNF165	-1.979
USP38	0.6838
FAM83A	-3.42025
C14orf24	0.870125
ARMCX3	1.4142
ARHGDIB	-0.7195
AK1	0.750727272727273
KIAA1045	2.4648
DNAJB13	0.043
NEU2	0.465333333333333
HIST1H4B	-0.878
FAM20B	-0.961230769230769
HES2	-0.818105263157895
FAM73B	-0.242846153846154
LOC388381	0.3496
INTS7	-0.0165
AMPH	3.22133333333333
ZNF775	0.6237
UCKL1	-0.986875
C10orf97	0.5916
C1orf161	-0.363666666666667
ALDH1L1	2.6608
FLJ39378	0.951545454545455
SLC23A1	-1.53033333333333
RBM4B	1.4156
THAP4	-0.026375
OGFRL1	-0.0382
KIAA0831	0.648363636363636
PPP1R15A	-1.3405
C1orf96	0.819789473684211
C12orf11	-1.1112
BMF	0.589545454545455
MAN1A1	-1.54972727272727
KIAA1600	0.657375
NLGN4X	3.6776
ALOX12	-1.059
RB1CC1	0.317142857142857
NEIL2	1.438
EIF4E	-0.21148275862069
ABHD5	-0.4694
EXOC4	0.16875
CIP29	-0.093
BATF2	1.5438
SLC29A4	0.434090909090909
HTR4	0.840666666666667
EMB	-3.3878
TRAF6	0.3714
LMNB1	-3.1828
FAM19A5	1.438
SHE	1.919
PIK3C2B	1.4852
C15orf15	0.0494285714285714
USP15	-0.154846153846154
TCEAL2	5.4424
C5orf39	-0.623142857142857
PTGER2	-1.915
SLC31A1	-0.691047619047619
IFT172	-1.2228
ADAM29	0.9636
GFOD1	1.6354
ST7L	0.5375
C15orf26	-3.1284
PKN3	-1.027
CNTD1	2.468
COMMD1	-0.03
NTRK2	4.7036875
FOXN3	1.49136363636364
MFGE8	-0.108307692307692
PFKFB2	0.8315
TAS2R4	-0.1582
ENTHD1	-0.21175
PRMT5	-0.1568
MGC16384	-0.873454545454546
LOC442229	-0.9344
TSKU	-0.861545454545454
KRTCAP3	-2.43536363636364
PDLIM1	-1.90875
KCNS2	0.258166666666667
RNF126	-0.108375
CEP63	0.1186
CLIC4	0.1037
hCG_1990170	1.3642
ACR	0.669461538461539
KLK7	0.1008
ALOX5AP	2.128
RIPK3	1.542
TAS2R9	0.360333333333333
C19orf18	0.468333333333333
BIRC6	0.14078947368421
ZNF16	1.41866666666667
RFT1	-1.0122
SLC8A2	0.5404
TACC1	0.749545454545455
ITGAD	0.956666666666667
SAMHD1	1.64333333333333
SH3PXD2B	0.636153846153846
EPC2	1.9106
C20orf85	0.172
ATP13A2	-0.021125
KRT4	0.114181818181818
CAPNS1	-0.9936
MDM2	-0.3136875
PCDH20	6.228
KCNK9	0.162333333333333
OR2C1	-0.162333333333333
KLHDC3	0.071625
IPPK	-0.253
EFHD2	-0.5084
GALR3	0.206
NBEA	2.719625
ABCA6	2.00192307692308
CLDN3	-3.3355
AKT2	-1.43847368421053
EGFR	2.90964285714286
RBM16	0.4068
ZDHHC3	-0.436230769230769
SLC25A4	0.907875
CYB5B	-0.01425
CPXM1	2.1412
NDRG1	-0.8996875
FLJ43826	0.4158
OR5L2	0.172875
FARP2	0.0930769230769231
MRPL46	-0.0729375
LDHAL6B	0.19825
MAPKAPK3	-1.009375
NCAM2	3.5284
PRKD2	-1.423125
ZFP36L1	0.0280769230769231
CYSLTR1	-0.9224
OR4C3	0.45125
HIST1H2AJ	-2.19866666666667
CCNB2	-4.83063636363636
ZNF10	0.871
TMEM175	0.447
FAM134A	1.87425
TIGD4	0.0883333333333333
PCNP	0.5282
MGC39715	2.65233333333333
LQK1	-0.9854
CREB1	0.993230769230769
TMPRSS3	-3.12633333333333
C4orf32	-1.7868
LAT	-2.24513333333333
KCNA3	-0.404666666666667
SKIV2L2	-0.374
ROPN1B	-4.8994
tcag7.23	-0.2955
CDT1	-1.0635
ZHX2	2.09063636363636
CD28	-3.8996
ZNF624	1.9132
SEPT2	0.929466666666667
SOHLH2	0.0566363636363636
MCOLN3	-0.975
UNQ1945	0.231666666666667
MASP2	-1.45366666666667
ZNRF3	0.437846153846154
GPATCH3	-0.1548
AGL	-0.0757272727272727
QRICH2	0.473
PSD4	-2.184125
CCNB1IP1	-0.0658
ENPP7	-0.0646
OBFC1	-1.149
KCNG3	-1.688
C14orf79	-0.829733333333334
ENPEP	2.347375
SCT	0.669
SKI	0.140636363636364
SEC61G	-2.0698
CAPN11	0.173
ATXN7L3	-0.6602
DBNDD1	-1.329
FAIM	-1.0648
ANKRD36	-0.562333333333333
GABRP	-0.419111111111111
TACSTD2	-4.106375
EIF3J	-0.3224
PPP2R2A	-0.3234
TEKT4	-0.115875
PVALB	-3.708375
F10	-3.3185
FAM134C	0.371230769230769
COMP	1.36266666666667
EFCBP1	-0.152727272727273
SCLT1	0.3457
TAL1	-0.00838461538461538
ACSL1	0.523
ABCC5	0.105066666666667
ABL1	-0.02592
RBBP7	0.155
PTPRG	0.474
NCOR1	0.00476923076923078
SPINK4	-2.456
TXNRD1	-0.954
TNRC15	0.8974
C9orf138	0.0903636363636364
UBE2H	-0.27725
BRDT	-0.209625
C8orf31	1.0352
CCNE2	-0.359285714285714
SLC6A8	-0.6975
CALCR	-4.0536
PPP1CB	1.38646666666667
ABHD8	-0.5156
ARF5	-0.618307692307692
SLC24A4	3.7332
CCT3	-0.3496
ZNF121	0.0717272727272727
SLC3A2	-0.424642857142857
OR13A1	0.0263333333333333
SLC5A10	-1.0256
RAD50	-1.0963
IER5	0.3402
MTHFD1L	-1.17136363636364
MBTPS2	0.707166666666667
MVK	0.00145454545454546
NCL	-0.458692307692308
PSMD10	0.5548
MOBP	4.22936363636364
FLJ32894	0.246666666666667
HRH1	-1.426125
C5orf30	0.6798
NUDT16L1	0.374846153846154
RASGRP3	4.654625
PRKRIP1	-0.122538461538462
CCDC75	0.7352
LOC253970	0.1108
KIAA1239	0.8626
MED21	-0.7246
SYT11	4.00675
NTSR2	4.18
EGFL11	-0.203333333333333
CXorf59	0.527
OR2A25	0.166166666666667
SPTBN2	0.7608
LRMP	-0.3005
RNF111	0.6452
PTH	-0.639666666666667
LOC619208	1.56325
KIAA0895	-0.4534
RANBP5	-0.1545
P2RY10	-0.526
NME5	2.7665
DDX21	-1.21416666666667
LRSAM1	0.166666666666667
HDAC11	0.576375
VMO1	2.3526
NOLA2	-0.400375
ADAR	0.541866666666667
MTO1	-0.937375
SF4	0.73725
P2RX1	-0.19125
HBM	0.596
EN2	-0.538666666666667
C14orf172	-0.301833333333333
TM9SF2	-0.174846153846154
INHBE	-0.579375
TCTE3	0.311666666666667
TOX2	-1.9862
CTAGE3	-1.0883
HBB	5.23576923076923
MED15	-0.6475
CASR	0.8132
C6orf66	-0.739875
MTPN	-0.2457
UNC50	0.8542
C21orf33	0.9173
IRF2	0.577
PGR	-2.140125
GPR84	0.4244
CROCCL1	-1.0742
SRPX	-0.7258
BRE	0.456125
FGF10	-0.139166666666667
SDC3	2.522
ZRSR1	0.9725
DKFZP434P211	-0.2447
SOX6	2.221
RPUSD2	0.04
C14orf173	-0.526066666666667
MAPK11	0.203625
TBC1D22A	-0.306
FAM123A	5.37033333333333
COL4A6	-3.241375
TOMM70A	0.5162
NAB1	0.6698
MGC16385	0.474636363636364
TSPAN18	-1.08875
MED31	-0.6176
PLG	0.109
CAPSL	0.147666666666667
ZNF532	2.03415384615385
ASB14	0.0121666666666667
CA8	-0.6066
NUDT16P	-0.2885
SLFN11	-0.4705
LRRIQ2	0.7283
NOL7	-0.3845
BRMS1L	1.4862
JARID1A	-0.120142857142857
PANK2	-0.8502
ICAM3	-2.6312
MDS1	-0.5535
TAF8	-1.1032
RNF139	0.806
ZNF594	0.757625
ADAM8	0.000272727272727269
SFTPC	2.76872727272727
MAN2B2	0.439
RGS12	1.14680952380952
EIF1AY	-5.18553333333333
LRRIQ1	-1.247625
GPR150	0.1356
CCDC21	-1.3495
PRRG3	0.4392
SAA4	-4.9674
RAPGEF5	3.3826
ZCCHC2	-0.9739375
MGC39372	0.881
PPP4R2	-0.153444444444444
CDCA2	-2.03171428571429
OR4D5	0.16275
PTGFRN	-0.444769230769231
SIGLEC5	1.077375
C19orf61	-0.876625
NMUR2	1.896
KIAA1586	0.738125
DAGLA	2.419625
CHCHD6	1.0054
GPR32	0.0976666666666667
NEUROD6	0.455875
SLC2A4RG	-1.6445
CA5B	0.0543333333333333
FBXL3	1.557
MPHOSPH9	-0.9286
HMG2L1	0.1788
HCN4	-0.06275
CEACAM19	0.449166666666667
SH2D4B	0.42525
HFE2	-0.272
TGM4	0.0625714285714286
LYPD2	0.144
TBC1D15	0.0064
MRPS21	0.0470769230769231
NONO	0.224571428571429
CLEC5A	0.216909090909091
ITCH	-0.313428571428571
MGAT3	1.720375
MBP	2.528
RPP25	-3.0722
SOSTDC1	-1.8472
HRC	0.1282
TRIM48	-0.181666666666667
TMEM133	1.9974
ECEL1P2	-1.2335
HOXC11	-0.41
DOK5	2.954
HELZ	0.337125
LOC348180	-0.0158
MGC33894	0.073
ADRB3	-0.0186666666666667
DMD	0.48075
PTRH2	-0.6366
MPEG1	3.1075
NDUFA12	0.199125
KRTAP2-4	-0.0764
STAMBPL1	-0.067375
ADCY2	2.760875
UNQ6125	0.817666666666667
KLHL20	0.83475
SRM	-1.6504
OTC	0.5054
TMIE	1.634125
SNX8	-0.7686
LIPK	-0.704
CHURC1	0.34525
KLC2	0.10675
HDAC1	-2.95825
FAM128A	0.201875
FNDC3B	-1.70692857142857
MTCP1	-0.3615
WFDC10B	-0.207384615384615
PCDHGB3	-0.264666666666667
ATRNL1	2.76353846153846
CAV2	-0.265909090909091
MED26	0.2925
DUS1L	-1.4346
CHRM3	-1.402
NEK9	0.627166666666667
WARS2	-1.9684
TBX22	-0.193666666666667
TOMM40	-1.4472
RP6-213H19.1	-4.412875
TUBGCP5	0.3328
IGSF6	4.1122
TPPP	2.590875
UNQ6190	0.688333333333333
GSTM5	1.62090909090909
BTD	0.27525
PDCD1LG2	0.12475
SNRPB2	-0.55075
ERICH1	-0.6344
APOA4	-1.7273
HOXA11	-1.458
NARG1	-0.100454545454545
MKX	-0.0181666666666667
RAB28	0.825055555555556
PKP3	-4.1138
SH3GL2	5.6118
CTSO	4.424
RPN2	-1.09585
IL28RA	-0.58575
SFMBT1	-0.4252
WDR57	-1.47690909090909
FER1L3	-1.98966666666667
HSF5	0.0633333333333334
TTC9B	3.7738
C4BPA	-3.98225
ALB	-4.9676875
SORBS3	0.717090909090909
UPF2	0.322
JPH1	0.0356666666666667
AGBL2	-1.1226
DOPEY1	2.62866666666667
TERF1	0.1886875
KIF22	-0.875375
NINJ1	-0.7454
SEC61A2	0.957133333333333
HIST1H1D	-3.971125
SFXN4	0.265636363636364
UCP3	-0.00061538461538462
ZNF703	-0.13425
MYL6B	1.015
TREM1	0.3732
OR52E6	0.426
CKMT2	2.995
HLA-C	1.3005
SLC13A3	-0.85275
TIMP4	3.65233333333333
SLIT2	1.341
RSF1	0.689695652173913
LONRF1	0.458888888888889
MON1A	0.930375
CACNG6	0.396625
DPPA4	-6.080625
ZSWIM3	0.7476
ZNF804A	1.256625
CCIN	0.5466
SLC25A31	-0.4094
KCNMB4	3.3546
RABL5	-0.1245
GALNS	0.269538461538462
STX6	1.4055
HIST1H1C	-4.53422222222222
CIDEB	-1.15827272727273
CASP4	-1.64144444444444
PDK3	-2.21428571428571
KCNJ11	1.427
TPR	-0.4681
ZSCAN20	-0.781666666666667
MTX2	-0.4562
HIST1H2BH	-3.163
LOC283767	0.7608
LYRM7	0.856434782608696
BRD3	0.077875
HIST1H2BO	-3.0274
MAGEB10	-0.466333333333333
SLC45A1	1.6696
SERPINA3	-1.80615384615385
KIAA0143	0.2152
KCNJ16	5.472
KRT79	-0.507
FABP2	-0.5955
NUT	-0.4172
ZNF57	-0.8046
FBXL4	-0.4765
CLEC9A	1.72966666666667
UGT8	3.774375
BMP2K	-0.294666666666667
MAPK4	1.3672
SLC25A23	0.892846153846154
HINT1	-0.551
KRTAP13-1	0.407666666666667
SFXN5	1.28361538461538
CHCHD2	-0.155333333333333
FAM3D	1.141
NDP	0.320454545454545
RHOBTB1	-0.532125
SLC4A4	3.65436363636364
RPL38	0.4556
HTF9C	-0.079875
AP2A2	0.764636363636364
ZBTB46	-0.504666666666667
MAP7D1	0.4636
AOX1	-3.28657142857143
CYR61	-0.920823529411765
DTNA	2.21605555555555
JRKL	0.9492
TMOD3	-2.1306
EEA1	0.303538461538462
ADCK5	-0.6048
IL1R1	-0.285125
KLK3	0.0354210526315789
HRSP12	0.6934
KTN1	-0.0474
LOH11CR2A	0.821230769230769
RELL2	-1.1775
MAB21L1	0.187166666666667
C20orf59	-0.4035
PHKB	-0.1998
ADAM2	-1.64925
TBC1D8B	-0.970875
FAM13A1	0.441047619047619
LAPTM4B	0.1625625
LCN8	0.0186666666666667
TMEM147	-0.746
SYT4	7.875375
XPO7	-0.227333333333333
C9orf62	0.156
GPR75	1.40933333333333
TRIM5	-0.4197
APOC1	-0.008875
RNASE4	-3.3735
PARD6B	-3.66533333333333
ARID1A	-0.24225
TPD52L3	0.113454545454545
RRAGB	1.817
RCN2	-0.112
HIST2H2BE	-1.71804761904762
STARD7	0.4038
SHMT2	-0.153666666666667
KIAA1751	-0.11775
MLYCD	1.0461
LOC162632	-0.0524615384615385
UQCRH	-1.1
RP11-217H1.1	-0.7449
SDHA	-0.499625
NCLN	-1.04907692307692
ZNF17	0.4625
RCBTB2	0.6328
VEGFB	0.203769230769231
RP4-747L4.3	0.0298
COLQ	0.762307692307692
MPN2	-0.869875
DRG2	0.1716
KLRB1	2.3584
ALPK2	-0.9352
DNASE2B	1.1464
FLJ23834	-0.897625
AXUD1	0.61525
SAFB	-0.0830769230769231
NSUN4	-1.3726
RFX2	1.2395
MAPK8IP1	2.304625
FANCD2	-1.60505555555556
ANKZF1	-1.2425
C19orf50	0.1859
DUSP8	1.66836363636364
SENP5	-1.0087
NFKBIL2	-0.806
LBR	-0.3528
IGFL1	0.337
LZTS2	-0.1581
IL2RG	-1.63827272727273
CCDC51	-0.2428
KLF3	0.8653
ANKRD37	-1.7396
KCTD14	-1.18675
FZR1	0.145411764705882
SLC44A4	-1.73230769230769
ESPL1	-1.0402
GMPR2	0.140076923076923
TBC1D19	-0.818
ERGIC1	0.0907941176470588
ERBB4	3.11157142857143
TSPAN32	-0.2634375
MAP4	0.315909090909091
GPHN	0.794
SLC6A2	-0.0249090909090909
HIVEP1	0.1358
DFFB	-0.563
EIF4EBP2	0.1484
DMRT1	-0.125
