Hybridization REF	TCGA-DB-5273-01A-01R-1470-07
SIRT6	0.2064
CCL19	3.7352
PPIL1	0.234875
GBP7	3.076
STK17A	0.670076923076923
ABR	3.3246
OR9G1	-0.3945
FOXE1	0.2069
CNGA3	2.80266666666667
GML	0.265
CD38	2.1616
ZDHHC6	-0.032375
NEFH	-2.504
CTDSP2	0.6238125
PGBD5	2.03688888888889
CCNY	0.950944444444444
RMND5B	0.2549375
ZNF257	-2.128
FLJ22167	1.9825
EXOSC7	-0.1145
ROR2	-1.2354
MAOA	1.36718181818182
TNNT3	0.096625
GYPC	-0.646166666666667
C7orf33	0.313333333333333
PLIN	2.431
LOC90826	0.2974
RNF4	-0.0696153846153846
F8A1	0.285625
PLEKHG4	-4.5934
GRB2	0.669037037037037
HIST1H2AD	-2.1398
DUS3L	0.1735
EIF1	-0.380375
RP5-1077B9.4	-0.075
FPGT	0.7584
GDF10	3.269875
COQ9	0.409
GCC2	-0.154055555555556
RARRES3	2.57090909090909
PLXNA1	-0.118785714285714
KIAA0100	0.263214285714286
PMF1	0.0398
FNDC1	3.154
HS2ST1	0.691125
CRELD2	-0.4186
C8G	-2.16833333333333
CD82	1.7842
LIM2	-1.074
UNQ6490	-5.097
MMP16	2.619
DRD3	-0.0761666666666666
C5orf26	-0.8342
C11orf73	0.1328
PTP4A2	-0.6324
OR4M2	-0.0696666666666667
HPCA	-0.4135
SEC14L1	0.338875
CHFR	0.220454545454545
EMILIN1	0.5594
NDUFS4	-0.3894
COL18A1	-1.2743
PDZD3	-0.299461538461539
C9orf16	0.568375
ERBB2IP	1.45542857142857
EMX2	5.8582
FUS	-0.1642
TF	1.19430769230769
CLCN4	3.343125
CXorf56	-0.5112
C11orf72	-0.0436666666666667
ELAC2	0.425266666666667
NPR1	-1.4708
ASS1	-3.165
USP42	0.6485
POLR2J	0.0943333333333333
SEC23IP	-0.489625
UQCRC1	0.4764
LOC729603	-0.512
C1orf71	-1.1581
POLG	-2.821
ADAM23	-1.4295
TFR2	-0.982
RICTOR	-0.267076923076923
MGC39606	3.0552
C19orf55	-0.424272727272727
SNAPC1	-1.308
GNA11	1.51754545454545
CCDC52	-0.663
FSIP1	0.811
UPF3A	0.4525
IGSF11	1.822875
LAGE3	-0.1406
CHST6	2.22466666666667
UNC13B	0.871909090909091
TTLL4	0.446727272727273
ZNF687	0.8099
SDC2	-1.38385714285714
COX7A2	-0.3952
LAMB4	-0.4178
FAM24A	-0.9
LRRTM3	4.52575
GPHB5	-0.103
OR4C13	0.088
EIF3EIP	0.436666666666667
HABP4	2.755
TMEM125	1.954
CNTN2	4.11627272727273
ASNSD1	0.1586
FUT4	-0.9674
ACF	-2.947
LOC158381	0.514
CDH8	1.1596
AGPS	-1.035875
C4orf18	3.07036363636364
PECI	0.469214285714286
UNG	-0.372727272727273
GSTP1	0.189727272727273
DCUN1D5	-1.872875
DKFZP564J0863	-2.7858
SLC9A3R1	-0.0159090909090909
BCDO2	1.05990909090909
CHMP7	0.41
REM2	-0.05
DNHD1	-0.8095
FKBP4	-0.947
ZNF350	0.8878
MGC11102	-0.422363636363636
BST1	1.6508
KISS1R	-0.107666666666667
NCR2	0.283
DEFB125	-0.2665
UBE2W	0.00127272727272727
KRT15	-4.17290909090909
C10orf99	0.338
SCN11A	0.197818181818182
GFI1	-3.699
RDHE2	-0.749
FHL1	3.416
OSGEP	-0.19575
GATA1	-3.78157142857143
SMC6	-1.4436
TTTY14	0.926333333333333
LPIN3	-0.429
RPL4	0.00107142857142856
RBPMS	-2.41128571428571
PRPF3	-1.082375
EMR1	-1.6925
SPATA19	0.1986
XCR1	-0.336
IRX3	-0.492307692307692
RBM6	-0.3882
KLF4	-1.73807692307692
UNC5CL	-1.6452
SEBOX	0.101333333333333
BTK	0.3008
KRCC1	1.1258
C6orf27	0.444
SYTL5	-1.13366666666667
PRND	0.722222222222222
LOC653319	-0.554333333333333
PIGL	-2.99718181818182
HUS1	-0.888875
SFRS6	-1.7001875
C17orf77	0.390333333333333
UIMC1	-0.685625
FXYD2	-1.71769230769231
LOC283152	-0.1414
ZNF667	0.6126
ZCCHC12	0.3292
TFEC	2.74375
ATP7B	-0.495875
POLD2	-0.60275
RG9MTD1	-0.4346
ACOT2	1.107
HIST1H4I	-1.7942
PPARGC1A	-0.433846153846154
ETFA	-0.7585
POLRMT	-0.1164
ZNF146	-0.694090909090909
MIA2	-1.174
KLHL6	-0.780875
HOXB5	-2.72209090909091
NENF	0.161375
CUGBP1	-0.6166
PRSS22	-1.044
CASC4	1.66192307692308
CUL4B	-0.256769230769231
CENPJ	-1.74242857142857
PITX1	-2.665125
FLJ31033	0.189428571428571
CELSR3	0.213125
ZNF568	1.0292
ITSN1	1.01564285714286
EHBP1L1	-1.7635
C19orf2	-0.6314
DCTN1	1.3738
LIN28B	-3.95585714285714
TNKS2	1.4738
C1QBP	-0.6697
CADPS2	-0.6402
SRMS	0.1798
GJA9	0.49575
MGC24975	0.073
TRIM45	-1.985625
TSP50	0.1265
TCP1	-1.0728
TMED7	0.276333333333333
CMA1	0.0535
CENPL	-1.374125
PTCRA	-0.0353333333333333
FST	-4.473
VWCE	-1.64
PAWR	-3.4816
ABCC12	0.465625
LDLR	-1.78676923076923
ASTN2	3.11242857142857
LOC441212	-0.341272727272727
GPATCH8	0.0993333333333333
TANC2	-0.6086
KIF4A	-3.1626
C18orf18	0.2258
PGM1	-0.299
KIAA0258	-0.41
CPD	-0.7331
SNCAIP	3.2788
DCT	-4.22055555555556
HLA-DOA	3.23464516129032
OR11L1	0.915666666666667
UPK1B	-0.528857142857143
DNAJB4	1.154
UGT1A8	-0.266
HIST1H4L	-0.827666666666667
PECR	-1.251
HSPA2	2.9348
WFIKKN1	-0.686
SERP1	1.0652
SYDE2	-1.29716666666667
TACR2	-0.174666666666667
NUP85	-1.202
CD177	-1.12266666666667
LGR5	-1.158875
PIGG	0.2755625
PTHR1	0.972875
RAB5A	1.20438461538462
FLJ13224	0.0713333333333333
USP9Y	0.844375
C7orf53	-2.203
LRP1B	6.3972
XAF1	1.132
ABCG8	0.59
ANKDD1A	0.444
DAND5	1.05733333333333
SPAG6	0.893833333333333
LINCR	1.9238
ZDHHC22	3.2546
CCDC60	0.587
THOC7	-1.74175
TCTA	1.27984615384615
OR8K3	-0.0698
NY-REN-7	-0.5596
B2M	1.41625
C6orf141	-3.2541
LPPR4	5.114
SQLE	-2.06536363636364
SEPHS1	0.0634
BTBD14B	0.616055555555556
PLRG1	-0.299
SPG7	0.49647619047619
ZNF614	-0.816
PARD6G	-0.057875
INPP5B	-0.480230769230769
GRPEL2	-1.8861
PPID	-1.277
TRIM56	-0.722
UBE2J1	-0.436727272727273
IL20RA	0.4606
LOC387856	3.57
C1orf107	-0.260285714285714
UTS2R	0.5574
C19orf22	-0.02
SAFB2	0.7731
KIAA0652	1.4373
KLRG1	0.600375
MS4A8B	0.749
FRAG1	-0.6012
KIAA1546	1.1152
E2F4	-0.784230769230769
CLEC4M	-0.634444444444444
BTBD14A	-0.9862
KIAA0999	1.07392307692308
GYPA	-4.173
TAC1	0.143214285714286
TRAIP	-1.6945
KIAA0232	1.06161538461538
ERCC8	-1.2123
GPX4	0.360545454545455
KIAA0368	0.6224
GPR157	-2.2275
CTAGE4	-0.571
C9orf30	-0.691125
OR52A1	-0.0556666666666667
HSP90B3P	-0.064
ALG9	-0.586769230769231
BTBD10	0.6482
SDK2	2.2995
BAIAP3	3.1366
RABGGTB	-0.1394
ANKRD40	0.762875
KRT74	2.08133333333333
CALCOCO2	0.317166666666667
SNCA	-1.924
TMSL8	-1.503
C2orf53	0.695333333333333
ESRRB	-0.062
ARHGAP26	-0.0552
TDRD9	-0.4592
HRAS	1.1285
KLRC4	1.3045
JAGN1	-0.567875
BSDC1	0.6162
RNF43	-2.17876923076923
NDUFAF1	0.8078
PHF12	0.129166666666667
OR1L3	-0.3054
FOLR2	3.07126666666667
LYZL6	-0.245
tcag7.1260	-0.012
WSB1	-2.069125
PROS1	0.930846153846154
OSTN	0.433666666666667
PSMB8	0.259
SOCS4	0.469272727272727
DDIT4L	0.5724
MAS1	-1.78366666666667
MGC34796	-0.2192
CSHL1	0.300375
TBCCD1	0.529375
ZBTB7C	0.623333333333333
AP2S1	-0.633727272727273
P15RS	0.777769230769231
VAT1	0.185
SHANK3	0.671
TUFM	0.3295
THEG	-1.542
KRT34	-1.4444
SGSM3	0.0638
TOMM22	-0.1022
SOCS3	-0.313625
CPO	0.02
POP4	-0.2034
BHLHB3	3.5404
MALL	-0.865
OR1B1	-0.0113333333333333
PARK2	1.815
GPR124	-0.5557
LCE1E	0.631
RUVBL2	-0.173
CGRRF1	1.01938461538462
ACPL2	3.5976
WNT10B	-2.76518181818182
BAIAP2L2	-2.34936363636364
ISCA1	0.755
C1orf125	-0.424454545454545
RPAP1	-0.2462
RAI16	1.056625
RPL27	-0.803
NLRP9	1.91633333333333
EPN1	0.55
LOC388610	-0.5054
SLC35A1	-0.501307692307692
GAL	-4.8784
SLC14A2	0.785666666666667
RDH11	0.536875
FAM138F	-0.471666666666667
AUH	-0.4146
FLJ40243	-1.5165
C14orf129	-0.314125
MBD2	-0.748
ABHD14B	-0.5597
PIGT	-0.111636363636364
ALS2CR4	0.211636363636364
ALAS1	0.772230769230769
FOXO1	0.75425
CRLF3	-1.03354545454545
C20orf107	0.6005
FARS2	0.9028
CCDC28A	0.2162
NPHP3	-1.253
OR13F1	0.679333333333333
TSEN54	-1.0774
DEFB106B	-0.663333333333333
OR8B4	0.631
STH	1.1902
ZC3H14	-0.5471
CBX2	-0.239333333333333
TMEM49	-1.805
C6orf21	0.554333333333333
FLJ20920	0.594545454545455
CRTAP	0.684368421052632
DDX50	-0.1248
STYXL1	0.154
BLVRB	-0.937625
LOC147650	-0.6525
MMP24	1.09183333333333
GRID1	4.867375
BANF1	0.27675
CTAGEP	-0.6228
HMBS	-1.8218
SLC25A24	-3.651625
C14orf50	-0.67825
MRO	2.99075
SLC25A15	-0.9286
FAM84B	-0.455615384615384
TDP1	-1.84933333333333
C16orf78	0.009375
C11orf57	0.0931
RFK	-0.5278
ZFYVE9	-0.476454545454545
STCH	0.0146153846153846
WIBG	0.0636
LOC283871	-0.475125
GBA2	0.0579285714285714
NDUFB3	-0.5866
HSD17B13	-0.2562
GRIN3A	2.75275
FMNL1	0.116625
SEPT7	0.880615384615385
GNLY	3.4835
GRAMD1C	0.714875
ZNF165	-2.4212
USP38	1.4418
FAM83A	-3.4455
C14orf24	0.978875
ARMCX3	1.8368
ARHGDIB	-0.004375
AK1	1.67036363636364
KIAA1045	1.323
DNAJB13	0.068625
NEU2	-0.215
HIST1H4B	-1.544
FAM20B	-0.862076923076923
HES2	-0.932277777777778
FAM73B	0.0981538461538462
LOC388381	0.0552
INTS7	-0.971142857142857
AMPH	3.47183333333333
ZNF775	0.573
UCKL1	-1.4095
C10orf97	0.3292
C1orf161	-0.3385
ALDH1L1	4.1034
FLJ39378	1.09763636363636
SLC23A1	-2.564
RBM4B	1.168
THAP4	0.4605
OGFRL1	0.4228
KIAA0831	0.222818181818182
PPP1R15A	-0.58125
C1orf96	0.740631578947368
C12orf11	-0.9772
BMF	0.152
MAN1A1	-2.64081818181818
KIAA1600	0.772875
NLGN4X	3.5524
ALOX12	-1.49057142857143
RB1CC1	0.323857142857143
NEIL2	1.91253846153846
EIF4E	-0.141862068965517
ABHD5	-0.7572
EXOC4	1.20066666666667
CIP29	-0.17975
BATF2	1.6602
SLC29A4	1.193
HTR4	1.5486
EMB	-2.4408
TRAF6	0.7794
LMNB1	-3.9
FAM19A5	1.17272727272727
SHE	1.487
PIK3C2B	0.1416
C15orf15	-0.714928571428571
USP15	-0.50225
TCEAL2	5.7932
C5orf39	-1.93271428571429
PTGER2	-3.672
SLC31A1	-0.585904761904762
IFT172	0.4472
ADAM29	0.4964
GFOD1	-0.356
ST7L	0.833125
C15orf26	-2.3676
PKN3	-1.5378
CNTD1	0.52025
COMMD1	0.3621
NTRK2	6.5950625
FOXN3	0.718818181818182
MFGE8	-0.264307692307692
PFKFB2	2.190375
TAS2R4	0.046
ENTHD1	-0.871857142857143
PRMT5	0.2058
MGC16384	-1.741
LOC442229	-0.8594
TSKU	-0.930363636363637
KRTCAP3	-4.099
PDLIM1	-1.686
KCNS2	-0.0901666666666667
RNF126	-0.716875
CEP63	-0.1624
CLIC4	1.5347
hCG_1990170	1.25975
ACR	0.548923076923077
KLK7	0.6184
ALOX5AP	3.71427272727273
RIPK3	2.9546
TAS2R9	0.468333333333333
C19orf18	1.00766666666667
BIRC6	-0.664157894736842
ZNF16	1.36
RFT1	-0.5506
SLC8A2	0.1106
TACC1	0.659454545454545
ITGAD	2.2642
SAMHD1	0.967
SH3PXD2B	1.59938461538462
EPC2	1.5468
C20orf85	0.4655
ATP13A2	0.950375
KRT4	0.269454545454545
CAPNS1	0.2552
MDM2	-1.104875
PCDH20	4.2846
KCNK9	0.334333333333333
OR2C1	0.606666666666667
KLHDC3	0.740375
IPPK	0.181
EFHD2	-0.159
GALR3	0.1844
NBEA	1.384
ABCA6	1.46530769230769
CLDN3	-3.46375
AKT2	-0.830157894736842
EGFR	0.753214285714286
RBM16	-0.0225
ZDHHC3	0.252153846153846
SLC25A4	1.011625
CYB5B	-0.26825
CPXM1	1.6786
NDRG1	-1.1658125
FLJ43826	0.4504
OR5L2	-0.352875
FARP2	0.393538461538462
MRPL46	-0.5025625
LDHAL6B	-0.181142857142857
MAPKAPK3	0.3095
NCAM2	3.0794
PRKD2	-0.16725
ZFP36L1	1.02976923076923
CYSLTR1	-0.666
OR4C3	0.1215
HIST1H2AJ	-2.277
CCNB2	-3.71409090909091
ZNF10	0.3834
TMEM175	0.522666666666667
FAM134A	1.313875
TIGD4	0.868333333333333
PCNP	0.1214
MGC39715	4.2756
LQK1	-3.0432
CREB1	0.0735384615384615
TMPRSS3	-3.1502
C4orf32	-2.8341
LAT	-3.47546666666667
KCNA3	-1.87133333333333
SKIV2L2	-1.257
ROPN1B	-2.447
tcag7.23	-0.4025
CDT1	-2.9876
ZHX2	1.99845454545455
CD28	-6.6236
ZNF624	2.1722
SEPT2	1.22126666666667
SOHLH2	0.465545454545454
MCOLN3	-1.48854545454545
UNQ1945	0.816666666666667
MASP2	-1.642
ZNRF3	1.62861538461538
GPATCH3	0.5452
AGL	0.669272727272727
QRICH2	0.883666666666667
PSD4	-0.958375
CCNB1IP1	-0.7922
ENPP7	0.2738
OBFC1	-0.5798
KCNG3	-1.9815
C14orf79	1.7376
ENPEP	1.9515
SCT	0.541
SKI	0.555090909090909
SEC61G	-1.8722
CAPN11	0.76875
ATXN7L3	0.0672
DBNDD1	0.00149999999999997
FAIM	0.823
ANKRD36	-2.71033333333333
GABRP	-0.078875
TACSTD2	-3.769875
EIF3J	0.3302
PPP2R2A	-0.7442
TEKT4	-0.225
PVALB	-4.39625
F10	-3.328375
FAM134C	0.770769230769231
COMP	0.7998
EFCBP1	-0.130045454545455
SCLT1	0.3598
TAL1	0.175076923076923
ACSL1	-0.2924
ABCC5	-1.01146666666667
ABL1	-0.13228
RBBP7	0.0600625
PTPRG	-0.4217
NCOR1	0.0176153846153846
SPINK4	-2.72114285714286
TXNRD1	-0.931384615384615
TNRC15	1.1218
C9orf138	0.367181818181818
UBE2H	0.46525
BRDT	-0.395428571428571
C8orf31	1.0766
CCNE2	-1.44692857142857
SLC6A8	-0.3051
CALCR	-4.1336
PPP1CB	0.870666666666667
ABHD8	1.4494
ARF5	0.163153846153846
SLC24A4	4.139
CCT3	-0.0506
ZNF121	-0.643818181818182
SLC3A2	-0.222428571428571
OR13A1	0.325333333333333
SLC5A10	-1.7408
RAD50	-0.7478
IER5	-0.6838
MTHFD1L	-1.44154545454545
MBTPS2	-0.489
MVK	-0.205909090909091
NCL	0.0968461538461539
PSMD10	0.1036
MOBP	4.08781818181818
FLJ32894	0.63
HRH1	1.420625
C5orf30	0.6384
NUDT16L1	1.36046153846154
RASGRP3	4.44925
PRKRIP1	0.338307692307692
CCDC75	1.4056
LOC253970	0.29025
KIAA1239	-0.38525
MED21	-0.617
SYT11	5.0014375
NTSR2	4.884
EGFL11	0.892
CXorf59	-0.217
OR2A25	-0.4046
SPTBN2	0.394
LRMP	0.232857142857143
RNF111	0.4286
PTH	-0.573
LOC619208	2.127
KIAA0895	-0.7136
RANBP5	-0.3709
P2RY10	-0.821375
NME5	4.383375
DDX21	-1.02266666666667
LRSAM1	0.861333333333333
HDAC11	1.29525
VMO1	2.8032
NOLA2	-0.284375
ADAR	1.4738
MTO1	-1.13275
SF4	0.81
P2RX1	-0.646625
HBM	0.3794
EN2	0.161333333333333
C14orf172	0.432833333333333
TM9SF2	-0.629307692307692
INHBE	-1.22075
TCTE3	-0.266866666666667
TOX2	-2.8006
CTAGE3	-0.0418888888888889
HBB	3.86923076923077
MED15	-0.29625
CASR	1.5748
C6orf66	-1.660125
MTPN	0.4668
UNC50	0.3242
C21orf33	0.7855
IRF2	1.0069
PGR	-2.85028571428571
GPR84	3.4386
CROCCL1	-2.0296
SRPX	0.7168
BRE	0.931375
FGF10	0.0384000000000001
SDC3	3.675875
ZRSR1	1.707375
DKFZP434P211	0.1519
SOX6	3.005
RPUSD2	-0.0924
C14orf173	-1.00073333333333
MAPK11	0.2085
TBC1D22A	0.0613333333333333
FAM123A	4.66266666666667
COL4A6	-0.527
TOMM70A	0.0034
NAB1	0.7143
MGC16385	0.509727272727273
TSPAN18	0.12925
MED31	-0.492
PLG	0.02225
CAPSL	1.69133333333333
ZNF532	1.89953846153846
ASB14	-0.0683999999999999
CA8	-1.749
NUDT16P	-0.162857142857143
SLFN11	-2.215
LRRIQ2	0.523
NOL7	-0.402375
BRMS1L	0.4444
JARID1A	1.01557142857143
PANK2	-0.5546
ICAM3	-2.9218
MDS1	-0.326
TAF8	-0.2098
RNF139	0.6906
ZNF594	1.166
ADAM8	-1.803
SFTPC	2.26327272727273
MAN2B2	1.29772727272727
RGS12	1.59014285714286
EIF1AY	1.049125
LRRIQ1	-1.511875
GPR150	0.7652
CCDC21	-1.605875
PRRG3	0.5086
SAA4	-5.0216
RAPGEF5	1.7462
ZCCHC2	-1.22071428571429
MGC39372	1.06966666666667
PPP4R2	-0.629333333333333
CDCA2	-2.32628571428571
OR4D5	1.06657142857143
PTGFRN	0.315153846153846
SIGLEC5	2.55
C19orf61	0.5845
NMUR2	1.46733333333333
KIAA1586	-0.604125
DAGLA	2.654625
CHCHD6	0.7516
GPR32	0.432
NEUROD6	0.117625
SLC2A4RG	-0.3355
CA5B	-1.01566666666667
FBXL3	1.3688
MPHOSPH9	-1.5624
HMG2L1	-0.1058
HCN4	0.2385
CEACAM19	0.1445
SH2D4B	0.435875
HFE2	-0.568666666666667
TGM4	-0.548
LYPD2	0.4178
TBC1D15	-0.4528
MRPS21	-0.00461538461538464
NONO	-0.614071428571429
CLEC5A	0.4493
ITCH	-0.540214285714286
MGAT3	1.995875
MBP	2.7489
RPP25	-3.368
SOSTDC1	-3.356
HRC	-1.0354
TRIM48	0.457333333333333
TMEM133	1.854
ECEL1P2	-1.5365
HOXC11	0.345
DOK5	2.8938
HELZ	-0.114875
LOC348180	0.514
MGC33894	0.6776
ADRB3	0.323
DMD	1.62025
PTRH2	-1.3786
MPEG1	3.160375
NDUFA12	0.34225
KRTAP2-4	0.630666666666667
STAMBPL1	-1.367125
ADCY2	3.983875
UNQ6125	-0.387
KLHL20	0.508125
SRM	-0.623
OTC	1.15875
TMIE	3.123375
SNX8	-0.513
LIPK	0.501
CHURC1	0.4955625
KLC2	0.451375
HDAC1	-1.536375
FAM128A	-0.46875
FNDC3B	-2.05035714285714
MTCP1	-0.0572500000000001
WFDC10B	0.121
PCDHGB3	-0.690333333333333
ATRNL1	2.00284615384615
CAV2	-1.63436363636364
MED26	0.295875
DUS1L	-1.1556
CHRM3	-1.9775
NEK9	0.568333333333333
WARS2	-0.6608
TBX22	0.274333333333333
TOMM40	-0.722
RP6-213H19.1	-4.40675
TUBGCP5	0.3934
IGSF6	5.1402
TPPP	2.187
UNQ6190	0.382666666666667
GSTM5	3.23
BTD	0.81025
PDCD1LG2	0.144875
SNRPB2	-1.151875
ERICH1	-1.1058
APOA4	-1.7327
HOXA11	-1.41875
NARG1	-0.666363636363636
MKX	3.16866666666667
RAB28	0.668111111111111
PKP3	-4.2846
SH3GL2	6.4876
CTSO	4.3402
RPN2	-0.7127
IL28RA	-0.505625
SFMBT1	-0.8514
WDR57	-1.32272727272727
FER1L3	-1.25253333333333
HSF5	-0.219142857142857
TTC9B	3.1626
C4BPA	-4.42342857142857
ALB	-5.21058823529412
SORBS3	0.494181818181818
UPF2	0.804
JPH1	-0.135
AGBL2	-1.678
DOPEY1	2.24366666666667
TERF1	0.110625
KIF22	-1.153125
NINJ1	1.0676
SEC61A2	0.5572
HIST1H1D	-2.387
SFXN4	-0.410727272727273
UCP3	0.0305384615384616
ZNF703	0.074375
MYL6B	1.5024
TREM1	2.2592
OR52E6	0.177666666666667
CKMT2	2.3058
HLA-C	1.5433
SLC13A3	-1.494125
TIMP4	4.71333333333333
SLIT2	-0.4294
RSF1	0.532739130434782
LONRF1	-0.211611111111111
MON1A	1.295375
CACNG6	0.09875
DPPA4	-5.225
ZSWIM3	0.8166
ZNF804A	2.070125
CCIN	0.6722
SLC25A31	-0.319
KCNMB4	3.1742
RABL5	0.8175
GALNS	-0.0109230769230769
STX6	0.5152
HIST1H1C	-3.956
CIDEB	-1.20172727272727
CASP4	-1.84266666666667
PDK3	-1.52435714285714
KCNJ11	2.12233333333333
TPR	-0.3855
ZSCAN20	-1.211
MTX2	-0.9644
HIST1H2BH	-2.822
LOC283767	-0.2644
LYRM7	-0.167347826086957
BRD3	0.911
HIST1H2BO	-2.5562
MAGEB10	-0.303666666666667
SLC45A1	3.1182
SERPINA3	2.50576923076923
KIAA0143	0.5752
KCNJ16	5.030125
KRT79	0.1396
FABP2	-0.780166666666667
NUT	-0.091
ZNF57	-0.8386
FBXL4	-0.7265
CLEC9A	4.74266666666667
UGT8	3.41225
BMP2K	0.5715
MAPK4	2.2714
SLC25A23	1.76261538461538
HINT1	-1.15957142857143
KRTAP13-1	0.322333333333333
SFXN5	2.92092307692308
CHCHD2	-0.421866666666667
FAM3D	1.59
NDP	2.265
RHOBTB1	-0.42675
SLC4A4	5.36127272727273
RPL38	-0.425
HTF9C	0.092625
AP2A2	1.39645454545455
ZBTB46	0.213333333333333
MAP7D1	1.7658
AOX1	-3.89485714285714
CYR61	-1.08311764705882
DTNA	3.06888888888889
JRKL	0.148
TMOD3	-2.2162
EEA1	0.749076923076923
ADCK5	-1.4484
IL1R1	-0.04775
KLK3	0.0588421052631579
HRSP12	1.159
KTN1	0.263
LOH11CR2A	1.31130769230769
RELL2	-1.2775
MAB21L1	0.6966
C20orf59	-0.5805
PHKB	0.5196
ADAM2	-2.34057142857143
TBC1D8B	-1.465375
FAM13A1	0.0195714285714286
LAPTM4B	-0.1825
LCN8	0.753333333333333
TMEM147	0.633
SYT4	3.2655
XPO7	-0.449666666666667
C9orf62	0.6292
GPR75	2.2975
TRIM5	0.6012
APOC1	2.465625
RNASE4	-3.311
PARD6B	-4.6231
ARID1A	0.5226875
TPD52L3	-0.143181818181818
RRAGB	2.578
RCN2	-0.285
HIST2H2BE	-1.04604761904762
STARD7	0.413
SHMT2	-0.740666666666667
KIAA1751	0.293625
MLYCD	0.5141
LOC162632	0.255307692307692
UQCRH	-1.4772
RP11-217H1.1	-0.14125
SDHA	-0.151375
NCLN	-0.806076923076923
ZNF17	0.440375
RCBTB2	1.1236
VEGFB	0.432615384615385
RP4-747L4.3	0.1642
COLQ	0.770307692307692
MPN2	-0.63525
DRG2	-1.0798
KLRB1	2.7534
ALPK2	-3.6112
DNASE2B	1.2598
FLJ23834	0.242285714285714
AXUD1	2.2335
SAFB	-0.0155384615384615
NSUN4	-0.385
RFX2	1.9795
MAPK8IP1	3.224875
FANCD2	-2.69405882352941
ANKZF1	-2.027
C19orf50	0.3753
DUSP8	1.27754545454545
SENP5	-1.2891
NFKBIL2	-1.24533333333333
LBR	-0.7945
IGFL1	0.181
LZTS2	0.6757
IL2RG	-1.79781818181818
CCDC51	0.001
KLF3	0.2765
ANKRD37	-1.5842
KCTD14	-1.66125
FZR1	0.673176470588235
SLC44A4	-2.5459
ESPL1	-1.38566666666667
GMPR2	0.564923076923077
TBC1D19	-0.66325
ERGIC1	-0.303911764705882
ERBB4	2.89421428571429
TSPAN32	0.46075
MAP4	2.27618181818182
GPHN	0.7388
SLC6A2	-0.0556363636363636
HIVEP1	-0.0454
DFFB	-0.487666666666667
EIF4EBP2	-0.4227
DMRT1	-0.9602
HSPB6	0.1954
IER2	-1.055625
AIFM1	-0.5842
WWC2	-0.925846153846154
MRPL4	-0.2676
FLJ21062	-1.20477777777778
EPB41L4A	2.2226875
SH2D6	0.559333333333333
TAF4B	-1.3782
GAL3ST3	1.78366666666667
MALT1	-1.281375
RTDR1	2.401
