Hybridization REF	TCGA-DH-5143-01A-01R-1470-07
SDC2	0.224285714285714
COX7A2	-0.151
LAMB4	-0.7772
FAM24A	-2.3345
LRRTM3	3.888625
GPHB5	-0.156
OR4C13	-0.059
EIF3EIP	0.496333333333333
HABP4	2.45366666666667
TMEM125	1.325
CNTN2	3.852
ASNSD1	0.4846
FUT4	-0.8175
ACF	-3.67575
LOC158381	0.591
CDH8	2.4452
AGPS	-1.3715
C4orf18	2.46145454545455
PECI	-0.3255
UNG	-0.457090909090909
GSTP1	0.305363636363636
DCUN1D5	-1.448125
DKFZP564J0863	-2.9022
SLC9A3R1	-0.187090909090909
BCDO2	0.955090909090909
CHMP7	0.306
REM2	0.00699999999999997
DNHD1	-0.5197
FKBP4	-1.37418181818182
ZNF350	1.53
MGC11102	-0.256363636363636
BST1	-0.4312
KISS1R	-0.183333333333333
NCR2	0.276333333333333
DEFB125	-0.797
UBE2W	0.374727272727273
KRT15	-4.35754545454546
C10orf99	0.255333333333333
SCN11A	0.299545454545455
GFI1	-4.2024
RDHE2	1.083
FHL1	3.22225
OSGEP	0.18425
GATA1	-4.2105
SMC6	-2.0566
TTTY14	1.51583333333333
LPIN3	0.1352
RPL4	0.125357142857143
RBPMS	-1.70814285714286
PRPF3	-0.912625
EMR1	-2.556
SPATA19	0.3836
XCR1	-0.195666666666667
IRX3	-0.222692307692308
RBM6	-0.7856
KLF4	-1.06669230769231
UNC5CL	-1.1164
SEBOX	-0.118
BTK	-0.1236
KRCC1	1.3856
C6orf27	0.711333333333333
SYTL5	-0.305
PRND	0.793
LOC653319	-0.358333333333333
PIGL	-2.84427272727273
HUS1	-0.963375
SFRS6	-0.95825
C17orf77	1.00766666666667
UIMC1	-0.331625
FXYD2	-1.92869230769231
LOC283152	-0.09
ZNF667	1.5702
ZCCHC12	2.7792
TFEC	2.61641666666667
ATP7B	-0.83775
POLD2	-0.882375
RG9MTD1	-0.1464
ACOT2	0.523625
HIST1H4I	-2.26481818181818
PPARGC1A	0.932461538461539
ETFA	-0.955142857142857
POLRMT	0.012
ZNF146	-0.252
MIA2	-2.11066666666667
KLHL6	-1.4825
HOXB5	-3.25481818181818
NENF	0.135375
CUGBP1	-0.9016
PRSS22	-1.18375
CASC4	1.66307692307692
CUL4B	-0.264461538461538
CENPJ	-1.44814285714286
PITX1	-2.896875
FLJ31033	-0.633857142857143
CELSR3	0.028125
ZNF568	0.9486
ITSN1	0.797
EHBP1L1	-2.12075
C19orf2	-0.224
DCTN1	0.9418
LIN28B	-4.237375
TNKS2	1.2388
C1QBP	-0.3301
CADPS2	0.6676
SRMS	-0.27
GJA9	0.4845
MGC24975	-0.9225
TRIM45	-2.23425
TSP50	-0.2648
TCP1	-0.7324
TMED7	0.479583333333333
CMA1	0.105
CENPL	-1.285875
PTCRA	-0.426333333333333
FST	-4.7102
VWCE	-2.024
PAWR	-4.6776
ABCC12	1.911125
LDLR	-2.99007692307692
ASTN2	2.72635714285714
LOC441212	-0.180909090909091
GPATCH8	0.0131666666666667
TANC2	-0.33725
KIF4A	-3.6828
C18orf18	0.6572
PGM1	-0.2908
KIAA0258	-0.4854
CPD	-0.5382
SNCAIP	2.8258
DCT	-4.04133333333333
HLA-DOA	2.33738709677419
OR11L1	0.496666666666667
UPK1B	-0.737
DNAJB4	1.403
UGT1A8	-1.15
HIST1H4L	-0.43
PECR	-1.353375
HSPA2	2.061
WFIKKN1	-0.56
SERP1	1.2461
SYDE2	-1.117
TACR2	-0.206
NUP85	-1.1876
CD177	-0.762777777777778
LGR5	-0.112
PIGG	-0.384125
PTHR1	0.835375
RAB5A	1.31492307692308
FLJ13224	-0.515666666666667
USP9Y	1.646625
C7orf53	-2.132
LRP1B	6.1822
XAF1	-0.479066666666667
ABCG8	-1.2525
ANKDD1A	0.828375
DAND5	0.017
SPAG6	0.695875
LINCR	0.5728
ZDHHC22	3.1874
CCDC60	-0.1585
THOC7	-1.736375
TCTA	1.04453846153846
OR8K3	-0.282
NY-REN-7	0.157
B2M	0.886
C6orf141	-2.974
LPPR4	6.4545
SQLE	-1.856
SEPHS1	-0.1566
BTBD14B	0.551277777777778
PLRG1	-0.3898
SPG7	-0.223571428571429
ZNF614	-0.028
PARD6G	0.2415
INPP5B	-0.612538461538462
GRPEL2	-1.1643
PPID	-1.16430769230769
TRIM56	-0.7516
UBE2J1	-0.448818181818182
IL20RA	2.5174
LOC387856	3.5422
C1orf107	-0.2873125
UTS2R	0.4574
C19orf22	-0.3324
SAFB2	0.6235
KIAA0652	0.8165
KLRG1	-0.232375
MS4A8B	1.70171428571429
FRAG1	-0.7702
KIAA1546	1.163
E2F4	-1.25692307692308
CLEC4M	0.122142857142857
BTBD14A	-0.1688
KIAA0999	1.60261538461538
GYPA	-3.125375
TAC1	5.29228571428571
TRAIP	-1.8875
KIAA0232	1.20838461538462
ERCC8	-0.9167
GPX4	0.318545454545455
KIAA0368	0.7603
GPR157	-2.01
CTAGE4	-1.2885
C9orf30	-1.111
OR52A1	0.273666666666667
HSP90B3P	-0.422
ALG9	-0.361461538461538
BTBD10	0.9258
SDK2	0.195333333333333
BAIAP3	3.0076
RABGGTB	-0.2631
ANKRD40	0.47325
KRT74	2.292
CALCOCO2	0.298
SNCA	0.288
TMSL8	-2.19954545454545
C2orf53	-0.208333333333333
ESRRB	-0.51
ARHGAP26	-0.4822
TDRD9	1.1302
HRAS	0.94925
KLRC4	0.0285
JAGN1	-0.431375
BSDC1	0.5466
RNF43	-1.56069230769231
NDUFAF1	1.1788
PHF12	-0.0183333333333333
OR1L3	0.3976
FOLR2	3.0928
LYZL6	-0.1395
tcag7.1260	-0.321
WSB1	-2.328125
PROS1	-0.658916666666667
OSTN	0.899333333333333
PSMB8	-0.3168
SOCS4	0.011909090909091
DDIT4L	3.038
MAS1	-0.0185
MGC34796	0.2332
CSHL1	0.31725
TBCCD1	0.199875
ZBTB7C	0.468666666666667
AP2S1	-0.659
P15RS	1.28792307692308
VAT1	-1.04507692307692
SHANK3	1.58325
TUFM	0.057625
THEG	-0.3328
KRT34	-1.4138
SGSM3	-0.5067
TOMM22	-0.171
SOCS3	-0.905125
CPO	0.646666666666667
POP4	0.1794
BHLHB3	4.0472
MALL	-1.48266666666667
OR1B1	1.61566666666667
PARK2	1.2695
GPR124	-1.3898
LCE1E	-0.468
RUVBL2	-0.324
CGRRF1	1.14884615384615
ACPL2	1.8066
WNT10B	1.35590909090909
BAIAP2L2	-2.03409090909091
ISCA1	1.429
C1orf125	0.412818181818182
RPAP1	-0.2498
RAI16	0.07
RPL27	-0.628454545454545
NLRP9	-0.189
EPN1	0.486
LOC388610	-0.1542
SLC35A1	0.157
GAL	-3.8562
SLC14A2	0.1935
RDH11	0.112
FAM138F	-0.547666666666667
AUH	0.1526
FLJ40243	0.6705
C14orf129	0.05725
MBD2	-1.6865
ABHD14B	-1.2249
PIGT	-0.979181818181818
ALS2CR4	0.255363636363636
ALAS1	0.406307692307692
FOXO1	1.5315
CRLF3	-0.975909090909091
C20orf107	0.059
FARS2	0.5842
CCDC28A	0.1714
NPHP3	-1.5018
OR13F1	0.299666666666667
TSEN54	-1.7732
DEFB106B	-0.854083333333334
OR8B4	1.37766666666667
STH	1.3448
ZC3H14	-0.7839
CBX2	-0.00666666666666667
TMEM49	-1.6922
C6orf21	0.679333333333333
FLJ20920	-0.330545454545455
CRTAP	0.180578947368421
DDX50	-0.1362
STYXL1	-0.9828
BLVRB	-0.75725
LOC147650	0.744125
MMP24	0.613166666666667
GRID1	4.9905
BANF1	0.03175
CTAGEP	-1.2516
HMBS	-1.8416
SLC25A24	-3.07875
C14orf50	-0.2876
MRO	3.9945
SLC25A15	-1.424
FAM84B	0.999
TDP1	-2.549
C16orf78	-0.19475
C11orf57	0.3595
RFK	-0.0205
ZFYVE9	-0.562
STCH	0.417153846153846
WIBG	-0.2322
LOC283871	-0.1245
GBA2	0.156071428571429
NDUFB3	-0.2402
HSD17B13	-0.1152
GRIN3A	4.272125
FMNL1	-0.71875
SEPT7	1.09646153846154
GNLY	0.141333333333333
GRAMD1C	1.249875
ZNF165	-1.2486
USP38	0.8668
FAM83A	-3.610625
C14orf24	0.70525
ARMCX3	1.8594
ARHGDIB	-0.67175
AK1	1.90454545454545
KIAA1045	5.3218
DNAJB13	0.062625
NEU2	0.608
HIST1H4B	-1.263375
FAM20B	-1.04684615384615
HES2	-0.821684210526316
FAM73B	-0.182769230769231
LOC388381	0.1858
INTS7	-1.016
AMPH	4.24266666666667
ZNF775	0.6217
UCKL1	-1.8115
C10orf97	0.297
C1orf161	-0.400333333333333
ALDH1L1	3.873
FLJ39378	1.02390909090909
SLC23A1	-2.582
RBM4B	1.3466
THAP4	0.019625
OGFRL1	0.5612
KIAA0831	0.0720909090909091
PPP1R15A	-0.413625
C1orf96	1.27442105263158
C12orf11	-1.6378
BMF	0.0144545454545455
MAN1A1	-1.8375
KIAA1600	0.681375
NLGN4X	3.6156
ALOX12	-0.695875
RB1CC1	0.409428571428571
NEIL2	1.72338461538462
EIF4E	0.529862068965517
ABHD5	-0.9148
EXOC4	0.477125
CIP29	-0.00450000000000001
BATF2	0.7028
SLC29A4	1.54081818181818
HTR4	2.1828
EMB	-2.3266
TRAF6	0.5874
LMNB1	-4.0238
FAM19A5	2.49836363636364
SHE	1.8072
PIK3C2B	-0.0918
C15orf15	-0.132214285714286
USP15	-0.219846153846154
TCEAL2	5.819
C5orf39	-1.50871428571429
PTGER2	-3.9498
SLC31A1	-0.951714285714286
IFT172	0.6214
ADAM29	0.4386
GFOD1	1.7562
ST7L	0.714625
C15orf26	-2.8316
PKN3	-2.3436
CNTD1	1.54425
COMMD1	0.1161
NTRK2	6.9693125
FOXN3	1.16281818181818
MFGE8	-1.07592307692308
PFKFB2	1.31475
TAS2R4	0.1744
ENTHD1	-1.07671428571429
PRMT5	-0.1753
MGC16384	-2.45927272727273
LOC442229	-1.5088
TSKU	-1.10554545454545
KRTCAP3	-4.09727272727273
PDLIM1	-2.68169230769231
KCNS2	1.78916666666667
RNF126	-0.146625
CEP63	-0.2849
CLIC4	0.6458
hCG_1990170	0.2698
ACR	1.14723076923077
KLK7	2.9124
ALOX5AP	2.88218181818182
RIPK3	1.597
TAS2R9	0.0256666666666667
C19orf18	1.62166666666667
BIRC6	-0.385105263157895
ZNF16	1.235
RFT1	-1.1988
SLC8A2	1.8484
TACC1	0.871090909090909
ITGAD	0.293666666666667
SAMHD1	1.4805
SH3PXD2B	1.16015384615385
EPC2	1.4736
C20orf85	0.0673
ATP13A2	0.781125
KRT4	0.110636363636364
CAPNS1	-0.248
MDM2	-1.215125
PCDH20	4.7248
KCNK9	0.571
OR2C1	0.622333333333333
KLHDC3	0.52575
IPPK	0.272
EFHD2	0.2049
GALR3	0.2104
NBEA	2.512625
ABCA6	3.05825
CLDN3	-3.242375
AKT2	-1.22136842105263
EGFR	1.51542857142857
RBM16	0.03
ZDHHC3	-0.265
SLC25A4	1.184
CYB5B	-0.037
CPXM1	0.0122
NDRG1	-0.7999375
FLJ43826	0.5198
OR5L2	0.422
FARP2	0.245384615384615
MRPL46	-0.2720625
LDHAL6B	1.12314285714286
MAPKAPK3	-0.55575
NCAM2	2.7276
PRKD2	-0.3845
ZFP36L1	1.16392307692308
CYSLTR1	-0.6212
OR4C3	0.1315
HIST1H2AJ	-2.49666666666667
CCNB2	-4.442
ZNF10	0.4744
TMEM175	0.353
FAM134A	1.603875
TIGD4	1.90366666666667
PCNP	0.656
MGC39715	5.309
LQK1	-1.362
CREB1	0.967461538461539
TMPRSS3	-2.712
C4orf32	-2.9755
LAT	-3.61226666666667
KCNA3	-0.7175
SKIV2L2	-0.6778
ROPN1B	-1.7508
tcag7.23	-0.371
CDT1	-3.17
ZHX2	2.47490909090909
CD28	-7.0436
ZNF624	1.7072
SEPT2	1.44086666666667
SOHLH2	-0.252454545454545
MCOLN3	-1.15133333333333
UNQ1945	0.641666666666667
MASP2	-1.677
ZNRF3	1.05430769230769
GPATCH3	0.4592
AGL	0.340818181818182
QRICH2	0.574
PSD4	-1.328875
CCNB1IP1	-0.8918
ENPP7	0.2542
OBFC1	-1.4184
KCNG3	-0.8284
C14orf79	0.5006
ENPEP	-0.230375
SCT	1.52833333333333
SKI	0.692181818181818
SEC61G	-2.1176
CAPN11	0.501
ATXN7L3	-0.162
DBNDD1	-0.632
FAIM	0.7432
ANKRD36	-2.19133333333333
GABRP	-0.881666666666667
TACSTD2	-4.62928571428571
EIF3J	0.2644
PPP2R2A	-0.3242
TEKT4	0.0138571428571428
PVALB	-3.27275
F10	-3.426375
FAM134C	0.462615384615385
COMP	0.9812
EFCBP1	1.04931818181818
SCLT1	0.4444
TAL1	0.190307692307692
ACSL1	-0.477
ABCC5	-0.605666666666667
ABL1	-0.41672
RBBP7	0.252375
PTPRG	-0.2258
NCOR1	-0.179769230769231
SPINK4	-2.70375
TXNRD1	-0.954
TNRC15	0.8315
C9orf138	0.576454545454545
UBE2H	-0.249125
BRDT	-0.740714285714286
C8orf31	0.803
CCNE2	-1.48921428571429
SLC6A8	-0.5049
CALCR	-4.3548
PPP1CB	1.6698
ABHD8	1.6508
ARF5	-0.0802307692307692
SLC24A4	4.6016
CCT3	-0.1616
ZNF121	-0.402545454545455
SLC3A2	-0.382785714285714
OR13A1	0.605
SLC5A10	-1.2314
RAD50	-1.9271
IER5	-0.5768
MTHFD1L	-1.79309090909091
MBTPS2	-0.91575
MVK	-0.2
NCL	-0.615
PSMD10	0.4848
MOBP	3.61172727272727
FLJ32894	-0.609
HRH1	0.630875
C5orf30	1.0366
NUDT16L1	1.25661538461538
RASGRP3	3.194
PRKRIP1	-0.314769230769231
CCDC75	0.735
LOC253970	0.7052
KIAA1239	5.18575
MED21	-1.075
SYT11	4.6104375
NTSR2	5.03566666666667
EGFL11	-0.512666666666667
CXorf59	-0.152
OR2A25	-0.1434
SPTBN2	1.1606
LRMP	-0.24425
RNF111	0.6516
PTH	-0.5055
LOC619208	2.36575
KIAA0895	1.0694
RANBP5	-0.4112
P2RY10	-1.372625
NME5	4.044
DDX21	-1.298
LRSAM1	0.106
HDAC11	0.555625
VMO1	2.7066
NOLA2	-0.135
ADAR	0.239733333333333
MTO1	-0.785
SF4	0.586875
P2RX1	-0.143125
HBM	0.543
EN2	-0.218333333333333
C14orf172	0.347666666666667
TM9SF2	-0.436
INHBE	-0.64725
TCTE3	0.548133333333333
TOX2	-0.2576
CTAGE3	-0.8664
HBB	5.42546153846154
MED15	-0.699
CASR	0.8515
C6orf66	-1.592375
MTPN	0.4356
UNC50	0.4798
C21orf33	0.7149
IRF2	1.1547
PGR	-3.07671428571429
GPR84	1.397
CROCCL1	-1.9232
SRPX	1.4044
BRE	0.3075
FGF10	0.615666666666667
SDC3	3.217
ZRSR1	1.409875
DKFZP434P211	-0.3221
SOX6	3.049
RPUSD2	-0.096
C14orf173	-1.05733333333333
MAPK11	0.306875
TBC1D22A	0.0866666666666667
FAM123A	5.70566666666667
COL4A6	-1.696875
TOMM70A	0.4658
NAB1	0.889
MGC16385	0.175
TSPAN18	-1.37375
MED31	-0.3082
PLG	-0.1744
CAPSL	3.56933333333333
ZNF532	1.83492307692308
ASB14	-1.067
CA8	-0.2748
NUDT16P	0.01325
SLFN11	-2.4845
LRRIQ2	0.3996
NOL7	-0.32775
BRMS1L	1.3758
JARID1A	-0.102571428571429
PANK2	-0.3906
ICAM3	-2.9536
MDS1	-0.6456
TAF8	-0.251
RNF139	0.7018
ZNF594	0.999625
ADAM8	-2.68945454545455
SFTPC	2.318
MAN2B2	0.923909090909091
RGS12	1.76952380952381
EIF1AY	1.207875
LRRIQ1	-1.435625
GPR150	0.5068
CCDC21	-1.964
PRRG3	0.5358
SAA4	-5.1238
RAPGEF5	1.4783
ZCCHC2	-1.48693333333333
MGC39372	2.43866666666667
PPP4R2	-0.0817777777777778
CDCA2	-3.25614285714286
OR4D5	0.592375
PTGFRN	-0.795615384615385
SIGLEC5	0.96275
C19orf61	0.028125
NMUR2	1.66566666666667
KIAA1586	-0.3745
DAGLA	2.5205
CHCHD6	0.8864
GPR32	0.443666666666667
NEUROD6	2.5595
SLC2A4RG	-1.2309
CA5B	-0.512833333333333
FBXL3	1.7528
MPHOSPH9	-1.8612
HMG2L1	-0.1848
HCN4	0.08075
CEACAM19	-0.2075
SH2D4B	1.057875
HFE2	-0.409
TGM4	0.057
LYPD2	0.337
TBC1D15	-0.2008
MRPS21	0.155307692307692
NONO	-0.916285714285714
CLEC5A	0.4768
ITCH	-0.419785714285714
MGAT3	2.30325
MBP	3.0135
RPP25	-2.3986
SOSTDC1	-0.973
HRC	-1.655
TRIM48	0.347
TMEM133	2.2226
ECEL1P2	-0.524
HOXC11	0.459
DOK5	3.2114
HELZ	0.344375
LOC348180	0.1382
MGC33894	0.3418
ADRB3	0.0243333333333333
DMD	1.411375
PTRH2	-1.2318
MPEG1	3.476625
NDUFA12	0.22225
KRTAP2-4	0.794066666666667
STAMBPL1	-0.407375
ADCY2	4.6415
UNQ6125	-0.098
KLHL20	0.407125
SRM	-1.0232
OTC	1.2216
TMIE	3.450125
SNX8	-0.8816
LIPK	1.332
CHURC1	-0.104625
KLC2	0.3215
HDAC1	-1.59675
FAM128A	-0.191
FNDC3B	-2.05021428571429
MTCP1	-0.077625
WFDC10B	-0.0100833333333333
PCDHGB3	0.371333333333333
ATRNL1	3.36123076923077
CAV2	-2.207
MED26	0.054125
DUS1L	-1.351
CHRM3	-0.0222
NEK9	0.569
WARS2	-1.5526
TBX22	-0.08
TOMM40	-0.9488
RP6-213H19.1	-4.887875
TUBGCP5	0.0488
IGSF6	5.0032
TPPP	3.354875
UNQ6190	0.293
GSTM5	2.36890909090909
BTD	0.492875
PDCD1LG2	-0.137125
SNRPB2	-0.985125
ERICH1	-0.3986
APOA4	-1.8521
HOXA11	-3.1825
NARG1	-0.165363636363636
MKX	3.198
RAB28	1.12588888888889
PKP3	-4.0392
SH3GL2	6.4708
CTSO	4.6892
RPN2	-0.7899
IL28RA	0.1075
SFMBT1	-0.8264
WDR57	-0.168
FER1L3	-2.5732
HSF5	0.245571428571429
TTC9B	4.02
C4BPA	-3.986875
ALB	-4.745
SORBS3	0.493454545454545
UPF2	0.585
JPH1	0.382333333333333
AGBL2	-1.4978
DOPEY1	2.06533333333333
TERF1	0.2444375
KIF22	-1.46775
NINJ1	0.2598
SEC61A2	0.2686
HIST1H1D	-3.5995
SFXN4	-0.128727272727273
UCP3	0.101461538461538
ZNF703	0.22225
MYL6B	1.5166
TREM1	0.186
OR52E6	0.272666666666667
CKMT2	2.196
HLA-C	1.269
SLC13A3	-1.897875
TIMP4	4.2355
SLIT2	1.0956
RSF1	0.484478260869565
LONRF1	-0.303166666666667
MON1A	1.025875
CACNG6	1.24725
DPPA4	-5.476375
ZSWIM3	0.4076
ZNF804A	1.205875
CCIN	1.8676
SLC25A31	-0.6955
KCNMB4	3.732
RABL5	0.6023
GALNS	-0.161769230769231
STX6	0.4766
HIST1H1C	-4.36577777777778
CIDEB	-1.455
CASP4	-2.39455555555556
PDK3	-1.36085714285714
KCNJ11	1.01966666666667
TPR	-0.8583
ZSCAN20	-0.976
MTX2	-0.9388
HIST1H2BH	-3.1302
LOC283767	0.552
LYRM7	0.246
BRD3	-0.363
HIST1H2BO	-2.9284
MAGEB10	-0.526666666666667
SLC45A1	3.285
SERPINA3	-0.924692307692308
KIAA0143	0.837
KCNJ16	6.4795
KRT79	-0.9576
FABP2	-1.33183333333333
NUT	-0.5386
ZNF57	-0.1976
FBXL4	-0.1857
CLEC9A	5.00433333333333
UGT8	3.001125
BMP2K	-0.113833333333333
MAPK4	2.6884
SLC25A23	1.26961538461538
HINT1	-0.437
KRTAP13-1	0.173
SFXN5	1.761
CHCHD2	0.317333333333333
FAM3D	0.413333333333333
NDP	2.84672727272727
RHOBTB1	-0.704375
SLC4A4	5.34381818181818
RPL38	-0.0566
HTF9C	-0.05825
AP2A2	1.40745454545455
ZBTB46	-2.14833333333333
MAP7D1	1.2786
AOX1	-3.29385714285714
CYR61	-1.38652941176471
DTNA	2.97288888888889
JRKL	0.8332
TMOD3	-1.6452
EEA1	0.104153846153846
ADCK5	-1.1038
IL1R1	-1.02425
KLK3	0.105166666666667
HRSP12	2.2066
KTN1	-0.6792
LOH11CR2A	0.721153846153846
RELL2	-0.3605
MAB21L1	3.04533333333333
C20orf59	-0.588125
PHKB	0.0246
ADAM2	-2.242625
TBC1D8B	-1.331125
FAM13A1	0.353666666666667
LAPTM4B	-0.099
LCN8	0.232
TMEM147	0.391
SYT4	7.657375
XPO7	-0.806
C9orf62	-0.0832
GPR75	3.06166666666667
TRIM5	0.0146
APOC1	1.42625
RNASE4	-3.07225
PARD6B	-3.4792
ARID1A	0.3554375
TPD52L3	-0.411272727272727
RRAGB	2.766125
RCN2	0.19
HIST2H2BE	-1.45471428571429
STARD7	0.8878
SHMT2	-0.952166666666667
KIAA1751	0.798285714285714
MLYCD	0.7733
LOC162632	-0.586923076923077
UQCRH	-0.9426
RP11-217H1.1	-0.5482
SDHA	-0.54575
NCLN	-1.243
ZNF17	0.983875
RCBTB2	0.5626
VEGFB	0.554153846153846
RP4-747L4.3	-0.355
COLQ	0.474615384615385
MPN2	-0.994571428571429
DRG2	-0.813
KLRB1	1.1618
ALPK2	-5.2356
DNASE2B	3.0136
FLJ23834	1.196375
AXUD1	1.92
SAFB	0.207384615384615
NSUN4	-1.1616
RFX2	3.085875
MAPK8IP1	2.44925
FANCD2	-3.05622222222222
ANKZF1	-1.973375
C19orf50	0.108
DUSP8	2.31554545454545
SENP5	-1.0798
NFKBIL2	-1.13733333333333
LBR	-0.962
IGFL1	-1.11833333333333
LZTS2	-0.4135
IL2RG	-1.98145454545455
CCDC51	-0.176
KLF3	0.4489
ANKRD37	-1.081
KCTD14	-1.882625
FZR1	0.797117647058823
SLC44A4	-1.94472727272727
ESPL1	-2.0589
GMPR2	0.0202307692307692
TBC1D19	-0.739
ERGIC1	-0.525588235294118
ERBB4	3.50628571428571
TSPAN32	-0.5359375
MAP4	1.05618181818182
GPHN	0.7754
SLC6A2	0.118181818181818
HIVEP1	0.1708
DFFB	-0.713692307692308
EIF4EBP2	0.1333
DMRT1	-0.7398
HSPB6	0.371
IER2	-0.76675
AIFM1	-0.9588
WWC2	-1.02361538461538
MRPL4	-0.6296
FLJ21062	-0.913111111111111
EPB41L4A	0.7461875
SH2D6	0.138333333333333
TAF4B	-1.1892
GAL3ST3	1.961
MALT1	-1.757
RTDR1	2.2506
ARVCF	1.502
MEX3B	0.28925
FBXO16	-0.250833333333333
KIF7	0.4486
C1QC	5.009625
