Hybridization REF	TCGA-DB-5280-01A-01R-1470-07
C6orf27	0.185333333333333
SYTL5	-0.092
PRND	0.170571428571429
LOC653319	0.582333333333333
PIGL	-2.06345454545455
HUS1	-1.268125
SFRS6	-1.125375
C17orf77	0.377666666666667
UIMC1	-0.155375
FXYD2	-1.72269230769231
LOC283152	-1.3276
ZNF667	1.4072
ZCCHC12	1.2915
TFEC	2.83658333333333
ATP7B	-0.720625
POLD2	-0.860125
RG9MTD1	-0.007
ACOT2	0.26075
HIST1H4I	-1.60136363636364
PPARGC1A	1.12183333333333
ETFA	-2.46442857142857
POLRMT	-0.0834
ZNF146	0.423545454545454
MIA2	-1.545
KLHL6	-1.844625
HOXB5	-2.17536363636364
NENF	-0.392
CUGBP1	-1.4546
PRSS22	-1.273125
CASC4	1.56369230769231
CUL4B	-0.344384615384615
CENPJ	-1.20271428571429
PITX1	-2.702
FLJ31033	-0.781857142857143
CELSR3	0.181
ZNF568	1.1965
ITSN1	1.2995
EHBP1L1	-2.272375
C19orf2	-0.2458
DCTN1	0.563
LIN28B	-4.191125
TNKS2	1.8504
C1QBP	-0.5091
CADPS2	-0.0464
SRMS	-0.02675
GJA9	0.204375
MGC24975	-0.54975
TRIM45	-1.507625
TSP50	-0.0158
TCP1	-1.7794
TMED7	-0.04475
CMA1	0.331
CENPL	-1.8305
PTCRA	-0.623333333333333
FST	-5.2256
VWCE	0.2598
PAWR	-4.907
ABCC12	0.310333333333333
LDLR	-2.47607692307692
ASTN2	2.99828571428571
LOC441212	-0.056
GPATCH8	0.655166666666667
TANC2	0.1759375
KIF4A	-4.3012
C18orf18	0.7796
PGM1	-0.2636
KIAA0258	-1.0598
CPD	-0.5358
SNCAIP	2.247
DCT	-3.965
HLA-DOA	1.71796296296296
OR11L1	0.2175
UPK1B	-1.22671428571429
DNAJB4	1.6496
UGT1A8	-0.5158
HIST1H4L	-1.03266666666667
PECR	-1.17925
HSPA2	3.4812
WFIKKN1	-1.28466666666667
SERP1	0.9942
SYDE2	-1.59975
TACR2	-0.203666666666667
NUP85	-1.0072
CD177	-0.617666666666667
LGR5	-0.132375
PIGG	-0.399125
PTHR1	0.2365
RAB5A	1.83907692307692
FLJ13224	0.0766666666666667
USP9Y	1.78175
C7orf53	-1.67266666666667
LRP1B	7.2154
XAF1	-0.092
ABCG8	-0.955
ANKDD1A	0.224
DAND5	0.773333333333333
SPAG6	-0.502666666666667
LINCR	2.0942
ZDHHC22	3.6357
CCDC60	-1.628
THOC7	-1.905
TCTA	1.26353846153846
OR8K3	-0.27075
NY-REN-7	0.351
B2M	0.64125
C6orf141	-3.67488888888889
LPPR4	5.96133333333333
SQLE	-1.922
SEPHS1	-0.2846
BTBD14B	0.178944444444444
PLRG1	-0.554
SPG7	0.237857142857143
ZNF614	0.441888888888889
PARD6G	-0.2185
INPP5B	-0.228692307692308
GRPEL2	-1.6985
PPID	-0.997
TRIM56	-0.8294
UBE2J1	-1.39427272727273
IL20RA	0.2212
LOC387856	3.30933333333333
C1orf107	-0.5136875
UTS2R	-0.136
C19orf22	-0.1974
SAFB2	1.172
KIAA0652	1.0074
KLRG1	0.0605
MS4A8B	-0.0546666666666667
FRAG1	-0.82
KIAA1546	1.5328
E2F4	-0.900538461538462
CLEC4M	1.14288888888889
BTBD14A	-1.544
KIAA0999	1.56038461538462
GYPA	-4.1342
TAC1	3.57061538461538
TRAIP	-1.841375
KIAA0232	1.25838461538462
ERCC8	-0.9116
GPX4	0.311363636363636
KIAA0368	0.5871
GPR157	-2.369125
CTAGE4	-1.3945
C9orf30	-0.69225
OR52A1	-0.127666666666667
HSP90B3P	-0.488
ALG9	-0.440307692307692
BTBD10	0.8032
SDK2	0.4925
BAIAP3	2.7362
RABGGTB	-0.2063
ANKRD40	0.04675
KRT74	2.412
CALCOCO2	0.535611111111111
SNCA	-2.262
TMSL8	-3.76381818181818
C2orf53	-0.085
ESRRB	-0.4598
ARHGAP26	-0.0272
TDRD9	-0.76
HRAS	0.2485
KLRC4	-0.079
JAGN1	-0.787625
BSDC1	0.8966
RNF43	-1.40415384615385
NDUFAF1	1.2186
PHF12	0.579166666666667
OR1L3	0.103
FOLR2	3.54706666666667
LYZL6	0.0933333333333333
tcag7.1260	-0.825666666666667
WSB1	-0.127125
PROS1	-0.231538461538462
OSTN	0.547333333333333
PSMB8	-0.4806
SOCS4	0.6631
DDIT4L	3.4058
MAS1	-3.872
MGC34796	-0.3494
CSHL1	-0.083625
TBCCD1	0.48775
ZBTB7C	0.408666666666667
AP2S1	-1.22036363636364
P15RS	1.55838461538462
VAT1	-0.963
SHANK3	0.8505
TUFM	0.037125
THEG	-0.6484
KRT34	-0.9412
SGSM3	-0.2366
TOMM22	-0.4382
SOCS3	-1.954
CPO	-0.276
POP4	-0.0324
BHLHB3	3.2792
MALL	-1.10316666666667
OR1B1	-0.172666666666667
PARK2	0.808428571428571
GPR124	-0.6278
LCE1E	-1.27466666666667
RUVBL2	-0.3666
CGRRF1	1.32769230769231
ACPL2	2.2302
WNT10B	-2.34527272727273
BAIAP2L2	-1.71009090909091
ISCA1	1.193
C1orf125	0.659909090909091
RPAP1	-0.0148
RAI16	-0.120125
RPL27	-0.793454545454545
NLRP9	-0.588
EPN1	0.398333333333333
LOC388610	-1.5555
SLC35A1	-0.841692307692308
GAL	-5.6642
SLC14A2	0.339333333333333
RDH11	0.401875
FAM138F	-0.412
AUH	-0.2234
FLJ40243	-1.43
C14orf129	-0.010375
MBD2	-1.153375
ABHD14B	-0.9016
PIGT	-0.765090909090909
ALS2CR4	0.238909090909091
ALAS1	0.646769230769231
FOXO1	0.659625
CRLF3	-1.13272727272727
C20orf107	-0.757
FARS2	0.6086
CCDC28A	-0.3558
NPHP3	-0.6002
OR13F1	0.184333333333333
TSEN54	-1.2246
DEFB106B	-0.0881
OR8B4	0.555666666666667
STH	2.841
ZC3H14	-0.3466
CBX2	-0.632
TMEM49	-1.3488
C6orf21	0.418
FLJ20920	0.0129090909090909
CRTAP	0.413947368421053
DDX50	-0.0102
STYXL1	-0.0424
BLVRB	-0.690125
LOC147650	1.424125
MMP24	0.326166666666667
GRID1	5.72266666666667
BANF1	-0.0895
CTAGEP	-1.2412
HMBS	-1.6448
SLC25A24	-3.77375
C14orf50	-0.6922
MRO	4.17585714285714
SLC25A15	-1.2296
FAM84B	1.622
TDP1	-2.16766666666667
C16orf78	-0.0471666666666667
C11orf57	0.1548
RFK	-0.4619
ZFYVE9	-0.269636363636364
STCH	0.278307692307692
WIBG	-0.106
LOC283871	-0.684625
GBA2	0.570714285714286
NDUFB3	-0.307
HSD17B13	0.899
GRIN3A	4.01816666666667
FMNL1	-1.35125
SEPT7	1.14576923076923
GNLY	2.2475
GRAMD1C	0.7045
ZNF165	-1.6734
USP38	0.5166
FAM83A	-3.714875
C14orf24	0.5641875
ARMCX3	2.6941
ARHGDIB	-1.209
AK1	1.20890909090909
KIAA1045	3.54933333333333
DNAJB13	0.275875
NEU2	-1.422
HIST1H4B	-1.543875
FAM20B	-0.996538461538462
HES2	-1.135125
FAM73B	0.103615384615385
LOC388381	0.078
INTS7	-1.15442857142857
AMPH	2.296
ZNF775	0.2395
UCKL1	-0.908125
C10orf97	0.3774
C1orf161	-0.2078
ALDH1L1	3.4126
FLJ39378	1.18381818181818
SLC23A1	-1.95633333333333
RBM4B	1.7016
THAP4	-0.15775
OGFRL1	0.4968
KIAA0831	0.884090909090909
PPP1R15A	-1.0695
C1orf96	0.947157894736842
C12orf11	-1.228
BMF	0.675818181818182
MAN1A1	-2.0533
KIAA1600	0.640125
NLGN4X	2.9838
ALOX12	-1.55075
RB1CC1	0.00164285714285717
NEIL2	1.26315384615385
EIF4E	0.360379310344828
ABHD5	-0.8918
EXOC4	0.93375
CIP29	0.547125
BATF2	0.6264
SLC29A4	0.813818181818182
HTR4	1.10725
EMB	-2.0538
TRAF6	0.5338
LMNB1	-4.9766
FAM19A5	1.87890909090909
SHE	2.0848
PIK3C2B	-0.2876
C15orf15	0.0696428571428572
USP15	-0.233153846153846
TCEAL2	6.0152
C5orf39	-0.135714285714286
PTGER2	-3.414
SLC31A1	-0.898714285714286
IFT172	1.0612
ADAM29	0.147
GFOD1	-0.1236
ST7L	0.795375
C15orf26	-2.6278
PKN3	-2.173
CNTD1	2.28625
COMMD1	-0.2846
NTRK2	7.45646666666667
FOXN3	1.30663636363636
MFGE8	-1.16592307692308
PFKFB2	1.977
TAS2R4	0.8965
ENTHD1	-1.64783333333333
PRMT5	0.3442
MGC16384	-1.04609090909091
LOC442229	-1.1376
TSKU	-1.32809090909091
KRTCAP3	-2.85618181818182
PDLIM1	-2.37038461538462
KCNS2	0.25175
RNF126	-0.471875
CEP63	-0.0556
CLIC4	0.9183
hCG_1990170	1.9236
ACR	0.585230769230769
KLK7	1.3515
ALOX5AP	2.84463636363636
RIPK3	2.5315
TAS2R9	0.0386666666666667
C19orf18	2.06266666666667
BIRC6	-0.233
ZNF16	1.231
RFT1	-1.2006
SLC8A2	2.9695
TACC1	0.584636363636364
ITGAD	1.43533333333333
SAMHD1	-0.666
SH3PXD2B	0.693230769230769
EPC2	1.5848
C20orf85	0.040625
ATP13A2	0.61075
KRT4	0.180545454545455
CAPNS1	-0.2936
MDM2	-1.209875
PCDH20	4.50566666666667
KCNK9	0.706
OR2C1	0.524333333333333
KLHDC3	0.705875
IPPK	0.265333333333333
EFHD2	0.0578
GALR3	-0.385
NBEA	1.80625
ABCA6	2.63715384615385
CLDN3	-3.75775
AKT2	-0.739578947368421
EGFR	2.22285714285714
RBM16	-0.3839
ZDHHC3	-0.0792307692307692
SLC25A4	0.9775
CYB5B	-0.172375
CPXM1	0.6992
NDRG1	-1.203
FLJ43826	0.55675
OR5L2	0.3124
FARP2	-0.0287692307692308
MRPL46	-0.111
LDHAL6B	0.466333333333333
MAPKAPK3	-0.082125
NCAM2	2.682
PRKD2	-0.03425
ZFP36L1	0.985076923076923
CYSLTR1	-1.0204
OR4C3	0.66675
HIST1H2AJ	-2.18366666666667
CCNB2	-5.54027272727273
ZNF10	1.2027
TMEM175	0.389666666666667
FAM134A	1.80525
TIGD4	1.01666666666667
PCNP	0.6348
MGC39715	5.9845
LQK1	-2.602
CREB1	0.620153846153846
TMPRSS3	-3.1602
C4orf32	-3.0596
LAT	-2.48306666666667
KCNA3	-2.64466666666667
SKIV2L2	-0.3008
ROPN1B	-3.1242
tcag7.23	-0.16
CDT1	-4.1276
ZHX2	1.98009090909091
CD28	-5.0646
ZNF624	2.1328
SEPT2	1.606
SOHLH2	1.596
MCOLN3	-1.603
UNQ1945	-0.0353333333333333
MASP2	-1.75166666666667
ZNRF3	0.905846153846154
GPATCH3	0.6576
AGL	0.747727272727273
QRICH2	0.719666666666667
PSD4	-1.5605
CCNB1IP1	-0.7478
ENPP7	0.025
OBFC1	-1.8092
KCNG3	-1.9795
C14orf79	1.28346666666667
ENPEP	0.69725
SCT	0.766333333333333
SKI	0.704636363636364
SEC61G	-2.2638
CAPN11	0.767
ATXN7L3	0.0122
DBNDD1	-1.140125
FAIM	1.2588
ANKRD36	-2.31833333333333
GABRP	-0.605777777777778
TACSTD2	-5.38042857142857
EIF3J	-0.0388
PPP2R2A	-0.4074
TEKT4	0.10975
PVALB	-4.429375
F10	-3.349125
FAM134C	0.447615384615385
COMP	0.6887
EFCBP1	-0.650047619047619
SCLT1	0.094
TAL1	-0.126076923076923
ACSL1	-0.855
ABCC5	-0.332933333333333
ABL1	-0.00187999999999998
RBBP7	0.8181875
PTPRG	0.6219
NCOR1	-0.0339230769230769
SPINK4	-2.779
TXNRD1	-1.24553846153846
TNRC15	1.0494
C9orf138	0.0614
UBE2H	-0.324875
BRDT	-0.712833333333333
C8orf31	1.0338
CCNE2	-1.93307142857143
SLC6A8	-0.4151
CALCR	-4.144
PPP1CB	1.3932
ABHD8	1.2132
ARF5	0.00930769230769231
SLC24A4	3.294
CCT3	-0.5616
ZNF121	-0.610363636363636
SLC3A2	0.228
OR13A1	0.05
SLC5A10	-1.1252
RAD50	-0.6611
IER5	-0.6488
MTHFD1L	-2.48
MBTPS2	-0.0816666666666667
MVK	-0.203818181818182
NCL	-0.023
PSMD10	0.749
MOBP	4.46681818181818
FLJ32894	-0.94
HRH1	0.48775
C5orf30	1.4014
NUDT16L1	0.992153846153846
RASGRP3	3.885875
PRKRIP1	0.118230769230769
CCDC75	0.8172
LOC253970	1.2284
KIAA1239	-0.1618
MED21	-1.3376
SYT11	5.0461875
NTSR2	4.66033333333333
EGFL11	0.3895
CXorf59	3.282
OR2A25	-0.252666666666667
SPTBN2	0.6708
LRMP	-0.692166666666667
RNF111	0.97
PTH	0.699
LOC619208	1.2765
KIAA0895	0.5182
RANBP5	-0.4341
P2RY10	-0.987
NME5	4.51975
DDX21	-1.16516666666667
LRSAM1	0.712333333333333
HDAC11	0.381125
VMO1	2.1414
NOLA2	-0.255
ADAR	0.2014
MTO1	-0.64175
SF4	0.640625
P2RX1	-0.440375
HBM	0.5368
EN2	-0.419
C14orf172	-0.0203333333333333
TM9SF2	-0.472923076923077
INHBE	-1.0265
TCTE3	-0.2522
TOX2	-0.8714
CTAGE3	-0.746222222222222
HBB	5.37353846153846
MED15	-0.75925
CASR	-0.397666666666667
C6orf66	-2.092375
MTPN	-0.1451
UNC50	0.7108
C21orf33	0.8656
IRF2	1.0489
PGR	-4.20657142857143
GPR84	1.5392
CROCCL1	0.435
SRPX	1.7764
BRE	0.524375
FGF10	-1.93
SDC3	2.920125
ZRSR1	1.9255
DKFZP434P211	-0.011
SOX6	3.135
RPUSD2	-0.2014
C14orf173	-1.42226666666667
MAPK11	-0.60325
TBC1D22A	-0.0253333333333333
FAM123A	6.34766666666667
COL4A6	-0.30975
TOMM70A	0.1912
NAB1	1.034
MGC16385	0.212818181818182
TSPAN18	-0.580625
MED31	-0.2858
PLG	0.1145
CAPSL	3.217
ZNF532	2.58907692307692
ASB14	0.0916666666666666
CA8	-0.9618
NUDT16P	-0.632
SLFN11	-1.253
LRRIQ2	0.1221
NOL7	-0.3125
BRMS1L	1.7583
JARID1A	-0.668857142857143
PANK2	-0.8008
ICAM3	-3.8708
MDS1	-0.371
TAF8	-0.6574
RNF139	0.6968
ZNF594	1.764875
ADAM8	-0.757363636363636
SFTPC	1.91563636363636
MAN2B2	1.10718181818182
RGS12	1.40104761904762
EIF1AY	1.385
LRRIQ1	-2.9555
GPR150	-0.4748
CCDC21	-1.784125
PRRG3	0.2678
SAA4	-5.381
RAPGEF5	0.3388
ZCCHC2	-0.92475
MGC39372	-0.1
PPP4R2	-0.297777777777778
CDCA2	-3.99
OR4D5	0.555
PTGFRN	-1.92361538461538
SIGLEC5	0.9185
C19orf61	0.635875
NMUR2	0.471666666666667
KIAA1586	-0.138375
DAGLA	1.94125
CHCHD6	0.5234
GPR32	0.453333333333333
NEUROD6	0.757666666666667
SLC2A4RG	-0.8607
CA5B	-0.243166666666667
FBXL3	1.5584
MPHOSPH9	-1.378
HMG2L1	0.0854
HCN4	-0.223625
CEACAM19	0.7595
SH2D4B	0.19725
HFE2	-0.521
TGM4	-0.0828
LYPD2	0.0674
TBC1D15	-0.3022
MRPS21	-0.0877692307692308
NONO	-0.626428571428571
CLEC5A	1.36742857142857
ITCH	-0.469928571428571
MGAT3	1.597875
MBP	2.6272
RPP25	-3.2192
SOSTDC1	-3.621
HRC	-1.3212
TRIM48	0.181
TMEM133	2.2544
ECEL1P2	-1.0546
HOXC11	-0.344
DOK5	3.3592
HELZ	0.326875
LOC348180	-0.137
MGC33894	-0.1092
ADRB3	0.0686666666666667
DMD	1.83713333333333
PTRH2	-1.1088
MPEG1	4.065875
NDUFA12	-0.04675
KRTAP2-4	0.743714285714286
STAMBPL1	-0.56675
ADCY2	4.24371428571429
UNQ6125	0.4455
KLHL20	0.8025
SRM	-1.0934
OTC	-0.4062
TMIE	3.409875
SNX8	-0.9942
LIPK	null
CHURC1	1.2716875
KLC2	0.242875
HDAC1	-1.214625
FAM128A	-0.642375
FNDC3B	-2.22271428571429
MTCP1	-0.148375
WFDC10B	0.0854615384615385
PCDHGB3	-0.918666666666667
ATRNL1	4.66692307692308
CAV2	-1.53181818181818
MED26	0.236375
DUS1L	-1.2308
CHRM3	-1.5292
NEK9	1.095
WARS2	-1.3324
TBX22	null
TOMM40	-1.0048
RP6-213H19.1	-5.554875
TUBGCP5	0.2814
IGSF6	5.4765
TPPP	3.53585714285714
UNQ6190	1.7955
GSTM5	1.25827272727273
BTD	0.892125
PDCD1LG2	1.11785714285714
SNRPB2	-0.93275
ERICH1	-1.1935
APOA4	-2.1532
HOXA11	-2.40425
NARG1	-0.174636363636364
MKX	3.73616666666667
RAB28	1.85147058823529
PKP3	-4.249
SH3GL2	6.947
CTSO	4.8918
RPN2	-0.89015
IL28RA	-1.363
SFMBT1	-0.69
WDR57	-0.256636363636364
FER1L3	-2.68573333333333
HSF5	-0.822
TTC9B	3.225
C4BPA	-3.786125
ALB	-5.2735625
SORBS3	0.537272727272727
UPF2	0.365666666666667
JPH1	-0.296333333333333
AGBL2	-1.3004
DOPEY1	2.02733333333333
TERF1	0.4014375
KIF22	-1.506625
NINJ1	0.6564
SEC61A2	1.16306666666667
HIST1H1D	-3.238
SFXN4	-0.312272727272727
UCP3	0.287153846153846
ZNF703	-0.3075
MYL6B	1.0488
TREM1	0.328
OR52E6	-0.563
CKMT2	2.2738
HLA-C	1.2579
SLC13A3	-1.938875
TIMP4	2.84183333333333
SLIT2	-0.87
RSF1	0.758434782608696
LONRF1	-0.363166666666667
MON1A	0.762125
CACNG6	-0.424
DPPA4	-5.840625
ZSWIM3	0.6354
ZNF804A	1.86616666666667
CCIN	0.49375
SLC25A31	2.617
KCNMB4	4.4484
RABL5	0.7152
GALNS	0.414846153846154
STX6	0.3758
HIST1H1C	-1.83622222222222
CIDEB	-1.40463636363636
CASP4	-2.32233333333333
PDK3	-1.82242857142857
KCNJ11	1.363
TPR	-0.5601
ZSCAN20	-0.0443333333333333
MTX2	-1.0526
HIST1H2BH	-2.7892
LOC283767	0.879
LYRM7	0.7765
BRD3	0.70675
HIST1H2BO	-2.3922
MAGEB10	-0.254333333333333
SLC45A1	3.2888
SERPINA3	-3.61296153846154
KIAA0143	0.481
KCNJ16	7.77716666666667
KRT79	-0.194
FABP2	-0.607833333333333
NUT	-0.0686666666666667
ZNF57	-0.0816
FBXL4	-1.0333
CLEC9A	4.732
UGT8	3.27225
BMP2K	0.761
MAPK4	2.4372
SLC25A23	1.34023076923077
HINT1	-0.771142857142857
KRTAP13-1	0.906333333333333
SFXN5	2.349
CHCHD2	0.269
FAM3D	0.428
NDP	2.59509090909091
RHOBTB1	-1.22825
SLC4A4	5.78627272727273
RPL38	-0.1044
HTF9C	0.44625
AP2A2	1.30581818181818
ZBTB46	-0.130333333333333
MAP7D1	1.3591
AOX1	-3.54414285714286
CYR61	-0.867764705882353
DTNA	3.06077777777778
JRKL	1.507
TMOD3	-1.5692
EEA1	-0.088
ADCK5	-1.2526
IL1R1	-1.632875
KLK3	0.207444444444444
HRSP12	1.5396
KTN1	0.164
LOH11CR2A	0.398076923076923
RELL2	-0.792333333333333
MAB21L1	1.75825
C20orf59	-0.905875
PHKB	0.3122
ADAM2	-1.92985714285714
TBC1D8B	-2.219125
FAM13A1	0.610666666666667
LAPTM4B	0.191875
LCN8	0.299
TMEM147	0.184
SYT4	6.47642857142857
XPO7	-0.307666666666667
C9orf62	-0.6304
GPR75	2.93766666666667
TRIM5	-0.3882
APOC1	-0.01225
RNASE4	-3.48625
PARD6B	-3.8024
ARID1A	0.8369375
TPD52L3	0.108555555555556
RRAGB	3.04825
RCN2	0.55675
HIST2H2BE	-0.169761904761905
STARD7	0.5802
SHMT2	-0.326666666666667
KIAA1751	-0.0978333333333333
MLYCD	1.2484
LOC162632	-0.144692307692308
UQCRH	-1.1088
RP11-217H1.1	-0.341526315789474
SDHA	-0.180875
NCLN	-1.40569230769231
ZNF17	1.402625
RCBTB2	0.6724
VEGFB	0.872692307692308
RP4-747L4.3	-0.4664
COLQ	0.878
MPN2	-1.254375
DRG2	-1.1146
KLRB1	0.47
ALPK2	-4.2296
DNASE2B	-0.2325
FLJ23834	2.18228571428571
AXUD1	0.9045
SAFB	0.0212307692307692
NSUN4	-0.9376
RFX2	3.574625
MAPK8IP1	2.429375
FANCD2	-2.88927777777778
ANKZF1	-1.01
C19orf50	0.4463
DUSP8	1.37781818181818
SENP5	-1.4027
NFKBIL2	-1.3975
LBR	-1.172
IGFL1	0.0413333333333333
LZTS2	-0.0874
IL2RG	-2.18363636363636
CCDC51	-0.0854
KLF3	0.9597
ANKRD37	-1.4888
KCTD14	-2.337125
FZR1	0.345176470588235
SLC44A4	-1.78341666666667
ESPL1	-2.71377777777778
GMPR2	0.378153846153846
TBC1D19	-0.6565
ERGIC1	-0.638882352941176
ERBB4	3.93553846153846
TSPAN32	-0.3918125
MAP4	1.21909090909091
GPHN	0.9296
SLC6A2	-0.203818181818182
HIVEP1	0.3698
DFFB	-0.434076923076923
EIF4EBP2	0.519111111111111
DMRT1	-0.7312
HSPB6	-0.0546
IER2	-1.842875
AIFM1	-0.6704
WWC2	-1.22461538461538
MRPL4	-0.5376
