Hybridization REF	TCGA-DB-5278-01A-01R-1470-07
IRX3	-1.64961538461538
RBM6	-0.1506
KLF4	-1.39061538461538
UNC5CL	-1.2108
SEBOX	0.373
BTK	-1.3956
KRCC1	1.0714
C6orf27	0.517
SYTL5	-0.557333333333333
PRND	0.670818181818182
LOC653319	0.917666666666667
PIGL	-2.06390909090909
HUS1	-1.021375
SFRS6	-0.0144375
C17orf77	0.351666666666667
UIMC1	-0.622125
FXYD2	-1.96661538461538
LOC283152	-0.8842
ZNF667	1.2606
ZCCHC12	2.4962
TFEC	1.58007692307692
ATP7B	-0.5305
POLD2	-0.5085
RG9MTD1	0.0864
ACOT2	0.908125
HIST1H4I	-1.68290909090909
PPARGC1A	0.508833333333333
ETFA	-0.836785714285714
POLRMT	0.0884
ZNF146	-0.608090909090909
MIA2	-1.2
KLHL6	-0.90825
HOXB5	-3.04472727272727
NENF	0.475375
CUGBP1	-0.8976
PRSS22	-1.53875
CASC4	1.38715384615385
CUL4B	-0.401769230769231
CENPJ	-1.20585714285714
PITX1	-3.54475
FLJ31033	-0.625
CELSR3	1.69075
ZNF568	0.2474
ITSN1	-0.0295333333333333
EHBP1L1	-1.688
C19orf2	-1.0064
DCTN1	1.3654
LIN28B	-3.633625
TNKS2	1.459
C1QBP	-0.5182
CADPS2	0.0488
SRMS	-0.0706
GJA9	0.57925
MGC24975	0.500125
TRIM45	-2.2195
TSP50	-0.1192
TCP1	-0.4658
TMED7	0.448333333333333
CMA1	0.706
CENPL	-1.711375
PTCRA	-0.630666666666667
FST	-4.6968
VWCE	-1.0464
PAWR	-3.9302
ABCC12	3.10075
LDLR	-1.50730769230769
ASTN2	3.28421428571429
LOC441212	0.0416363636363636
GPATCH8	0.194333333333333
TANC2	-0.2925625
KIF4A	-4.134
C18orf18	0.82
PGM1	-0.7762
KIAA0258	-0.6586
CPD	-0.5799
SNCAIP	3.424
DCT	-4.36088888888889
HLA-DOA	1.47661290322581
OR11L1	0.141
UPK1B	-1.17625
DNAJB4	0.6406
UGT1A8	-0.41775
HIST1H4L	-1.34366666666667
PECR	-1.29875
HSPA2	2.6636
WFIKKN1	-0.796333333333333
SERP1	1.0227
SYDE2	-1.089
TACR2	-0.279
NUP85	-1.2332
CD177	-0.386222222222222
LGR5	0.208375
PIGG	-0.1841875
PTHR1	1.181625
RAB5A	1.80384615384615
FLJ13224	-0.527
USP9Y	1.57625
C7orf53	-2.177
LRP1B	5.8986
XAF1	-0.236666666666667
ABCG8	-0.053
ANKDD1A	-0.028375
DAND5	1.22766666666667
SPAG6	1.51725
LINCR	1.8522
ZDHHC22	4.1575
CCDC60	0.619
THOC7	-1.4055
TCTA	1.72038461538462
OR8K3	-0.3924
NY-REN-7	1.2476
B2M	0.414625
C6orf141	-3.4984
LPPR4	6.5125
SQLE	-0.364818181818182
SEPHS1	-0.118
BTBD14B	0.372944444444445
PLRG1	-0.4096
SPG7	0.628238095238095
ZNF614	-1.01
PARD6G	-0.078
INPP5B	-0.849076923076923
GRPEL2	-0.8553
PPID	-0.789769230769231
TRIM56	-1.2742
UBE2J1	-0.768909090909091
IL20RA	2.7614
LOC387856	3.3758
C1orf107	0.720125
UTS2R	0.2216
C19orf22	-0.165
SAFB2	0.3516
KIAA0652	1.2764
KLRG1	0.40125
MS4A8B	-0.1165
FRAG1	-0.2012
KIAA1546	1.0822
E2F4	-0.886846153846154
CLEC4M	0.0876666666666666
BTBD14A	-0.818
KIAA0999	1.29253846153846
GYPA	-2.87471428571429
TAC1	5.07628571428571
TRAIP	-2.415875
KIAA0232	1.80346153846154
ERCC8	-0.4753
GPX4	0.218909090909091
KIAA0368	0.364
GPR157	-2.479625
CTAGE4	-1.6675
C9orf30	-0.491
OR52A1	-0.00499999999999999
HSP90B3P	-0.3685
ALG9	-0.332923076923077
BTBD10	1.2526
SDK2	0.723166666666667
BAIAP3	2.0916
RABGGTB	-0.8679
ANKRD40	0.399625
KRT74	1.32266666666667
CALCOCO2	0.307388888888889
SNCA	0.739
TMSL8	-1.98781818181818
C2orf53	-0.105333333333333
ESRRB	-0.3058
ARHGAP26	0.2213
TDRD9	0.2928
HRAS	0.791125
KLRC4	1.517
JAGN1	-0.184625
BSDC1	0.0398
RNF43	-1.63646153846154
NDUFAF1	1.2096
PHF12	0.7905
OR1L3	0.526
FOLR2	3.20373333333333
LYZL6	0.0101428571428572
tcag7.1260	-1.03666666666667
WSB1	-0.4965
PROS1	0.0733846153846154
OSTN	1.10266666666667
PSMB8	-0.652
SOCS4	0.637363636363636
DDIT4L	0.4416
MAS1	-0.1125
MGC34796	-0.0978
CSHL1	0.166
TBCCD1	0.162
ZBTB7C	0.618666666666667
AP2S1	-1.403
P15RS	1.64115384615385
VAT1	-0.600076923076923
SHANK3	2.101375
TUFM	-0.037625
THEG	-0.6194
KRT34	-1.5774
SGSM3	0.4314
TOMM22	-0.1782
SOCS3	-1.687
CPO	0.847
POP4	-0.4156
BHLHB3	1.8638
MALL	-1.009
OR1B1	0.385333333333333
PARK2	1.89433333333333
GPR124	-0.9555
LCE1E	0.586
RUVBL2	-0.9838
CGRRF1	1.34423076923077
ACPL2	1.7382
WNT10B	1.30281818181818
BAIAP2L2	-1.41336363636364
ISCA1	1.327
C1orf125	-0.130454545454545
RPAP1	0.2134
RAI16	0.154375
RPL27	-1.16490909090909
NLRP9	-0.231
EPN1	0.248
LOC388610	0.4412
SLC35A1	0.503307692307692
GAL	-5.1272
SLC14A2	0.804833333333333
RDH11	0.76325
FAM138F	-0.659
AUH	0.0702
FLJ40243	-1.3648
C14orf129	0.492375
MBD2	-1.932
ABHD14B	-0.854
PIGT	-0.482181818181818
ALS2CR4	-0.144363636363636
ALAS1	0.314384615384615
FOXO1	1.26125
CRLF3	-1.34190909090909
C20orf107	0.423
FARS2	0.679
CCDC28A	-0.054
NPHP3	-1.2456
OR13F1	0.145
TSEN54	-1.3948
DEFB106B	0.198230769230769
OR8B4	0.71
STH	1.6616
ZC3H14	-0.5719
CBX2	-0.171666666666667
TMEM49	-1.414
C6orf21	0.429333333333333
FLJ20920	-0.816454545454545
CRTAP	-0.105421052631579
DDX50	-0.2924
STYXL1	-0.1594
BLVRB	-1.598875
LOC147650	-0.25625
MMP24	1.08283333333333
GRID1	4.990625
BANF1	0.064375
CTAGEP	-1.1934
HMBS	-1.4032
SLC25A24	-3.3365
C14orf50	0.2028
MRO	3.78375
SLC25A15	-0.6396
FAM84B	0.805714285714286
TDP1	-1.972
C16orf78	0.114
C11orf57	-0.1837
RFK	-0.1712
ZFYVE9	-0.401909090909091
STCH	0.485230769230769
WIBG	-0.025
LOC283871	0.281875
GBA2	0.463142857142857
NDUFB3	-0.2358
HSD17B13	0.358
GRIN3A	5.1935
FMNL1	-0.416375
SEPT7	1.02015384615385
GNLY	1.64
GRAMD1C	0.35225
ZNF165	-1.7998
USP38	0.8524
FAM83A	-3.894875
C14orf24	0.74525
ARMCX3	1.7053
ARHGDIB	-1.483375
AK1	1.28909090909091
KIAA1045	5.1594
DNAJB13	0.11525
NEU2	-0.370333333333333
HIST1H4B	-2.170375
FAM20B	-0.859538461538461
HES2	-1.04578947368421
FAM73B	0.123461538461538
LOC388381	-0.164
INTS7	-1.1835
AMPH	4.445
ZNF775	0.9094
UCKL1	-1.11875
C10orf97	0.6672
C1orf161	-0.488166666666667
ALDH1L1	4.107
FLJ39378	1.07463636363636
SLC23A1	-2.44366666666667
RBM4B	1.4346
THAP4	0.078125
OGFRL1	-0.5414
KIAA0831	0.530363636363636
PPP1R15A	-0.9905
C1orf96	0.959736842105263
C12orf11	-1.593
BMF	-0.940636363636364
MAN1A1	-1.28281818181818
KIAA1600	0.770375
NLGN4X	4.0422
ALOX12	-1.211125
RB1CC1	0.602142857142857
NEIL2	1.85253846153846
EIF4E	0.190068965517241
ABHD5	-0.5968
EXOC4	0.3995
CIP29	0.1375
BATF2	-0.3586
SLC29A4	1.46063636363636
HTR4	1.91816666666667
EMB	-2.9288
TRAF6	0.334
LMNB1	-5.1136
FAM19A5	2.13518181818182
SHE	1.6338
PIK3C2B	1.2228
C15orf15	-0.259142857142857
USP15	-0.336923076923077
TCEAL2	5.9708
C5orf39	-1.97885714285714
PTGER2	-3.8828
SLC31A1	-0.601285714285714
IFT172	0.3708
ADAM29	1.304
GFOD1	1.6224
ST7L	0.4965
C15orf26	-3.1626
PKN3	-2.288
CNTD1	1.647625
COMMD1	-0.0471
NTRK2	6.6356875
FOXN3	1.28827272727273
MFGE8	0.923461538461539
PFKFB2	1.95275
TAS2R4	0.2826
ENTHD1	-0.62675
PRMT5	0.1677
MGC16384	-1.05
LOC442229	-1.4442
TSKU	-0.558636363636364
KRTCAP3	-3.07681818181818
PDLIM1	-2.328
KCNS2	2.10316666666667
RNF126	-0.023875
CEP63	-0.3435
CLIC4	0.0451
hCG_1990170	3.3118
ACR	1.04823076923077
KLK7	2.4502
ALOX5AP	2.31
RIPK3	1.5624
TAS2R9	0.262
C19orf18	0.730666666666667
BIRC6	-0.0993684210526316
ZNF16	1.23966666666667
RFT1	-1.2584
SLC8A2	1.2554
TACC1	0.663818181818182
ITGAD	1.44233333333333
SAMHD1	0.518
SH3PXD2B	0.957923076923077
EPC2	1.4744
C20orf85	0.1286
ATP13A2	0.846375
KRT4	-0.0264545454545455
CAPNS1	-0.5838
MDM2	-0.875875
PCDH20	7.074
KCNK9	0.387666666666667
OR2C1	0.458
KLHDC3	0.8795
IPPK	0.165666666666667
EFHD2	-0.2907
GALR3	-0.019
NBEA	2.66275
ABCA6	2.03138461538462
CLDN3	-3.7455
AKT2	-1.66042105263158
EGFR	0.688571428571429
RBM16	0.0564
ZDHHC3	-0.319923076923077
SLC25A4	1.545
CYB5B	0.2235
CPXM1	1.3946
NDRG1	-0.932125
FLJ43826	0.4202
OR5L2	0.346625
FARP2	1.05876923076923
MRPL46	0.060375
LDHAL6B	0.5215
MAPKAPK3	-0.523875
NCAM2	3.1784
PRKD2	-1.11775
ZFP36L1	0.384307692307692
CYSLTR1	-1.5828
OR4C3	0.3862
HIST1H2AJ	-2.55333333333333
CCNB2	-5.28918181818182
ZNF10	0.521
TMEM175	0.739666666666667
FAM134A	1.906375
TIGD4	1.033
PCNP	0.4806
MGC39715	4.25433333333333
LQK1	-1.0808
CREB1	0.204307692307692
TMPRSS3	-2.86883333333333
C4orf32	-2.4926
LAT	-2.7484
KCNA3	-0.380666666666667
SKIV2L2	-0.6204
ROPN1B	-3.523
tcag7.23	-1.364
CDT1	-3.7968
ZHX2	2.02236363636364
CD28	-4.8432
ZNF624	1.7978
SEPT2	1.40406666666667
SOHLH2	0.372636363636364
MCOLN3	-1.8773
UNQ1945	0.337
MASP2	-1.839
ZNRF3	0.985538461538461
GPATCH3	-0.0088
AGL	0.0191818181818182
QRICH2	0.328666666666667
PSD4	-1.031875
CCNB1IP1	-0.5212
ENPP7	0.048
OBFC1	-0.985
KCNG3	-1.4905
C14orf79	1.0482
ENPEP	0.542125
SCT	0.826333333333333
SKI	0.0858181818181818
SEC61G	-2.0552
CAPN11	-0.1864
ATXN7L3	0.4472
DBNDD1	-0.23
FAIM	0.064
ANKRD36	-2.39633333333333
GABRP	-0.556555555555556
TACSTD2	-4.749625
EIF3J	0.0168
PPP2R2A	-0.4286
TEKT4	0.361875
PVALB	-1.897375
F10	-3.0485
FAM134C	0.525615384615385
COMP	0.8942
EFCBP1	1.08422727272727
SCLT1	-0.0252
TAL1	-0.281692307692308
ACSL1	0.1614
ABCC5	-0.0829333333333333
ABL1	-0.4826
RBBP7	0.6316875
PTPRG	-0.1672
NCOR1	-0.103307692307692
SPINK4	-2.951
TXNRD1	-1.01030769230769
TNRC15	0.5787
C9orf138	0.4132
UBE2H	-0.271375
BRDT	-0.153875
C8orf31	1.004
CCNE2	-2.10007142857143
SLC6A8	-0.9111
CALCR	-4.975
PPP1CB	1.239
ABHD8	1.5218
ARF5	0.198230769230769
SLC24A4	4.6282
CCT3	-0.0092
ZNF121	-0.441454545454545
SLC3A2	0.328928571428571
OR13A1	0.319333333333333
SLC5A10	-1.2308
RAD50	-1.3535
IER5	-0.5709
MTHFD1L	-1.91663636363636
MBTPS2	0.0722
MVK	0.887090909090909
NCL	-0.192307692307692
PSMD10	0.7912
MOBP	4.14990909090909
FLJ32894	0.00566666666666668
HRH1	0.122
C5orf30	1.0822
NUDT16L1	1.09746153846154
RASGRP3	4.406125
PRKRIP1	0.0866923076923077
CCDC75	0.572
LOC253970	0.5092
KIAA1239	4.5894
MED21	-0.8626
SYT11	4.66225
NTSR2	4.963
EGFL11	0.09
CXorf59	1.142
OR2A25	0.242833333333333
SPTBN2	1.303
LRMP	-0.404375
RNF111	0.7218
PTH	-0.253333333333333
LOC619208	1.58375
KIAA0895	0.2192
RANBP5	-0.4728
P2RY10	-1.328625
NME5	3.3885
DDX21	-1.1735
LRSAM1	0.98
HDAC11	1.512125
VMO1	1.6466
NOLA2	-0.062625
ADAR	0.531866666666667
MTO1	-0.99925
SF4	0.8295
P2RX1	-0.361875
HBM	0.8468
EN2	-0.559666666666667
C14orf172	0.493666666666667
TM9SF2	-0.0676923076923077
INHBE	-0.861875
TCTE3	0.0866666666666667
TOX2	-1.138
CTAGE3	-0.4001
HBB	5.17276923076923
MED15	-0.603875
CASR	0.6316
C6orf66	-1.536375
MTPN	0.0605
UNC50	0.9462
C21orf33	0.8274
IRF2	0.5009
PGR	-3.00725
GPR84	1.4612
CROCCL1	-1.25
SRPX	1.2866
BRE	0.466
FGF10	-0.557833333333333
SDC3	3.7345
ZRSR1	1.283375
DKFZP434P211	-0.242
SOX6	2.31033333333333
RPUSD2	0.1394
C14orf173	-0.316066666666667
MAPK11	0.3055
TBC1D22A	-0.15
FAM123A	5.04466666666667
COL4A6	-2.688125
TOMM70A	0.375
NAB1	0.4054
MGC16385	0.457181818181818
TSPAN18	1.375875
MED31	-0.4352
PLG	0.1702
CAPSL	1.723
ZNF532	1.91407692307692
ASB14	-0.2748
CA8	-0.087
NUDT16P	-0.446875
SLFN11	-2.585
LRRIQ2	0.5099
NOL7	-0.3585
BRMS1L	1.588
JARID1A	-0.434285714285714
PANK2	-0.862
ICAM3	-3.525
MDS1	-0.596333333333333
TAF8	-0.5326
RNF139	0.6778
ZNF594	0.583625
ADAM8	-0.904818181818182
SFTPC	2.40790909090909
MAN2B2	1.10954545454545
RGS12	1.89661904761905
EIF1AY	0.9851875
LRRIQ1	-2.041375
GPR150	0.1376
CCDC21	-1.903125
PRRG3	1.1652
SAA4	-4.9274
RAPGEF5	2.3462
ZCCHC2	-1.217
MGC39372	1.542
PPP4R2	-0.642
CDCA2	-3.79571428571429
OR4D5	0.1335
PTGFRN	-0.747
SIGLEC5	0.309875
C19orf61	-0.127125
NMUR2	0.776
KIAA1586	0.415
DAGLA	2.76725
CHCHD6	0.9738
GPR32	0.0913333333333333
NEUROD6	4.2605
SLC2A4RG	-0.96445
CA5B	-0.155666666666667
FBXL3	1.5006
MPHOSPH9	-1.678
HMG2L1	-0.2292
HCN4	0.375125
CEACAM19	0.102666666666667
SH2D4B	0.43725
HFE2	-0.487
TGM4	0.246
LYPD2	0.788
TBC1D15	-0.1618
MRPS21	-0.120153846153846
NONO	-0.577285714285714
CLEC5A	-0.205363636363636
ITCH	-0.488928571428572
MGAT3	2.436875
MBP	2.6094
RPP25	-1.9762
SOSTDC1	-0.5774
HRC	-1.3426
TRIM48	-0.046
TMEM133	1.9794
ECEL1P2	-1.7015
HOXC11	-1.0645
DOK5	3.6332
HELZ	-0.12325
LOC348180	0.1276
MGC33894	-0.0576
ADRB3	0.321
DMD	0.8303125
PTRH2	-0.4884
MPEG1	2.900625
NDUFA12	0.337
KRTAP2-4	0.4984
STAMBPL1	-0.002875
ADCY2	4.269
UNQ6125	0.0806666666666667
KLHL20	0.535375
SRM	-1.299
OTC	1.1798
TMIE	2.857375
SNX8	-1.0426
LIPK	-0.0683333333333333
CHURC1	0.691
KLC2	0.539375
HDAC1	-2.49575
FAM128A	-0.272625
FNDC3B	-1.76021428571429
MTCP1	-0.117
WFDC10B	-0.217307692307692
PCDHGB3	-0.287
ATRNL1	2.73976923076923
CAV2	-1.36827272727273
MED26	0.06025
DUS1L	-1.2196
CHRM3	0.3476
NEK9	0.874
WARS2	-2.4122
TBX22	0.35
TOMM40	-1.1742
RP6-213H19.1	-4.84175
TUBGCP5	0.5224
IGSF6	4.2184
TPPP	4.026
UNQ6190	-0.139666666666667
GSTM5	3.37218181818182
BTD	0.565625
PDCD1LG2	-0.03475
SNRPB2	-0.780875
ERICH1	-0.7604
APOA4	-1.9076
HOXA11	-1.4058
NARG1	-0.0919090909090909
MKX	2.66833333333333
RAB28	1.24494444444444
PKP3	-4.5146
SH3GL2	6.1212
CTSO	4.4082
RPN2	-0.729
IL28RA	-0.516375
SFMBT1	-1.3258
WDR57	-1.20736363636364
FER1L3	-2.8846
HSF5	-0.0895
TTC9B	4.1682
C4BPA	-5.00325
ALB	-5.23
SORBS3	0.819727272727273
UPF2	-0.057
JPH1	0.511
AGBL2	-0.7992
DOPEY1	2.21
TERF1	0.364375
KIF22	-1.300875
NINJ1	0.8888
SEC61A2	1.09953333333333
HIST1H1D	-4.0845
SFXN4	0.0182727272727273
UCP3	0.198769230769231
ZNF703	-0.093125
MYL6B	1.3418
TREM1	0.1178
OR52E6	1.26366666666667
CKMT2	2.3436
HLA-C	0.4207
SLC13A3	-1.034875
TIMP4	4.18683333333333
SLIT2	1.1574
RSF1	0.708565217391304
LONRF1	0.133555555555556
MON1A	1.427375
CACNG6	0.068125
DPPA4	-5.486625
ZSWIM3	0.2324
ZNF804A	1.788
CCIN	0.7434
SLC25A31	0.539
KCNMB4	3.2738
RABL5	0.6172
GALNS	0.766923076923077
STX6	0.708
HIST1H1C	-4.41211111111111
CIDEB	-1.40154545454545
CASP4	-2.78188888888889
PDK3	-2.137
KCNJ11	2.67933333333333
TPR	-0.796
ZSCAN20	-1.73766666666667
MTX2	-0.707
HIST1H2BH	-3.1434
LOC283767	0.7244
LYRM7	0.83804347826087
BRD3	0.298125
HIST1H2BO	-2.9832
MAGEB10	0.0135
SLC45A1	3.3858
SERPINA3	-3.12319230769231
KIAA0143	0.676
KCNJ16	6.220875
KRT79	-0.9896
FABP2	-0.690833333333333
NUT	-0.089
ZNF57	-0.3468
FBXL4	-0.9491
CLEC9A	2.53433333333333
UGT8	4.314125
BMP2K	0.1765
MAPK4	2.5464
SLC25A23	2.01123076923077
HINT1	-0.558785714285714
KRTAP13-1	0.374666666666667
SFXN5	2.71969230769231
CHCHD2	0.0661333333333333
FAM3D	-0.006
NDP	1.95227272727273
RHOBTB1	-0.447
SLC4A4	5.00054545454545
RPL38	-0.4714
HTF9C	0.593125
AP2A2	1.15190909090909
ZBTB46	-0.54
MAP7D1	1.1391
AOX1	-3.41771428571429
CYR61	-2.744
DTNA	2.559
JRKL	0.3204
TMOD3	-2.6856
EEA1	-0.0159230769230769
ADCK5	-0.4106
IL1R1	-1.726375
KLK3	0.142210526315789
HRSP12	1.3992
KTN1	0.0982
LOH11CR2A	0.596230769230769
RELL2	0.4165
MAB21L1	1.57633333333333
C20orf59	-1.24075
PHKB	-0.1436
ADAM2	-2.649875
TBC1D8B	-1.59075
FAM13A1	0.0262857142857143
LAPTM4B	-0.02875
LCN8	0.578
TMEM147	-0.363
SYT4	7.98325
XPO7	-0.422333333333333
C9orf62	-0.1318
GPR75	2.99466666666667
TRIM5	0.7632
APOC1	1.594375
RNASE4	-3.742625
PARD6B	-4.2489
ARID1A	-0.116
TPD52L3	0.275538461538462
RRAGB	2.609625
RCN2	0.257875
HIST2H2BE	-1.20195238095238
STARD7	0.4918
SHMT2	-0.7045
KIAA1751	1.756625
MLYCD	0.6371
LOC162632	-0.217615384615385
UQCRH	-1.566
RP11-217H1.1	-0.24255
SDHA	-0.019875
NCLN	-0.936153846153846
ZNF17	-0.046625
RCBTB2	0.3092
VEGFB	0.475615384615385
RP4-747L4.3	-0.4298
COLQ	0.928692307692308
MPN2	-0.533375
DRG2	0.4598
KLRB1	1.9644
ALPK2	-3.7448
DNASE2B	1.9118
FLJ23834	0.493
AXUD1	0.792125
SAFB	-0.0439230769230769
NSUN4	-1.6118
RFX2	1.26975
MAPK8IP1	3.163875
FANCD2	-3.25283333333333
ANKZF1	-1.5835
C19orf50	0.3654
DUSP8	2.34281818181818
SENP5	-1.2329
NFKBIL2	-1.35066666666667
LBR	-0.774
IGFL1	-0.0563333333333333
LZTS2	0.0333
IL2RG	-2.51709090909091
CCDC51	-0.279
KLF3	0.5237
ANKRD37	-1.9194
KCTD14	-1.5515
FZR1	0.549588235294118
SLC44A4	-2.04192307692308
ESPL1	-2.2769
GMPR2	0.341923076923077
TBC1D19	-0.678
ERGIC1	-0.577294117647059
ERBB4	2.28085714285714
TSPAN32	-0.7013125
MAP4	0.889363636363636
GPHN	0.859
SLC6A2	0.073
HIVEP1	0.3838
DFFB	-0.705230769230769
EIF4EBP2	0.1106
DMRT1	-0.4322
HSPB6	-0.6226
IER2	-1.406
AIFM1	-0.8698
WWC2	0.000124999999999984
MRPL4	-0.441
FLJ21062	-0.861666666666667
EPB41L4A	2.097375
SH2D6	0.798333333333333
TAF4B	-1.3224
GAL3ST3	2.85166666666667
MALT1	-1.090375
RTDR1	1.4548
ARVCF	1.554
MEX3B	1.270875
FBXO16	0.211833333333333
KIF7	0.7342
C1QC	4.368875
ZNF783	-0.568625
