Hybridization REF	TCGA-DB-5281-01A-01R-1470-07
GPX4	-0.0659090909090909
KIAA0368	0.8343
GPR157	-2.04475
CTAGE4	-1.1465
C9orf30	-0.833375
OR52A1	-0.0476666666666667
HSP90B3P	-1.037
ALG9	-0.0848461538461538
BTBD10	1.135
SDK2	0.2505
BAIAP3	1.661
RABGGTB	-0.337
ANKRD40	0.076125
KRT74	1.26466666666667
CALCOCO2	0.115777777777778
SNCA	0.8232
TMSL8	-1.66436363636364
C2orf53	-0.049
ESRRB	-0.1406
ARHGAP26	-0.2332
TDRD9	-0.202
HRAS	0.77175
KLRC4	-0.1365
JAGN1	-0.127125
BSDC1	0.462
RNF43	-1.33784615384615
NDUFAF1	1.1198
PHF12	0.317
OR1L3	0.1558
FOLR2	2.44433333333333
LYZL6	0.128428571428571
tcag7.1260	0.344333333333333
WSB1	-1.127125
PROS1	0.725769230769231
OSTN	2.53533333333333
PSMB8	-0.6614
SOCS4	0.665272727272727
DDIT4L	1.5822
MAS1	0.637666666666667
MGC34796	-0.5844
CSHL1	0.111
TBCCD1	0.271375
ZBTB7C	0.496666666666667
AP2S1	-0.561636363636364
P15RS	1.43492307692308
VAT1	-0.811461538461539
SHANK3	1.423375
TUFM	-0.33025
THEG	-0.7536
KRT34	-0.6838
SGSM3	-0.0739
TOMM22	-0.3793
SOCS3	-0.45275
CPO	0.298
POP4	0.0608
BHLHB3	1.6238
MALL	-0.237
OR1B1	0.119333333333333
PARK2	0.962888888888889
GPR124	-0.4506
LCE1E	0.264
RUVBL2	-0.2578
CGRRF1	1.62615384615385
ACPL2	1.4604
WNT10B	1.25136363636364
BAIAP2L2	-1.50518181818182
ISCA1	1.083
C1orf125	-0.172636363636364
RPAP1	-0.1446
RAI16	0.290625
RPL27	-0.329272727272727
NLRP9	0.0346666666666667
EPN1	0.466
LOC388610	1.7788
SLC35A1	0.486615384615385
GAL	-3.6158
SLC14A2	0.126666666666667
RDH11	0.72
FAM138F	-0.471333333333333
AUH	0.5654
FLJ40243	0.5516
C14orf129	0.502625
MBD2	-1.584375
ABHD14B	-1.0426
PIGT	-0.382454545454545
ALS2CR4	0.170272727272727
ALAS1	0.424846153846154
FOXO1	1.29575
CRLF3	-0.640818181818182
C20orf107	0.306
FARS2	0.3382
CCDC28A	0.2068
NPHP3	-1.7584
OR13F1	0.408666666666667
TSEN54	-1.1004
DEFB106B	-0.144666666666667
OR8B4	0.466666666666667
STH	1.4828
ZC3H14	-0.3755
CBX2	-0.861
TMEM49	-1.3182
C6orf21	0.746333333333333
FLJ20920	-1.233
CRTAP	0.199526315789474
DDX50	0.3052
STYXL1	-0.0988
BLVRB	-1.403
LOC147650	-0.082875
MMP24	0.594
GRID1	4.535
BANF1	-0.273125
CTAGEP	-0.96
HMBS	-1.3538
SLC25A24	-2.997875
C14orf50	-0.3934
MRO	3.047625
SLC25A15	-0.7504
FAM84B	1.65378571428571
TDP1	-1.442
C16orf78	-0.345875
C11orf57	0.3029
RFK	0.1177
ZFYVE9	-0.310818181818182
STCH	0.105846153846154
WIBG	-0.218
LOC283871	0.01825
GBA2	0.409071428571428
NDUFB3	-0.1628
HSD17B13	-0.138333333333333
GRIN3A	3.25557142857143
FMNL1	-0.688
SEPT7	1.45661538461538
GNLY	1.30966666666667
GRAMD1C	0.31225
ZNF165	-1.5546
USP38	0.5102
FAM83A	-3.387375
C14orf24	0.906625
ARMCX3	2.0078
ARHGDIB	-0.782625
AK1	1.14654545454545
KIAA1045	4.7796
DNAJB13	-0.131125
NEU2	0.289666666666667
HIST1H4B	-1.48325
FAM20B	-0.631769230769231
HES2	-0.357526315789474
FAM73B	0.0321538461538462
LOC388381	-0.4594
INTS7	-0.831142857142857
AMPH	3.2135
ZNF775	0.7258
UCKL1	-1.296625
C10orf97	0.7732
C1orf161	-0.280333333333333
ALDH1L1	3.2804
FLJ39378	1.02872727272727
SLC23A1	-1.78566666666667
RBM4B	0.8668
THAP4	-0.0465
OGFRL1	-0.4894
KIAA0831	0.381545454545454
PPP1R15A	-0.018
C1orf96	1.27973684210526
C12orf11	-1.7034
BMF	-0.240818181818182
MAN1A1	-1.65818181818182
KIAA1600	0.939375
NLGN4X	2.946
ALOX12	-0.56525
RB1CC1	0.326857142857143
NEIL2	1.75953846153846
EIF4E	0.321344827586207
ABHD5	-0.8574
EXOC4	0.597625
CIP29	-0.29175
BATF2	0.4172
SLC29A4	0.993272727272727
HTR4	2.025
EMB	-2.2958
TRAF6	0.722
LMNB1	-4.4032
FAM19A5	1.94209090909091
SHE	1.339
PIK3C2B	0.457
C15orf15	-0.399785714285714
USP15	0.0717692307692308
TCEAL2	5.0916
C5orf39	-0.826
PTGER2	-2.7658
SLC31A1	-0.812714285714286
IFT172	-0.1806
ADAM29	0.2656
GFOD1	1.8408
ST7L	0.745625
C15orf26	-2.5224
PKN3	-1.6882
CNTD1	1.43375
COMMD1	0.1818
NTRK2	5.573
FOXN3	1.13963636363636
MFGE8	-0.0414615384615385
PFKFB2	1.57225
TAS2R4	0.0312
ENTHD1	0.3415
PRMT5	0.2793
MGC16384	-1.06072727272727
LOC442229	-1.1228
TSKU	-0.527909090909091
KRTCAP3	-3.25890909090909
PDLIM1	-1.54461538461538
KCNS2	1.47516666666667
RNF126	-0.13875
CEP63	-0.5224
CLIC4	1.2257
hCG_1990170	1.916
ACR	0.699307692307692
KLK7	0.1736
ALOX5AP	3.21827272727273
RIPK3	1.4742
TAS2R9	0.123333333333333
C19orf18	1.14233333333333
BIRC6	-0.304842105263158
ZNF16	0.484333333333333
RFT1	-1.0786
SLC8A2	0.9024
TACC1	0.629818181818182
ITGAD	0.159
SAMHD1	0.640166666666667
SH3PXD2B	0.718692307692308
EPC2	1.8136
C20orf85	0.3933
ATP13A2	0.9515
KRT4	0.291636363636364
CAPNS1	0.106
MDM2	-0.8293125
PCDH20	4.6716
KCNK9	0.516666666666667
OR2C1	0.204
KLHDC3	0.526625
IPPK	0.261666666666667
EFHD2	0.2124
GALR3	-0.1912
NBEA	2.64075
ABCA6	0.811230769230769
CLDN3	-3.444
AKT2	-1.02073684210526
EGFR	0.711428571428572
RBM16	0.179
ZDHHC3	-0.174538461538462
SLC25A4	1.519375
CYB5B	-0.0495
CPXM1	0.6684
NDRG1	-1.105625
FLJ43826	0.309
OR5L2	0.12525
FARP2	0.132846153846154
MRPL46	-0.260125
LDHAL6B	0.198125
MAPKAPK3	-0.875125
NCAM2	2.8834
PRKD2	-0.872375
ZFP36L1	0.471076923076923
CYSLTR1	-0.7502
OR4C3	0.513
HIST1H2AJ	-2.35833333333333
CCNB2	-3.17527272727273
ZNF10	0.9032
TMEM175	0.249333333333333
FAM134A	1.929625
TIGD4	0.337333333333333
PCNP	0.13
MGC39715	4.27666666666667
LQK1	-1.11
CREB1	1.035
TMPRSS3	-2.613
C4orf32	-2.1857
LAT	-2.78633333333333
KCNA3	-0.0786666666666667
SKIV2L2	-0.8322
ROPN1B	-2.7808
tcag7.23	0.0705
CDT1	-3.4205
ZHX2	2.04863636363636
CD28	-4.5982
ZNF624	1.6402
SEPT2	0.642666666666667
SOHLH2	-0.716454545454545
MCOLN3	-0.890818181818182
UNQ1945	0.192666666666667
MASP2	-1.215
ZNRF3	1.16669230769231
GPATCH3	0.516
AGL	0.356363636363636
QRICH2	-0.0626666666666667
PSD4	-1.5645
CCNB1IP1	-0.6996
ENPP7	0.1544
OBFC1	-0.4548
KCNG3	-0.746
C14orf79	0.4
ENPEP	1.971875
SCT	0.530333333333333
SKI	-0.00809090909090909
SEC61G	-1.8294
CAPN11	0.2276
ATXN7L3	-0.0294
DBNDD1	-0.558
FAIM	-0.1
ANKRD36	-1.46933333333333
GABRP	-0.903777777777778
TACSTD2	-4.311
EIF3J	0.3498
PPP2R2A	-0.58
TEKT4	-0.134625
PVALB	-0.9835
F10	-3.243
FAM134C	0.467153846153846
COMP	1.257
EFCBP1	0.786727272727273
SCLT1	1.0006
TAL1	0.211307692307692
ACSL1	-0.0908
ABCC5	-0.576066666666667
ABL1	-0.31444
RBBP7	-0.585625
PTPRG	0.3358
NCOR1	0.261923076923077
SPINK4	-2.41175
TXNRD1	-0.831615384615385
TNRC15	0.6656
C9orf138	0.155181818181818
UBE2H	-0.158625
BRDT	0.217142857142857
C8orf31	0.8116
CCNE2	-1.08621428571429
SLC6A8	-0.5665
CALCR	-3.9882
PPP1CB	1.8346
ABHD8	1.0344
ARF5	0.0946153846153846
SLC24A4	3.294
CCT3	-0.437
ZNF121	0.119454545454545
SLC3A2	-0.155785714285714
OR13A1	0.086
SLC5A10	-0.511
RAD50	-1.198
IER5	-0.4827
MTHFD1L	-1.40909090909091
MBTPS2	0.338333333333333
MVK	-0.422818181818182
NCL	-0.537
PSMD10	0.3394
MOBP	2.581
FLJ32894	0.278333333333333
HRH1	0.148
C5orf30	0.72
NUDT16L1	0.764384615384615
RASGRP3	2.9745
PRKRIP1	-0.270692307692308
CCDC75	0.9536
LOC253970	0.6392
KIAA1239	3.2198
MED21	-0.9548
SYT11	4.2351875
NTSR2	3.99066666666667
EGFL11	0.100333333333333
CXorf59	-0.141
OR2A25	0.2405
SPTBN2	1.049
LRMP	-0.357125
RNF111	0.5888
PTH	-0.531
LOC619208	1.56375
KIAA0895	0.0908
RANBP5	-0.4352
P2RY10	-0.828
NME5	3.668375
DDX21	-0.4725
LRSAM1	0.722666666666667
HDAC11	0.411
VMO1	1.9684
NOLA2	-0.42
ADAR	0.623133333333333
MTO1	-0.686625
SF4	0.52575
P2RX1	-0.394875
HBM	0.212
EN2	-0.293
C14orf172	0.0961666666666667
TM9SF2	-0.232923076923077
INHBE	-0.414625
TCTE3	-0.0785333333333333
TOX2	-2.5098
CTAGE3	-0.8481
HBB	4.73530769230769
MED15	-0.39225
CASR	0.6964
C6orf66	-0.818125
MTPN	0.3676
UNC50	0.7836
C21orf33	0.8152
IRF2	0.2717
PGR	-2.54271428571429
GPR84	1.3924
CROCCL1	-1.0592
SRPX	-1.8594
BRE	0.400875
FGF10	-0.0416
SDC3	2.188125
ZRSR1	0.607125
DKFZP434P211	-0.1603
SOX6	2.048
RPUSD2	0.2316
C14orf173	-0.957933333333333
MAPK11	0.034125
TBC1D22A	-0.191
FAM123A	4.75266666666667
COL4A6	-2.393
TOMM70A	-0.124
NAB1	0.4693
MGC16385	0.0748181818181818
TSPAN18	-0.871375
MED31	-0.1536
PLG	-0.0712
CAPSL	0.282333333333333
ZNF532	1.70576923076923
ASB14	0.368333333333333
CA8	-0.9422
NUDT16P	0.03325
SLFN11	-2.2915
LRRIQ2	-0.278
NOL7	-0.444875
BRMS1L	1.6179
JARID1A	0.130142857142857
PANK2	-0.7588
ICAM3	-2.7242
MDS1	-0.186
TAF8	-0.7408
RNF139	1.1738
ZNF594	0.531625
ADAM8	-0.729181818181818
SFTPC	0.838363636363636
MAN2B2	0.663818181818182
RGS12	1.14480952380952
EIF1AY	1.148125
LRRIQ1	-1.00075
GPR150	0.066
CCDC21	-1.38075
PRRG3	0.391
SAA4	-4.8706
RAPGEF5	1.3924
ZCCHC2	-0.8514375
MGC39372	0.749666666666667
PPP4R2	-0.214777777777778
CDCA2	-2.41857142857143
OR4D5	0.239375
PTGFRN	-0.837538461538462
SIGLEC5	0.709125
C19orf61	0.09775
NMUR2	0.860666666666667
KIAA1586	0.151625
DAGLA	2.500125
CHCHD6	0.2196
GPR32	0.143333333333333
NEUROD6	2.9865
SLC2A4RG	-0.89865
CA5B	-0.287333333333333
FBXL3	1.766
MPHOSPH9	-1.4828
HMG2L1	0.3152
HCN4	0.024
CEACAM19	0.785833333333333
SH2D4B	0.438875
HFE2	0.153
TGM4	0.252166666666667
LYPD2	-0.0202
TBC1D15	-0.1872
MRPS21	-0.36
NONO	-0.821357142857143
CLEC5A	-0.00829999999999998
ITCH	-0.390142857142857
MGAT3	1.926875
MBP	2.1142
RPP25	-1.8546
SOSTDC1	-0.5224
HRC	-0.0092
TRIM48	0.417333333333333
TMEM133	1.5698
ECEL1P2	-0.845
HOXC11	0.254666666666667
DOK5	2.203
HELZ	0.297875
LOC348180	-0.1852
MGC33894	-0.0958
ADRB3	-0.049
DMD	0.6889375
PTRH2	-0.7702
MPEG1	2.233625
NDUFA12	-0.026
KRTAP2-4	0.735
STAMBPL1	-0.00124999999999999
ADCY2	3.43875
UNQ6125	0.526
KLHL20	0.540625
SRM	-0.7648
OTC	0.2288
TMIE	1.4485
SNX8	-0.884
LIPK	-0.119333333333333
CHURC1	0.0818125
KLC2	0.29725
HDAC1	-1.5415
FAM128A	-0.205375
FNDC3B	-1.75264285714286
MTCP1	-0.294125
WFDC10B	-0.0505384615384615
PCDHGB3	-0.0703333333333333
ATRNL1	2.72476923076923
CAV2	-0.853909090909091
MED26	0.380375
DUS1L	-1.165
CHRM3	-0.1646
NEK9	0.616666666666667
WARS2	-0.8074
TBX22	0.00833333333333332
TOMM40	-0.766
RP6-213H19.1	-5.532125
TUBGCP5	0.3908
IGSF6	3.7562
TPPP	2.326
UNQ6190	0.401666666666667
GSTM5	1.40463636363636
BTD	0.249625
PDCD1LG2	0.175125
SNRPB2	-0.8505
ERICH1	-0.5938
APOA4	-1.7027
HOXA11	-0.492
NARG1	-0.244272727272727
MKX	2.13933333333333
RAB28	1.20383333333333
PKP3	-3.8566
SH3GL2	5.258
CTSO	3.7796
RPN2	-0.7013
IL28RA	-0.267857142857143
SFMBT1	-0.6602
WDR57	-0.788454545454545
FER1L3	-1.6674
HSF5	0.17975
TTC9B	3.7154
C4BPA	-3.314625
ALB	-4.46066666666667
SORBS3	0.848090909090909
UPF2	0.594
JPH1	-0.262333333333333
AGBL2	-1.033
DOPEY1	2.18833333333333
TERF1	0.49075
KIF22	-1.70575
NINJ1	0.5268
SEC61A2	1.39513333333333
HIST1H1D	-3.56075
SFXN4	-0.239363636363636
UCP3	0.103384615384615
ZNF703	0.025625
MYL6B	1.3168
TREM1	0.6194
OR52E6	0.513333333333333
CKMT2	3.188
HLA-C	0.8705
SLC13A3	-0.836125
TIMP4	3.13783333333333
SLIT2	1.746
RSF1	0.445391304347826
LONRF1	0.323222222222222
MON1A	1.266
CACNG6	-0.815
DPPA4	-5.93225
ZSWIM3	0.4434
ZNF804A	1.59425
CCIN	1.0236
SLC25A31	0.2178
KCNMB4	2.6962
RABL5	0.235
GALNS	0.247769230769231
STX6	0.4274
HIST1H1C	-4.07066666666667
CIDEB	-1.1
CASP4	-2.14688888888889
PDK3	-1.35021428571429
KCNJ11	0.481
TPR	-0.5558
ZSCAN20	-0.636333333333333
MTX2	-0.741
HIST1H2BH	-3.022
LOC283767	-0.5368
LYRM7	0.216608695652174
BRD3	0.336
HIST1H2BO	-2.9924
MAGEB10	0.26
SLC45A1	2.4974
SERPINA3	1.18623076923077
KIAA0143	0.6768
KCNJ16	5.23875
KRT79	-0.2704
FABP2	-0.393833333333333
NUT	0.321
ZNF57	-0.1454
FBXL4	-0.1876
CLEC9A	2.089
UGT8	2.419625
BMP2K	0.280166666666667
MAPK4	2.8272
SLC25A23	1.19715384615385
HINT1	-0.380642857142857
KRTAP13-1	0.436666666666667
SFXN5	1.687
CHCHD2	0.151
FAM3D	0.684666666666667
NDP	2.35254545454545
RHOBTB1	-0.275
SLC4A4	4.80909090909091
RPL38	0.0432
HTF9C	-0.20975
AP2A2	1.60354545454545
ZBTB46	-0.173666666666667
MAP7D1	1.5256
AOX1	-3.00514285714286
CYR61	0.0332941176470588
DTNA	2.76544444444444
JRKL	1.056
TMOD3	-1.6236
EEA1	0.537923076923077
ADCK5	-1.411
IL1R1	-0.802
KLK3	0.0969473684210526
HRSP12	1.0996
KTN1	-0.1184
LOH11CR2A	0.418153846153846
RELL2	1.13233333333333
MAB21L1	-0.0385
C20orf59	-0.69675
PHKB	-0.2104
ADAM2	-1.68225
TBC1D8B	-1.639
FAM13A1	0.411047619047619
LAPTM4B	0.8556875
LCN8	-0.042
TMEM147	0.408333333333333
SYT4	7.213375
XPO7	-0.068
C9orf62	-0.161
GPR75	0.880333333333333
TRIM5	-0.6701
APOC1	0.72375
RNASE4	-3.10625
PARD6B	-3.5061
ARID1A	0.4296875
TPD52L3	0.129090909090909
RRAGB	2.174375
RCN2	0.0915
HIST2H2BE	-1.46095238095238
STARD7	0.5768
SHMT2	-0.576666666666667
KIAA1751	0.04925
MLYCD	0.4863
LOC162632	-0.045
UQCRH	-0.6092
RP11-217H1.1	-0.43515
SDHA	-0.366625
NCLN	-0.868
ZNF17	0.60875
RCBTB2	-0.38
VEGFB	0.347692307692308
RP4-747L4.3	0.24
COLQ	0.406230769230769
MPN2	-0.92175
DRG2	-1.1656
KLRB1	1.0768
ALPK2	-2.9416
DNASE2B	0.055
FLJ23834	0.525142857142857
AXUD1	1.664625
SAFB	-0.196153846153846
NSUN4	-0.9518
RFX2	1.883125
MAPK8IP1	2.173375
FANCD2	-2.23611111111111
ANKZF1	-2.266375
C19orf50	0.2664
DUSP8	2.03509090909091
SENP5	-1.0812
NFKBIL2	-1.29983333333333
LBR	-0.4577
IGFL1	0.322666666666667
LZTS2	0.0824
IL2RG	-1.47136363636364
CCDC51	-0.175
KLF3	0.5834
ANKRD37	-1.6624
KCTD14	-1.6785
FZR1	0.323352941176471
SLC44A4	-1.60938461538462
ESPL1	-1.3873
GMPR2	0.222153846153846
TBC1D19	-0.289
ERGIC1	-0.456441176470588
ERBB4	2.72221428571429
TSPAN32	-0.122375
MAP4	0.426454545454545
GPHN	0.9292
SLC6A2	0.052
HIVEP1	0.6356
DFFB	-0.401769230769231
EIF4EBP2	0.086
DMRT1	-0.087
HSPB6	0.347
IER2	-0.39475
AIFM1	-1.1464
WWC2	-0.655866666666667
MRPL4	-0.2394
FLJ21062	-0.772888888888889
EPB41L4A	0.7351875
