Hybridization REF	TCGA-DB-5270-01A-02R-1470-07
CELSR3	1.05925
ZNF568	1.2142
ITSN1	1.15661538461538
EHBP1L1	-1.39825
C19orf2	-0.5106
DCTN1	1.5196
LIN28B	-4.46275
TNKS2	0.8736
C1QBP	-0.6361
CADPS2	2.0732
SRMS	-0.9084
GJA9	-0.410142857142857
MGC24975	-0.73875
TRIM45	-2.119375
TSP50	0.3694
TCP1	-0.6836
TMED7	-0.403727272727273
CMA1	0.726
CENPL	-1.705625
PTCRA	-0.408
FST	-5.0798
VWCE	-1.8192
PAWR	-3.9546
ABCC12	4.848125
LDLR	-2.25092307692308
ASTN2	3.20364285714286
LOC441212	0.333
GPATCH8	0.0788333333333333
TANC2	-0.6415625
KIF4A	-3.796
C18orf18	0.4504
PGM1	-0.2894
KIAA0258	-0.458
CPD	-0.4637
SNCAIP	2.5978
DCT	-4.18088888888889
HLA-DOA	3.38755172413793
OR11L1	0.394333333333333
UPK1B	-1.4
DNAJB4	1.5499
UGT1A8	-0.7558
HIST1H4L	-1.055
PECR	-1.38625
HSPA2	3.289
WFIKKN1	-0.0763333333333333
SERP1	0.4805
SYDE2	-0.9802
TACR2	0.0973333333333333
NUP85	-1.5032
CD177	-0.718111111111111
LGR5	-0.4485
PIGG	-0.648875
PTHR1	1.1545
RAB5A	1.33361538461538
FLJ13224	0.484666666666667
USP9Y	-3.09685714285714
C7orf53	-1.58566666666667
LRP1B	6.5988
XAF1	1.13686666666667
ABCG8	-2.23233333333333
ANKDD1A	0.161
DAND5	0.344
SPAG6	2.24414285714286
LINCR	1.3664
ZDHHC22	3.3532
CCDC60	-4.57
THOC7	-1.451875
TCTA	1.25061538461538
OR8K3	-1.02425
NY-REN-7	0.619
B2M	1.266
C6orf141	-2.9373
LPPR4	7.03733333333333
SQLE	-1.15018181818182
SEPHS1	-0.3816
BTBD14B	0.332666666666667
PLRG1	-0.6236
SPG7	0.193095238095238
ZNF614	-0.484777777777778
PARD6G	-0.59325
INPP5B	-0.721769230769231
GRPEL2	-1.1038
PPID	-0.757076923076923
TRIM56	-0.9094
UBE2J1	-0.799727272727273
IL20RA	3.0574
LOC387856	4.8696
C1orf107	0.2694375
UTS2R	0.0738
C19orf22	-0.1778
SAFB2	0.3959
KIAA0652	1.0938
KLRG1	0.135625
MS4A8B	0.0831428571428571
FRAG1	-0.6012
KIAA1546	0.891
E2F4	-1.07523076923077
CLEC4M	0.12675
BTBD14A	-0.448
KIAA0999	1.34984615384615
GYPA	-3.90125
TAC1	6.25330769230769
TRAIP	-2.107375
KIAA0232	1.53953846153846
ERCC8	-0.9209
GPX4	0.447636363636364
KIAA0368	1.049
GPR157	-2.362625
CTAGE4	-1.154
C9orf30	-0.55275
OR52A1	-0.291
HSP90B3P	-0.5395
ALG9	-0.708692307692308
BTBD10	1.8668
SDK2	0.3815
BAIAP3	2.6792
RABGGTB	-0.3532
ANKRD40	0.7855
KRT74	2.02433333333333
CALCOCO2	0.177
SNCA	1.7382
TMSL8	-1.97890909090909
C2orf53	0.328666666666667
ESRRB	-0.263
ARHGAP26	0.4222
TDRD9	-1.157
HRAS	0.936
KLRC4	0.413
JAGN1	-0.622
BSDC1	0.7896
RNF43	-0.705923076923077
NDUFAF1	1.261
PHF12	0.437666666666667
OR1L3	0.703
FOLR2	2.77486666666667
LYZL6	0.279166666666667
tcag7.1260	-0.127333333333333
WSB1	-1.973375
PROS1	-0.0593076923076923
OSTN	0.750666666666667
PSMB8	-0.2794
SOCS4	0.109555555555556
DDIT4L	3.2624
MAS1	null
MGC34796	-0.0678
CSHL1	0.067375
TBCCD1	0.386875
ZBTB7C	0.627
AP2S1	-0.837636363636364
P15RS	1.11830769230769
VAT1	-0.940076923076923
SHANK3	2.01425
TUFM	-0.053875
THEG	-1.132
KRT34	-1.778
SGSM3	0.1184
TOMM22	-0.3677
SOCS3	-0.4735
CPO	1.37
POP4	0.0886
BHLHB3	3.5714
MALL	-0.751333333333333
OR1B1	-0.753666666666667
PARK2	2.31511111111111
GPR124	-0.4593
LCE1E	-5.042
RUVBL2	-0.722
CGRRF1	1.27846153846154
ACPL2	1.6142
WNT10B	1.72490909090909
BAIAP2L2	-0.915
ISCA1	1.6105
C1orf125	0.136272727272727
RPAP1	-0.2446
RAI16	-0.167875
RPL27	-1.024
NLRP9	0.12
EPN1	0.467333333333333
LOC388610	1.2745
SLC35A1	-0.103307692307692
GAL	-4.3018
SLC14A2	0.433666666666667
RDH11	0.390375
FAM138F	-0.403666666666667
AUH	0.806
FLJ40243	0.218666666666667
C14orf129	0.50575
MBD2	-1.751125
ABHD14B	-1.1738
PIGT	-0.661181818181818
ALS2CR4	0.388818181818182
ALAS1	0.799692307692308
FOXO1	1.0075
CRLF3	-0.728363636363636
C20orf107	0.806
FARS2	0.6976
CCDC28A	0.7656
NPHP3	-1.387
OR13F1	0.0996666666666667
TSEN54	-1.5482
DEFB106B	-0.201454545454545
OR8B4	0.841
STH	1.068
ZC3H14	-0.4293
CBX2	-0.273
TMEM49	-1.4752
C6orf21	0.471333333333333
FLJ20920	-0.563090909090909
CRTAP	0.0964210526315791
DDX50	-0.1688
STYXL1	0.1272
BLVRB	-1.147125
LOC147650	0.388125
MMP24	0.593666666666667
GRID1	5.68171428571429
BANF1	-0.204
CTAGEP	-1.153
HMBS	-2.1024
SLC25A24	-3.16425
C14orf50	0.0354
MRO	4.210875
SLC25A15	-0.9038
FAM84B	-0.454928571428571
TDP1	-1.98966666666667
C16orf78	-0.397333333333333
C11orf57	-0.0703
RFK	0.263
ZFYVE9	0.0309090909090909
STCH	-0.000461538461538411
WIBG	-0.23
LOC283871	0.746375
GBA2	0.851571428571428
NDUFB3	0.1282
HSD17B13	-1.1152
GRIN3A	8.245
FMNL1	0.1745
SEPT7	1.69769230769231
GNLY	1.805
GRAMD1C	1.036125
ZNF165	-1.613
USP38	0.71
FAM83A	-3.78
C14orf24	0.759875
ARMCX3	1.8977
ARHGDIB	-0.7985
AK1	1.67145454545455
KIAA1045	6.247
DNAJB13	-0.127375
NEU2	1.97766666666667
HIST1H4B	-1.981375
FAM20B	-0.835230769230769
HES2	-1.44993333333333
FAM73B	0.412769230769231
LOC388381	-1.1734
INTS7	-1.33092857142857
AMPH	5.11516666666667
ZNF775	0.4978
UCKL1	-1.54275
C10orf97	0.4264
C1orf161	-1.0535
ALDH1L1	3.9454
FLJ39378	1.10872727272727
SLC23A1	-1.7075
RBM4B	0.8936
THAP4	-0.137875
OGFRL1	0.4518
KIAA0831	0.273909090909091
PPP1R15A	-0.153625
C1orf96	1.36436842105263
C12orf11	-1.4358
BMF	-0.555909090909091
MAN1A1	-2.3057
KIAA1600	0.464
NLGN4X	4.0636
ALOX12	-0.6585
RB1CC1	0.8125
NEIL2	2.04730769230769
EIF4E	0.52551724137931
ABHD5	-1.1676
EXOC4	0.3705
CIP29	-0.098625
BATF2	0.9514
SLC29A4	0.897272727272727
HTR4	3.0158
EMB	-1.9104
TRAF6	0.4776
LMNB1	-4.3508
FAM19A5	2.14227272727273
SHE	2.97633333333333
PIK3C2B	1.104
C15orf15	-0.343
USP15	-0.301461538461538
TCEAL2	6.0008
C5orf39	-1.84957142857143
PTGER2	-3.259
SLC31A1	-0.836238095238095
IFT172	0.6482
ADAM29	-0.152
GFOD1	3.0456
ST7L	0.408125
C15orf26	-2.1526
PKN3	-2.5504
CNTD1	1.404875
COMMD1	-0.1643
NTRK2	7.0868125
FOXN3	1.05018181818182
MFGE8	-0.312230769230769
PFKFB2	1.73075
TAS2R4	0.9355
ENTHD1	-0.894714285714286
PRMT5	-0.4426
MGC16384	-2.24681818181818
LOC442229	-0.9914
TSKU	-1.5848
KRTCAP3	-4.04354545454545
PDLIM1	-2.38191666666667
KCNS2	2.83233333333333
RNF126	-0.214
CEP63	0.0538
CLIC4	0.4259
hCG_1990170	0.4182
ACR	1.01430769230769
KLK7	4.7605
ALOX5AP	3.21872727272727
RIPK3	2.5164
TAS2R9	-0.308
C19orf18	0.941666666666667
BIRC6	-0.0562631578947369
ZNF16	0.907666666666667
RFT1	-1.2828
SLC8A2	2.9204
TACC1	1.09972727272727
ITGAD	1.20666666666667
SAMHD1	1.4325
SH3PXD2B	0.770692307692308
EPC2	1.6346
C20orf85	0.6202
ATP13A2	1.292
KRT4	0.143909090909091
CAPNS1	0.05
MDM2	-1.233
PCDH20	7.59633333333333
KCNK9	0.679
OR2C1	0.294
KLHDC3	0.870875
IPPK	0.544
EFHD2	0.3741
GALR3	-0.2088
NBEA	3.2665
ABCA6	1.87825
CLDN3	-3.668875
AKT2	-1.44731578947368
EGFR	0.989214285714286
RBM16	0.0942
ZDHHC3	-0.167230769230769
SLC25A4	1.77375
CYB5B	0.00225
CPXM1	-0.2872
NDRG1	-0.2076875
FLJ43826	0.5678
OR5L2	0.0471428571428571
FARP2	0.602538461538462
MRPL46	-0.2174375
LDHAL6B	0.716125
MAPKAPK3	-0.245625
NCAM2	2.4818
PRKD2	-1.39975
ZFP36L1	0.794923076923077
CYSLTR1	-1.1982
OR4C3	0.8022
HIST1H2AJ	-2.33166666666667
CCNB2	-4.47681818181818
ZNF10	0.1068
TMEM175	0.302333333333333
FAM134A	1.976125
TIGD4	1.57333333333333
PCNP	0.6474
MGC39715	6.2612
LQK1	-0.6078
CREB1	1.01838461538462
TMPRSS3	-2.58416666666667
C4orf32	-1.9863
LAT	-3.19206666666667
KCNA3	0.846333333333333
SKIV2L2	-0.8022
ROPN1B	-2.7352
tcag7.23	-0.708
CDT1	-3.4374
ZHX2	1.55736363636364
CD28	-4.9092
ZNF624	1.7708
SEPT2	0.316
SOHLH2	0.565272727272727
MCOLN3	-1.6338
UNQ1945	0.374333333333333
MASP2	-1.79333333333333
ZNRF3	1.06469230769231
GPATCH3	0.3886
AGL	0.295090909090909
QRICH2	0.657666666666667
PSD4	-1.1875
CCNB1IP1	-1.55
ENPP7	0.285
OBFC1	-0.8404
KCNG3	-0.779833333333333
C14orf79	0.751133333333333
ENPEP	-0.12075
SCT	0.810333333333333
SKI	0.585818181818182
SEC61G	-1.3966
CAPN11	-0.7755
ATXN7L3	1.094
DBNDD1	0.6715
FAIM	0.341
ANKRD36	-2.122
GABRP	-1.46
TACSTD2	-5.33316666666667
EIF3J	0.0398
PPP2R2A	-0.4136
TEKT4	-0.387625
PVALB	0.532625
F10	-3.235375
FAM134C	0.538923076923077
COMP	0.9181
EFCBP1	1.77227272727273
SCLT1	0.2427
TAL1	-0.0130769230769231
ACSL1	0.3968
ABCC5	-0.1974
ABL1	-0.78856
RBBP7	-0.0840625
PTPRG	-0.5797
NCOR1	-0.0466923076923077
SPINK4	-2.6264
TXNRD1	-1.03607692307692
TNRC15	0.6637
C9orf138	0.545333333333333
UBE2H	0.132
BRDT	-0.157
C8orf31	0.5054
CCNE2	-1.27714285714286
SLC6A8	-0.6902
CALCR	-3.3384
PPP1CB	1.2592
ABHD8	1.9572
ARF5	0.185153846153846
SLC24A4	3.842
CCT3	-0.3714
ZNF121	-0.747181818181818
SLC3A2	-0.677571428571429
OR13A1	0.182666666666667
SLC5A10	-0.6682
RAD50	-0.8391
IER5	-0.2934
MTHFD1L	-1.73027272727273
MBTPS2	0.4995
MVK	-0.045
NCL	-0.575461538461538
PSMD10	0.3464
MOBP	4.93781818181818
FLJ32894	1.218
HRH1	0.642375
C5orf30	1.1458
NUDT16L1	0.865923076923077
RASGRP3	4.97275
PRKRIP1	0.197153846153846
CCDC75	0.731
LOC253970	1.2594
KIAA1239	6.7605
MED21	-1.1864
SYT11	4.9065
NTSR2	5.212
EGFL11	-3.946
CXorf59	0.882
OR2A25	-0.122833333333333
SPTBN2	1.6136
LRMP	-0.21775
RNF111	0.8068
PTH	-0.157
LOC619208	2.4885
KIAA0895	0.979
RANBP5	-0.3578
P2RY10	-0.972666666666667
NME5	4.161625
DDX21	-1.38483333333333
LRSAM1	0.584333333333333
HDAC11	1.41325
VMO1	2.7848
NOLA2	-0.472
ADAR	0.568266666666667
MTO1	-0.845625
SF4	0.671
P2RX1	-0.143857142857143
HBM	0.3994
EN2	-0.346
C14orf172	0.108666666666667
TM9SF2	-0.323769230769231
INHBE	-0.836125
TCTE3	0.2488
TOX2	0.0848
CTAGE3	-0.388
HBB	5.50646153846154
MED15	-0.6855
CASR	1.8895
C6orf66	-1.06425
MTPN	-0.0668
UNC50	0.3144
C21orf33	1.1241
IRF2	0.963
PGR	-2.87628571428571
GPR84	3.022
CROCCL1	-0.4828
SRPX	-0.0456
BRE	0.589875
FGF10	-0.175333333333333
SDC3	2.819375
ZRSR1	1.265625
DKFZP434P211	0.1483
SOX6	2.03133333333333
RPUSD2	-0.2206
C14orf173	-0.381466666666667
MAPK11	0.44825
TBC1D22A	0.238333333333333
FAM123A	6.299
COL4A6	-1.666125
TOMM70A	0.5676
NAB1	0.403
MGC16385	0.211363636363636
TSPAN18	-0.82675
MED31	-0.2636
PLG	-0.1842
CAPSL	2.572
ZNF532	2.06415384615385
ASB14	0.12375
CA8	-0.5052
NUDT16P	0.312428571428571
SLFN11	-2.128
LRRIQ2	0.4813
NOL7	-0.441375
BRMS1L	1.4672
JARID1A	-0.515857142857143
PANK2	-0.2286
ICAM3	-2.3538
MDS1	-0.271333333333333
TAF8	-1.2086
RNF139	0.4244
ZNF594	0.320571428571429
ADAM8	-1.68772727272727
SFTPC	2.85881818181818
MAN2B2	1.20481818181818
RGS12	1.48990476190476
EIF1AY	-5.23525
LRRIQ1	-0.949125
GPR150	-0.0844
CCDC21	-1.574375
PRRG3	0.8484
SAA4	-5.1506
RAPGEF5	3.1649
ZCCHC2	-1.361375
MGC39372	1.46566666666667
PPP4R2	-0.653888888888889
CDCA2	-3.711
OR4D5	0.47125
PTGFRN	-0.212923076923077
SIGLEC5	1.830125
C19orf61	0.099375
NMUR2	0.393666666666667
KIAA1586	-0.498625
DAGLA	3.015125
CHCHD6	0.996
GPR32	0.264
NEUROD6	4.923375
SLC2A4RG	-0.86055
CA5B	-0.250833333333333
FBXL3	1.5238
MPHOSPH9	-2.1522
HMG2L1	-0.3036
HCN4	-0.240625
CEACAM19	-0.14
SH2D4B	0.9585
HFE2	-0.859666666666667
TGM4	0.1102
LYPD2	-0.0889999999999999
TBC1D15	-0.2328
MRPS21	0.141153846153846
NONO	-1.24628571428571
CLEC5A	3.468625
ITCH	-0.423928571428572
MGAT3	2.770125
MBP	3.643
RPP25	-1.331
SOSTDC1	0.6032
HRC	-0.5474
TRIM48	0.269333333333333
TMEM133	1.747
ECEL1P2	-1.0358
HOXC11	-0.436333333333333
DOK5	3.108
HELZ	0.264375
LOC348180	-0.1536
MGC33894	0.2194
ADRB3	-0.420333333333333
DMD	1.41325
PTRH2	-0.9468
MPEG1	3.702625
NDUFA12	0.33025
KRTAP2-4	0.6284
STAMBPL1	0.359
ADCY2	5.63614285714286
UNQ6125	1.85
KLHL20	0.2875
SRM	-1.2096
OTC	1.4936
TMIE	4.38575
SNX8	-1.0886
LIPK	-0.0675
CHURC1	1.0025625
KLC2	0.5365
HDAC1	-1.904875
FAM128A	-0.358
FNDC3B	-2.15242857142857
MTCP1	-0.306125
WFDC10B	-0.786916666666666
PCDHGB3	-0.0323333333333333
ATRNL1	3.83323076923077
CAV2	-1.64054545454545
MED26	0.13125
DUS1L	-1.187
CHRM3	0.8067
NEK9	0.576666666666667
WARS2	-1.0054
TBX22	0.02
TOMM40	-0.7846
RP6-213H19.1	-4.282125
TUBGCP5	0.6162
IGSF6	5.5556
TPPP	5.202
UNQ6190	0.705
GSTM5	3.56381818181818
BTD	0.338875
PDCD1LG2	-0.0953333333333333
SNRPB2	-0.92325
ERICH1	-0.3402
APOA4	-2.0531
HOXA11	-3.438
NARG1	-0.450272727272727
MKX	3.07533333333333
RAB28	1.04576470588235
PKP3	-3.6846
SH3GL2	6.9328
CTSO	4.2812
RPN2	-1.0497
IL28RA	-0.57
SFMBT1	-0.9204
WDR57	-0.743636363636364
FER1L3	-2.09326666666667
HSF5	-0.3272
TTC9B	4.0944
C4BPA	-4.1115
ALB	-5.6299375
SORBS3	0.238727272727273
UPF2	0.829666666666667
JPH1	0.776
AGBL2	-1.1178
DOPEY1	2.46366666666667
TERF1	0.222625
KIF22	-1.58475
NINJ1	-0.0118
SEC61A2	1.34946666666667
HIST1H1D	-1.6495
SFXN4	-0.548909090909091
UCP3	0.445615384615385
ZNF703	-0.485375
MYL6B	1.6136
TREM1	2.7512
OR52E6	1.214
CKMT2	3.669
HLA-C	1.4313
SLC13A3	-0.35925
TIMP4	2.47766666666667
SLIT2	2.9462
RSF1	0.343826086956522
LONRF1	-0.186555555555556
MON1A	1.33525
CACNG6	-0.301
DPPA4	-5.501
ZSWIM3	0.4258
ZNF804A	2.8765
CCIN	0.453333333333333
SLC25A31	1.167
KCNMB4	3.7942
RABL5	0.8012
GALNS	-0.207307692307692
STX6	0.815
HIST1H1C	-4.10633333333333
CIDEB	-1.42345454545455
CASP4	-2.07588888888889
PDK3	-1.1965
KCNJ11	2.29033333333333
TPR	-0.895
ZSCAN20	-0.795
MTX2	-0.1332
HIST1H2BH	-2.96
LOC283767	1.8502
LYRM7	0.610363636363636
BRD3	0.076875
HIST1H2BO	-2.8948
MAGEB10	-0.452
SLC45A1	3.6958
SERPINA3	-0.194423076923077
KIAA0143	1.5032
KCNJ16	6.82157142857143
KRT79	-0.5566
FABP2	-0.75425
NUT	-0.30225
ZNF57	-0.4408
FBXL4	-0.3386
CLEC9A	5.31866666666667
UGT8	3.7095
BMP2K	0.0621666666666667
MAPK4	2.5024
SLC25A23	1.56915384615385
HINT1	-0.243857142857143
KRTAP13-1	0.643666666666667
SFXN5	2.71523076923077
CHCHD2	0.152933333333333
FAM3D	0.794666666666667
NDP	2.429
RHOBTB1	-0.64175
SLC4A4	5.21754545454545
RPL38	-0.21
HTF9C	-0.081375
AP2A2	1.532
ZBTB46	-0.0746666666666666
MAP7D1	1.6912
AOX1	-3.34214285714286
CYR61	-0.816647058823529
DTNA	2.78933333333333
JRKL	0.5044
TMOD3	-2.1162
EEA1	0.531615384615385
ADCK5	-0.7612
IL1R1	-0.851125
KLK3	0.0309473684210526
HRSP12	1.5272
KTN1	0.0512
LOH11CR2A	0.518230769230769
RELL2	1.465
MAB21L1	1.55775
C20orf59	-0.924
PHKB	0.0752
ADAM2	-2.98057142857143
TBC1D8B	-0.77675
FAM13A1	0.218142857142857
LAPTM4B	-0.6368125
LCN8	0.351333333333333
TMEM147	0.239666666666667
SYT4	8.75175
XPO7	-0.904333333333333
C9orf62	-0.578
GPR75	3.24166666666667
TRIM5	-0.6409
APOC1	1.73225
RNASE4	-1.867875
PARD6B	-4.2511
ARID1A	0.0904375
TPD52L3	0.324142857142857
RRAGB	2.129
RCN2	-0.053625
HIST2H2BE	-0.96252380952381
STARD7	0.758
SHMT2	-1.18333333333333
KIAA1751	0.92
MLYCD	0.6481
LOC162632	-0.0344615384615385
UQCRH	-0.5428
RP11-217H1.1	-1.03065
SDHA	-0.080875
NCLN	-1.21915384615385
ZNF17	0.562625
RCBTB2	0.2778
VEGFB	0.420230769230769
RP4-747L4.3	-1.3244
COLQ	0.397538461538462
MPN2	-1.87157142857143
DRG2	-0.87
KLRB1	3.473
ALPK2	-1.202
DNASE2B	1.8786
FLJ23834	1.4055
AXUD1	1.190375
SAFB	0.279076923076923
NSUN4	-0.7996
RFX2	2.14125
MAPK8IP1	3.248125
FANCD2	-2.6565
ANKZF1	-1.88525
C19orf50	-0.0142
DUSP8	2.90709090909091
SENP5	-0.8637
NFKBIL2	-1.34883333333333
LBR	-1.2437
IGFL1	-0.805666666666667
LZTS2	-0.1578
IL2RG	-2.06709090909091
CCDC51	-0.224
KLF3	0.41
ANKRD37	-1.1596
KCTD14	-1.539
FZR1	0.586705882352941
SLC44A4	-2.28216666666667
ESPL1	-2.3944
GMPR2	0.118153846153846
TBC1D19	-0.649125
ERGIC1	0.151470588235294
ERBB4	2.87292857142857
TSPAN32	-0.0861874999999999
MAP4	1.06890909090909
GPHN	1.002
SLC6A2	-0.0660909090909091
HIVEP1	0.4846
DFFB	-0.684153846153846
EIF4EBP2	-0.2915
DMRT1	-0.0520000000000001
HSPB6	-0.4024
IER2	0.783125
AIFM1	-0.6844
WWC2	-0.4845
MRPL4	-0.4902
FLJ21062	-0.0931111111111111
EPB41L4A	1.905625
