Hybridization REF	TCGA-E1-5304-01A-01R-1470-07
IGSF11	1.64375
LAGE3	-0.0434
CHST6	0.0626666666666667
UNC13B	-0.768090909090909
TTLL4	0.299727272727273
ZNF687	0.8436
SDC2	-2.06764285714286
COX7A2	-1.1274
LAMB4	-0.1668
FAM24A	0.647333333333333
LRRTM3	1.792625
GPHB5	0.1452
OR4C13	0.229333333333333
EIF3EIP	0.288111111111111
HABP4	1.509
TMEM125	0.8182
CNTN2	2.65318181818182
ASNSD1	1.4496
FUT4	-0.5782
ACF	-2.1874
LOC158381	1.047
CDH8	0.1168
AGPS	-0.17925
C4orf18	0.425363636363636
PECI	0.370357142857143
UNG	0.373363636363636
GSTP1	-0.437909090909091
DCUN1D5	-0.823875
DKFZP564J0863	-2.4236
SLC9A3R1	-1.54290909090909
BCDO2	-0.451454545454546
CHMP7	0.3955
REM2	-0.0463333333333333
DNHD1	-0.3331
FKBP4	-0.567181818181818
ZNF350	1.2922
MGC11102	-0.0211818181818182
BST1	-0.588
KISS1R	-0.0366666666666667
NCR2	0.252
DEFB125	-0.267
UBE2W	0.0201818181818182
KRT15	-4.08436363636364
C10orf99	0.0876666666666667
SCN11A	0.594636363636364
GFI1	-3.2894
RDHE2	-0.91025
FHL1	2.722875
OSGEP	-0.645625
GATA1	-3.581625
SMC6	-0.2732
TTTY14	2.07066666666667
LPIN3	0.186
RPL4	0.562785714285714
RBPMS	-2.88135714285714
PRPF3	-0.536375
EMR1	-2.2455
SPATA19	0.3812
XCR1	-0.0333333333333333
IRX3	-1.76761538461538
RBM6	-0.7108
KLF4	-1.09484615384615
UNC5CL	-0.3334
SEBOX	0.0616666666666667
BTK	-1.814
KRCC1	0.9366
C6orf27	0.174666666666667
SYTL5	0.1
PRND	0.324636363636364
LOC653319	0.258
PIGL	-1.84636363636364
HUS1	-0.887875
SFRS6	-0.0821875
C17orf77	0.429
UIMC1	-0.1095
FXYD2	-1.73438461538462
LOC283152	-0.1956
ZNF667	1.2094
ZCCHC12	0.3828
TFEC	0.625923076923077
ATP7B	-1.339625
POLD2	-0.863125
RG9MTD1	-0.2072
ACOT2	-0.571875
HIST1H4I	0.122727272727273
PPARGC1A	-1.50669230769231
ETFA	-1.01214285714286
POLRMT	0.4522
ZNF146	0.812090909090909
MIA2	-1.20566666666667
KLHL6	-1.69
HOXB5	-1.76590909090909
NENF	0.476625
CUGBP1	-0.4334
PRSS22	-1.12325
CASC4	1.50707692307692
CUL4B	0.143923076923077
CENPJ	0.210214285714286
PITX1	-1.961625
FLJ31033	-0.867428571428571
CELSR3	-1.63225
ZNF568	1.6304
ITSN1	-0.245066666666667
EHBP1L1	-2.59675
C19orf2	0.2926
DCTN1	0.3784
LIN28B	-3.4125
TNKS2	1.0356
C1QBP	-0.4013
CADPS2	-2.6384
SRMS	-0.0566
GJA9	0.298
MGC24975	-1.085875
TRIM45	-0.1635
TSP50	0.2208
TCP1	-0.1072
TMED7	-0.205666666666667
CMA1	-0.126
CENPL	-0.135375
PTCRA	-0.227
FST	-5.5408
VWCE	-0.561
PAWR	-5.4174
ABCC12	0.364375
LDLR	-3.90923076923077
ASTN2	1.14171428571429
LOC441212	0.779454545454546
GPATCH8	0.5955
TANC2	0.3993125
KIF4A	-0.783
C18orf18	2.1158
PGM1	0.0668
KIAA0258	-0.0962
CPD	-0.327
SNCAIP	2.8244
DCT	-3.67
HLA-DOA	1.429
OR11L1	0.351
UPK1B	-0.00712500000000002
DNAJB4	0.6573
UGT1A8	-0.1342
HIST1H4L	1.13366666666667
PECR	-1.60025
HSPA2	1.2914
WFIKKN1	-1.589
SERP1	0.2023
SYDE2	-2.3408
TACR2	0.139666666666667
NUP85	-0.1444
CD177	-0.393111111111111
LGR5	0.5085
PIGG	-0.031125
PTHR1	-0.632375
RAB5A	0.561923076923077
FLJ13224	0.172333333333333
USP9Y	1.188375
C7orf53	-0.149
LRP1B	2.6886
XAF1	-1.4186
ABCG8	0.358
ANKDD1A	0.37675
DAND5	-0.862333333333333
SPAG6	0.33125
LINCR	1.9058
ZDHHC22	3.2712
CCDC60	0.206333333333333
THOC7	-2.13575
TCTA	-0.462923076923077
OR8K3	0.2086
NY-REN-7	-0.394
B2M	-0.651
C6orf141	-3.1417
LPPR4	5.14533333333333
SQLE	-1.04936363636364
SEPHS1	0.8548
BTBD14B	0.45
PLRG1	-1.048
SPG7	0.148285714285714
ZNF614	0.257777777777778
PARD6G	0.721125
INPP5B	-0.0326153846153846
GRPEL2	-1.4507
PPID	-1.17130769230769
TRIM56	-1.9482
UBE2J1	-0.0254545454545454
IL20RA	-0.91
LOC387856	1.4428
C1orf107	-0.4065625
UTS2R	0.177
C19orf22	-0.3292
SAFB2	0.6128
KIAA0652	-0.0539
KLRG1	0.80525
MS4A8B	0.271625
FRAG1	-0.3696
KIAA1546	1.0612
E2F4	-0.669153846153846
CLEC4M	0.295555555555556
BTBD14A	-0.2354
KIAA0999	1.80938461538462
GYPA	-3.44525
TAC1	0.422714285714286
TRAIP	-0.826125
KIAA0232	1.39953846153846
ERCC8	-0.7179
GPX4	0.585181818181818
KIAA0368	0.00830000000000005
GPR157	-1.9795
CTAGE4	-1.4405
C9orf30	-0.71725
OR52A1	0.103333333333333
HSP90B3P	-1.1635
ALG9	0.116692307692308
BTBD10	0.236
SDK2	-0.1575
BAIAP3	-0.8094
RABGGTB	-0.6675
ANKRD40	-0.1185
KRT74	0.815333333333333
CALCOCO2	-0.380055555555556
SNCA	-3.393
TMSL8	1.311
C2orf53	0.494666666666667
ESRRB	0.0956
ARHGAP26	-1.4505
TDRD9	-2.949
HRAS	-0.033125
KLRC4	0.2745
JAGN1	-0.55075
BSDC1	0.7474
RNF43	-2.27930769230769
NDUFAF1	0.9918
PHF12	0.509833333333333
OR1L3	0.2692
FOLR2	1.1848
LYZL6	0.218375
tcag7.1260	-0.0173333333333333
WSB1	-0.9955
PROS1	-0.648846153846154
OSTN	0.142
PSMB8	-2.7288
SOCS4	0.458909090909091
DDIT4L	-0.1154
MAS1	-0.424
MGC34796	0.1502
CSHL1	0.11525
TBCCD1	0.98525
ZBTB7C	0.561666666666667
AP2S1	-0.793181818181818
P15RS	1.19223076923077
VAT1	-0.980153846153846
SHANK3	0.21525
TUFM	-0.730625
THEG	0.8642
KRT34	-0.9478
SGSM3	-1.3769
TOMM22	-1.0751
SOCS3	-0.81025
CPO	0.722333333333333
POP4	0.0104
BHLHB3	0.5442
MALL	-1.4495
OR1B1	0.415
PARK2	0.477666666666667
GPR124	-1.2906
LCE1E	0.428
RUVBL2	-0.5586
CGRRF1	1.14015384615385
ACPL2	0.8636
WNT10B	-2.20354545454545
BAIAP2L2	-2.14163636363636
ISCA1	0.966
C1orf125	0.426363636363636
RPAP1	0.413
RAI16	-0.006625
RPL27	0.186
NLRP9	0.108
EPN1	0.296333333333333
LOC388610	-1.8218
SLC35A1	0.998307692307692
GAL	-4.7934
SLC14A2	0.127166666666667
RDH11	0.229
FAM138F	-0.146
AUH	-0.6912
FLJ40243	0.0758
C14orf129	-0.283
MBD2	0.00850000000000006
ABHD14B	-1.9091
PIGT	-0.618
ALS2CR4	1.05336363636364
ALAS1	-0.417230769230769
FOXO1	1.2045
CRLF3	-0.326818181818182
C20orf107	0.215
FARS2	0.645
CCDC28A	-0.8242
NPHP3	-0.9416
OR13F1	0.302
TSEN54	-0.5142
DEFB106B	0.0252307692307692
OR8B4	0.458666666666667
STH	0.4842
ZC3H14	-1.4136
CBX2	-0.437333333333333
TMEM49	-1.747
C6orf21	0.262333333333333
FLJ20920	-2.551
CRTAP	-0.0139473684210525
DDX50	-0.2048
STYXL1	-0.5224
BLVRB	-2.953375
LOC147650	-0.617625
MMP24	-0.0461666666666667
GRID1	4.232
BANF1	0.44225
CTAGEP	-1.073
HMBS	-1.7196
SLC25A24	-4.921125
C14orf50	-0.0852
MRO	0.592125
SLC25A15	-0.6622
FAM84B	1.14621428571429
TDP1	-2.13066666666667
C16orf78	0.051625
C11orf57	0.7721
RFK	0.1265
ZFYVE9	0.208
STCH	0.668615384615385
WIBG	-0.4812
LOC283871	-0.685125
GBA2	-0.0407142857142857
NDUFB3	0.081
HSD17B13	0.4255
GRIN3A	1.173875
FMNL1	-2.616125
SEPT7	1.40738461538462
GNLY	0.411
GRAMD1C	-0.141375
ZNF165	-1.8804
USP38	0.8334
FAM83A	-3.00575
C14orf24	0.3564375
ARMCX3	1.0546
ARHGDIB	-2.046125
AK1	0.291545454545455
KIAA1045	1.0372
DNAJB13	-0.04175
NEU2	0.310333333333333
HIST1H4B	0.39975
FAM20B	-0.930384615384616
HES2	-0.563052631578947
FAM73B	-0.279307692307692
LOC388381	0.7952
INTS7	0.081
AMPH	2.25933333333333
ZNF775	0.7114
UCKL1	-0.807375
C10orf97	0.4946
C1orf161	0.205166666666667
ALDH1L1	1.2274
FLJ39378	0.796818181818182
SLC23A1	-1.373
RBM4B	1.2488
THAP4	-0.009
OGFRL1	-2.0686
KIAA0831	0.326090909090909
PPP1R15A	-1.07075
C1orf96	0.98221052631579
C12orf11	-0.899
BMF	0.395
MAN1A1	-3.11727272727273
KIAA1600	0.8485
NLGN4X	3.135
ALOX12	-0.7945
RB1CC1	0.544142857142857
NEIL2	0.601461538461538
EIF4E	0.147172413793103
ABHD5	-1.3546
EXOC4	0.196625
CIP29	0.237125
BATF2	-1.2776
SLC29A4	0.811636363636364
HTR4	0.767
EMB	-4.7966
TRAF6	-0.1428
LMNB1	-1.7498
FAM19A5	0.801636363636364
SHE	0.6926
PIK3C2B	1.3974
C15orf15	0.237714285714286
USP15	-0.575538461538461
TCEAL2	3.6038
C5orf39	-0.168857142857143
PTGER2	-3.0738
SLC31A1	-1.35195238095238
IFT172	0.8968
ADAM29	0.1994
GFOD1	-0.797
ST7L	0.616625
C15orf26	-2.7142
PKN3	-1.3198
CNTD1	1.4595
COMMD1	0.2977
NTRK2	5.4866875
FOXN3	-0.477727272727273
MFGE8	-0.889384615384615
PFKFB2	1.690375
TAS2R4	0.2122
ENTHD1	-0.767625
PRMT5	-0.4005
MGC16384	-1.72081818181818
LOC442229	-1.4544
TSKU	-0.837727272727273
KRTCAP3	-3.84036363636364
PDLIM1	-2.36366666666667
KCNS2	0.236666666666667
RNF126	0.253125
CEP63	-0.4757
CLIC4	0.1146
hCG_1990170	0.3502
ACR	0.522230769230769
KLK7	-0.1202
ALOX5AP	0.644636363636364
RIPK3	0.714
TAS2R9	0.056
C19orf18	1.26166666666667
BIRC6	0.289473684210526
ZNF16	0.930666666666667
RFT1	-1.6156
SLC8A2	-0.3258
TACC1	-0.703454545454545
ITGAD	-0.1635
SAMHD1	-0.146
SH3PXD2B	1.07615384615385
EPC2	2.456
C20orf85	0.3967
ATP13A2	0.540125
KRT4	0.221363636363636
CAPNS1	-0.6672
MDM2	-0.386125
PCDH20	1.7528
KCNK9	0.436
OR2C1	0.5
KLHDC3	0.294
IPPK	-0.0806666666666667
EFHD2	-2.5327
GALR3	0.0508
NBEA	1.887625
ABCA6	3.34653846153846
CLDN3	-3.31775
AKT2	-0.935210526315789
EGFR	1.82535714285714
RBM16	1.3022
ZDHHC3	-0.352923076923077
SLC25A4	0.498875
CYB5B	-0.646
CPXM1	1.8128
NDRG1	-1.2879375
FLJ43826	0.165
OR5L2	-0.00775000000000001
FARP2	0.163153846153846
MRPL46	-0.1019375
LDHAL6B	0.389
MAPKAPK3	-2.45975
NCAM2	1.8338
PRKD2	-0.40775
ZFP36L1	1.22276923076923
CYSLTR1	-1.5226
OR4C3	0.6554
HIST1H2AJ	-2.03433333333333
CCNB2	-0.371
ZNF10	0.9082
TMEM175	0.218333333333333
FAM134A	1.5585
TIGD4	0.711333333333333
PCNP	0.0916
MGC39715	0.7365
LQK1	-0.9052
CREB1	0.952923076923077
TMPRSS3	-3.13466666666667
C4orf32	-3.7816
LAT	-3.1328
KCNA3	-0.314
SKIV2L2	-1.9486
ROPN1B	-3.8368
tcag7.23	0.1005
CDT1	-0.6287
ZHX2	2.65745454545455
CD28	-6.8706
ZNF624	2.5684
SEPT2	0.729933333333333
SOHLH2	0.885272727272727
MCOLN3	-0.815363636363636
UNQ1945	0.241333333333333
MASP2	-0.365666666666667
ZNRF3	-0.150076923076923
GPATCH3	0.8116
AGL	0.963636363636364
QRICH2	1.118
PSD4	-2.906375
CCNB1IP1	0.1672
ENPP7	0.002
OBFC1	-0.7122
KCNG3	-0.9685
C14orf79	0.242333333333333
ENPEP	0.982
SCT	0.424666666666667
SKI	0.565636363636364
SEC61G	-1.4436
CAPN11	0.1306
ATXN7L3	-0.4708
DBNDD1	0.16625
FAIM	0.4358
ANKRD36	-0.397
GABRP	-0.243111111111111
TACSTD2	-4.6095
EIF3J	-0.2032
PPP2R2A	-0.4274
TEKT4	0.634625
PVALB	-3.864375
F10	-2.623125
FAM134C	0.576615384615385
COMP	0.4717
EFCBP1	-1.669
SCLT1	1.3478
TAL1	-1.10430769230769
ACSL1	-0.4088
ABCC5	0.506333333333333
ABL1	-0.14084
RBBP7	0.6160625
PTPRG	-0.8892
NCOR1	0.0762307692307693
SPINK4	-2.2715
TXNRD1	-0.723
TNRC15	0.2618
C9orf138	0.023
UBE2H	0.19
BRDT	0.203375
C8orf31	1.1846
CCNE2	0.490285714285714
SLC6A8	-0.5426
CALCR	-4.9192
PPP1CB	0.619533333333333
ABHD8	-0.5886
ARF5	0.316769230769231
SLC24A4	0.9042
CCT3	0.2102
ZNF121	0.826363636363636
SLC3A2	-1.46235714285714
OR13A1	0.110666666666667
SLC5A10	-0.3426
RAD50	-0.8361
IER5	-0.1288
MTHFD1L	-0.106272727272727
MBTPS2	0.198833333333333
MVK	-1.32563636363636
NCL	-0.486153846153846
PSMD10	0.7448
MOBP	3.26190909090909
FLJ32894	-0.232333333333333
HRH1	-2.559125
C5orf30	0.862
NUDT16L1	1.01269230769231
RASGRP3	3.052125
PRKRIP1	0.0294615384615385
CCDC75	1.0848
LOC253970	0.2292
KIAA1239	0.2546
MED21	-0.874
SYT11	3.7874375
NTSR2	3.814
EGFL11	-0.107333333333333
CXorf59	0.262333333333333
OR2A25	0.359833333333333
SPTBN2	0.5662
LRMP	-1.1855
RNF111	1.0938
PTH	-0.422
LOC619208	2.153375
KIAA0895	0.5852
RANBP5	-0.7118
P2RY10	-0.683625
NME5	3.53925
DDX21	-1.484
LRSAM1	0.134666666666667
HDAC11	-0.23375
VMO1	2.0978
NOLA2	-0.1055
ADAR	0.6264
MTO1	-1.3505
SF4	0.944875
P2RX1	0.029375
HBM	0.3234
EN2	-0.028
C14orf172	0.3595
TM9SF2	-1.12223076923077
INHBE	-0.502875
TCTE3	0.2974
TOX2	-4.4476
CTAGE3	-0.5128
HBB	3.92123076923077
MED15	-1.0915
CASR	0.2326
C6orf66	-1.701625
MTPN	-0.0103
UNC50	0.5958
C21orf33	-0.0948
IRF2	0.6403
PGR	-2.61325
GPR84	0.0242
CROCCL1	0.1384
SRPX	-1.4262
BRE	0.561125
FGF10	0.207333333333333
SDC3	2.504125
ZRSR1	0.950125
DKFZP434P211	0.0128
SOX6	2.087
RPUSD2	0.3956
C14orf173	-1.48646666666667
MAPK11	0.16
TBC1D22A	-0.942
FAM123A	4.33133333333333
COL4A6	-2.837875
TOMM70A	-0.193
NAB1	1.5218
MGC16385	0.715545454545455
TSPAN18	-0.905875
MED31	0.242
PLG	0.33
CAPSL	-0.024
ZNF532	2.26792307692308
ASB14	0.0586666666666667
CA8	0.5718
NUDT16P	-0.60475
SLFN11	-3.2515
LRRIQ2	0.9813
NOL7	-0.562375
BRMS1L	1.1216
JARID1A	1.00128571428571
PANK2	0.0188
ICAM3	-3.7062
MDS1	-0.517833333333333
TAF8	-0.3788
RNF139	0.8688
ZNF594	1.201
ADAM8	-0.500090909090909
SFTPC	0.818636363636364
MAN2B2	0.0492727272727273
RGS12	0.985142857142857
EIF1AY	1.461625
LRRIQ1	-1.145625
GPR150	0.1966
CCDC21	-0.88975
PRRG3	0.2978
SAA4	-4.6868
RAPGEF5	1.022
ZCCHC2	-0.4443125
MGC39372	-0.227666666666667
PPP4R2	-0.712111111111111
CDCA2	-1.12642857142857
OR4D5	0.278375
PTGFRN	0.962923076923077
SIGLEC5	-0.067875
C19orf61	0.22525
NMUR2	0.123333333333333
KIAA1586	1.321
DAGLA	2.115625
CHCHD6	0.1568
GPR32	0.266666666666667
NEUROD6	0.20575
SLC2A4RG	-1.6607
CA5B	0.074
FBXL3	0.6924
MPHOSPH9	-0.9218
HMG2L1	0.4086
HCN4	0.030125
CEACAM19	0.541333333333333
SH2D4B	0.27075
HFE2	-0.209333333333333
TGM4	-0.165142857142857
LYPD2	0.0792
TBC1D15	-0.4792
MRPS21	-0.0260769230769231
NONO	-0.0578571428571429
CLEC5A	0.0427272727272727
ITCH	-0.516928571428572
MGAT3	1.232
MBP	2.5054
RPP25	-3.2064
SOSTDC1	-2.163
HRC	-1.4376
TRIM48	0.798333333333333
TMEM133	2.3652
ECEL1P2	-0.7536
HOXC11	0.201333333333333
DOK5	0.8328
HELZ	0.385875
LOC348180	0.483
MGC33894	0.1434
ADRB3	0.0796666666666667
DMD	0.525625
PTRH2	-1.0178
MPEG1	1.07725
NDUFA12	-0.528875
KRTAP2-4	0.227333333333333
STAMBPL1	-0.219
ADCY2	2.31025
UNQ6125	0.942666666666667
KLHL20	0.612125
SRM	-0.227
OTC	0.7828
TMIE	1.28725
SNX8	-0.5678
LIPK	0.376666666666667
CHURC1	0.0123125
KLC2	0.177875
HDAC1	-0.999125
FAM128A	0.327
FNDC3B	-1.03407142857143
MTCP1	-0.101875
WFDC10B	0.116769230769231
PCDHGB3	0.420666666666667
ATRNL1	1.59292307692308
CAV2	-2.24581818181818
MED26	0.953
DUS1L	-1.2624
CHRM3	-1.511
NEK9	0.1615
WARS2	-0.8252
TBX22	-0.0256666666666667
TOMM40	-0.9834
RP6-213H19.1	-6.841
TUBGCP5	0.5348
IGSF6	2.8316
TPPP	0.8985
UNQ6190	0.585333333333333
GSTM5	0.700181818181818
BTD	-0.051875
PDCD1LG2	-0.052
SNRPB2	-0.3235
ERICH1	-0.9079
APOA4	-1.19
HOXA11	-1.0385
NARG1	-0.279545454545455
MKX	0.707666666666667
RAB28	0.327277777777778
PKP3	-4.3868
SH3GL2	2.698
CTSO	2.6544
RPN2	-0.0779
IL28RA	-0.781125
SFMBT1	-0.0396
WDR57	-0.165363636363636
FER1L3	-3.21266666666667
HSF5	0.26825
TTC9B	2.9192
C4BPA	-3.534125
ALB	-4.5985
SORBS3	0.625363636363636
UPF2	1.05633333333333
JPH1	-0.425666666666667
AGBL2	-1.6336
DOPEY1	1.48333333333333
TERF1	0.2488125
KIF22	-0.576125
NINJ1	0.9232
SEC61A2	1.2082
HIST1H1D	-0.925375
SFXN4	-1.05281818181818
UCP3	0.726
ZNF703	0.3185
MYL6B	1.0436
TREM1	-0.0234
OR52E6	0.362333333333333
CKMT2	1.027
HLA-C	-0.1978
SLC13A3	-2.1265
TIMP4	2.35183333333333
SLIT2	-1.1426
RSF1	0.821608695652174
LONRF1	0.570888888888889
MON1A	0.217625
CACNG6	0.75175
DPPA4	-5.976875
ZSWIM3	1.0888
ZNF804A	1.31675
CCIN	0.375
SLC25A31	-0.163
KCNMB4	2.3268
RABL5	0.5179
GALNS	0.514384615384615
STX6	0.903
HIST1H1C	-3.30988888888889
CIDEB	-1.49118181818182
CASP4	-3.33088888888889
PDK3	-0.908357142857143
KCNJ11	0.541666666666667
TPR	-0.661
ZSCAN20	0.204
MTX2	-0.1352
HIST1H2BH	-1.8916
LOC283767	0.1104
LYRM7	0.150086956521739
BRD3	0.065
HIST1H2BO	-2.2256
MAGEB10	0.363333333333333
SLC45A1	1.587
SERPINA3	-1.36038461538462
KIAA0143	-0.3208
KCNJ16	4.56425
KRT79	-0.2394
FABP2	-0.369333333333333
NUT	0.5908
ZNF57	-0.062
FBXL4	0.3755
CLEC9A	0.407
UGT8	3.1505
BMP2K	-0.653833333333333
MAPK4	0.4642
SLC25A23	0.496615384615385
HINT1	-0.352785714285714
KRTAP13-1	0.271333333333333
SFXN5	0.961923076923077
CHCHD2	0.238733333333333
FAM3D	0.184
NDP	1.24127272727273
RHOBTB1	-0.161375
SLC4A4	3.33227272727273
RPL38	0.5256
HTF9C	-0.867625
AP2A2	0.228363636363636
ZBTB46	-0.554
MAP7D1	0.875
AOX1	-3.21828571428571
CYR61	-2.27305882352941
DTNA	1.68977777777778
JRKL	1.4544
TMOD3	-1.6366
EEA1	-0.173384615384615
ADCK5	-0.6528
IL1R1	-1.8175
KLK3	0.145842105263158
HRSP12	0.601
KTN1	-0.5162
LOH11CR2A	-0.842538461538461
RELL2	-1.91866666666667
MAB21L1	-0.138666666666667
C20orf59	-0.609125
PHKB	-0.499
ADAM2	-1.54714285714286
TBC1D8B	-2.342625
FAM13A1	0.569095238095238
LAPTM4B	0.397875
LCN8	0.251666666666667
TMEM147	-0.151666666666667
SYT4	3.837125
XPO7	5.78241158658936e-19
C9orf62	0.0994
GPR75	0.786
TRIM5	-1.2956
APOC1	0.053125
RNASE4	-1.039875
PARD6B	-3.0921
ARID1A	0.675
TPD52L3	0.290538461538462
RRAGB	1.60725
RCN2	1.06475
HIST2H2BE	-0.818952380952381
STARD7	0.3094
SHMT2	-1.637
KIAA1751	0.415625
MLYCD	0.439
LOC162632	-0.479538461538462
UQCRH	-0.2666
RP11-217H1.1	-0.7799
SDHA	-1.692875
NCLN	-0.697307692307692
ZNF17	0.801875
RCBTB2	0.3938
VEGFB	0.0242307692307692
RP4-747L4.3	0.3594
COLQ	0.266307692307692
MPN2	-0.91925
DRG2	-2.0644
KLRB1	0.4046
ALPK2	-3.6834
DNASE2B	0.2464
FLJ23834	-0.05825
AXUD1	-0.367625
SAFB	0.440923076923077
NSUN4	-0.6614
RFX2	1.13
MAPK8IP1	0.9085
FANCD2	-1.10422222222222
ANKZF1	-0.976125
C19orf50	0.4901
DUSP8	0.109636363636364
SENP5	-0.2292
NFKBIL2	-0.693666666666667
LBR	-0.2008
IGFL1	0.304
LZTS2	-0.1644
IL2RG	-1.62663636363636
CCDC51	-1.0888
KLF3	0.4667
ANKRD37	-0.9742
KCTD14	-1.252625
FZR1	0.745117647058824
SLC44A4	-1.433
ESPL1	-0.5424
GMPR2	-0.991230769230769
TBC1D19	-0.329
ERGIC1	-0.189441176470588
ERBB4	2.95007142857143
TSPAN32	-0.0313125
MAP4	-0.639636363636364
GPHN	-0.473
SLC6A2	0.0102727272727273
HIVEP1	-0.0236
DFFB	0.537538461538462
EIF4EBP2	0.6597
DMRT1	0.2218
HSPB6	-0.2264
IER2	-1.134625
AIFM1	-0.4734
WWC2	-1.1908125
MRPL4	0.1288
FLJ21062	-0.239888888888889
EPB41L4A	1.5718125
