Hybridization REF	TCGA-CS-4942-01A-01R-1470-07
CLCN4	3.36385714285714
CXorf56	0.4098
C11orf72	0.0925
ELAC2	-0.345333333333333
NPR1	-2.2184
ASS1	-2.75711111111111
USP42	0.563
POLR2J	0.195666666666667
SEC23IP	-0.553375
UQCRC1	0.148
LOC729603	-1.255
C1orf71	-1.0823
POLG	-2.8765
ADAM23	-1.15866666666667
TFR2	-1.5458
RICTOR	-0.4765
MGC39606	3.8576
C19orf55	-0.616818181818182
SNAPC1	-2.10725
GNA11	1.26390909090909
CCDC52	-1.445125
FSIP1	1.02166666666667
UPF3A	0.2588
IGSF11	2.14228571428571
LAGE3	-0.2214
CHST6	0.620666666666667
UNC13B	0.456272727272727
TTLL4	-0.107909090909091
ZNF687	1.1041
SDC2	-0.825142857142857
COX7A2	-0.3868
LAMB4	-2.3155
FAM24A	0.5215
LRRTM3	4.269
GPHB5	-0.488
OR4C13	-0.273
EIF3EIP	0.479352941176471
HABP4	2.65933333333333
TMEM125	2.8626
CNTN2	5.04427272727273
ASNSD1	0.3842
FUT4	0.4987
ACF	-4.6804
LOC158381	0.1835
CDH8	3.11666666666667
AGPS	-0.885
C4orf18	3.35545454545455
PECI	0.223214285714286
UNG	-0.303727272727273
GSTP1	0.224090909090909
DCUN1D5	-1.887125
DKFZP564J0863	-2.8246
SLC9A3R1	-1.02018181818182
BCDO2	1.50609090909091
CHMP7	0.7129
REM2	0.199666666666667
DNHD1	-0.8495
FKBP4	-1.31
ZNF350	0.9046
MGC11102	-0.339
BST1	-0.6212
KISS1R	-0.265333333333333
NCR2	1.04
DEFB125	-2.73
UBE2W	0.345
KRT15	-4.98781818181818
C10orf99	0.0446666666666667
SCN11A	0.949666666666667
GFI1	-4.3924
RDHE2	-0.65125
FHL1	3.1555
OSGEP	-0.08875
GATA1	-4.89575
SMC6	-1.6168
TTTY14	-2.03633333333333
LPIN3	-0.2994
RPL4	-0.0663571428571429
RBPMS	-3.51892857142857
PRPF3	-1.26425
EMR1	-0.16
SPATA19	0.5014
XCR1	-0.216
IRX3	-2.81884615384615
RBM6	-0.3942
KLF4	-2.44591666666667
UNC5CL	-0.9798
SEBOX	-0.372666666666667
BTK	1.1068
KRCC1	1.1598
C6orf27	0.547
SYTL5	-0.456666666666667
PRND	-0.2026
LOC653319	-0.523
PIGL	-2.50845454545455
HUS1	-0.740625
SFRS6	-3.5138125
C17orf77	0.398333333333333
UIMC1	-0.558375
FXYD2	-1.75415384615385
LOC283152	-1.032
ZNF667	1.093
ZCCHC12	1.5794
TFEC	3.95525
ATP7B	-0.97275
POLD2	-0.27
RG9MTD1	-0.4366
ACOT2	-0.19425
HIST1H4I	-0.913
PPARGC1A	0.354
ETFA	-0.867142857142857
POLRMT	-0.2544
ZNF146	0.322363636363636
MIA2	-2.06133333333333
KLHL6	0.53
HOXB5	-3.03172727272727
NENF	0.19675
CUGBP1	-1.1208
PRSS22	-1.544625
CASC4	1.73207692307692
CUL4B	-0.349153846153846
CENPJ	-1.41464285714286
PITX1	-3.594
FLJ31033	0.857285714285714
CELSR3	0.5005
ZNF568	1.5454
ITSN1	1.01521428571429
EHBP1L1	-1.9065
C19orf2	-0.1424
DCTN1	1.1982
LIN28B	-3.9525
TNKS2	1.575
C1QBP	-0.3271
CADPS2	0.822
SRMS	-0.59
GJA9	0.829
MGC24975	-0.098125
TRIM45	-3.075375
TSP50	-0.7825
TCP1	-0.7836
TMED7	0.317666666666667
CMA1	-0.888
CENPL	-1.353875
PTCRA	1.40666666666667
FST	-5.2288
VWCE	-1.7252
PAWR	-5.5242
ABCC12	0.394166666666667
LDLR	-2.85646153846154
ASTN2	2.95207142857143
LOC441212	0.177909090909091
GPATCH8	0.0536666666666667
TANC2	-0.33675
KIF4A	-3.4588
C18orf18	-0.0354
PGM1	-0.0624
KIAA0258	-0.0468
CPD	-0.8331
SNCAIP	3.01
DCT	-3.62466666666667
HLA-DOA	3.97909677419355
OR11L1	0.751666666666667
UPK1B	0.954
DNAJB4	1.459
UGT1A8	-1.02325
HIST1H4L	-0.946666666666667
PECR	-1.0285
HSPA2	2.5374
WFIKKN1	-1.87
SERP1	1.0918
SYDE2	-0.79575
TACR2	-0.139
NUP85	-1.9018
CD177	-1.63522222222222
LGR5	0.856125
PIGG	-0.58925
PTHR1	1.338875
RAB5A	1.44853846153846
FLJ13224	-1.531
USP9Y	-2.7074
C7orf53	-2.06333333333333
LRP1B	6.574
XAF1	2.0214
ABCG8	0.434
ANKDD1A	-0.01725
DAND5	0.239333333333333
SPAG6	2.80585714285714
LINCR	1.7428
ZDHHC22	3.1842
CCDC60	-0.892
THOC7	-1.823125
TCTA	0.695692307692308
OR8K3	1.43275
NY-REN-7	-1.016
B2M	2.49775
C6orf141	-3.1636
LPPR4	6.70666666666667
SQLE	-2.06563636363636
SEPHS1	-0.3288
BTBD14B	0.363
PLRG1	-0.3016
SPG7	0.256238095238095
ZNF614	-0.648888888888889
PARD6G	-0.48125
INPP5B	0.163461538461538
GRPEL2	-1.4808
PPID	-1.10138461538462
TRIM56	-0.2832
UBE2J1	0.103545454545455
IL20RA	0.4778
LOC387856	4.902
C1orf107	0.243133333333333
UTS2R	0.2174
C19orf22	0.109
SAFB2	0.7917
KIAA0652	1.4423
KLRG1	0.59525
MS4A8B	1.512375
FRAG1	-0.4004
KIAA1546	0.946
E2F4	-0.750692307692308
CLEC4M	-1.18714285714286
BTBD14A	-0.7482
KIAA0999	1.35538461538462
GYPA	-4.61957142857143
TAC1	6.48407142857143
TRAIP	-1.730375
KIAA0232	0.919384615384615
ERCC8	-0.9247
GPX4	0.249909090909091
KIAA0368	0.7584
GPR157	-2.56075
CTAGE4	-0.839
C9orf30	-0.64275
OR52A1	0.195666666666667
HSP90B3P	-0.2355
ALG9	-0.586769230769231
BTBD10	1.1014
SDK2	0.4675
BAIAP3	2.055
RABGGTB	-0.3526
ANKRD40	0.926125
KRT74	1.2065
CALCOCO2	0.684166666666667
SNCA	-0.7734
TMSL8	-1.59018181818182
C2orf53	-0.0666666666666667
ESRRB	-0.249
ARHGAP26	-1.1272
TDRD9	-1.984
HRAS	0.62125
KLRC4	1.177
JAGN1	-0.540625
BSDC1	0.7158
RNF43	-1.82438461538462
NDUFAF1	0.9848
PHF12	0.136666666666667
OR1L3	0.701
FOLR2	3.79366666666667
LYZL6	0.402714285714286
tcag7.1260	0.207666666666667
WSB1	-2.784125
PROS1	0.384769230769231
OSTN	1.792
PSMB8	1.045
SOCS4	0.00444444444444444
DDIT4L	4.0702
MAS1	0.07
MGC34796	0.6448
CSHL1	0.16575
TBCCD1	0.2425
ZBTB7C	0.775333333333333
AP2S1	-1.49136363636364
P15RS	1.32661538461538
VAT1	-0.762538461538462
SHANK3	1.509875
TUFM	-0.18075
THEG	-2.187
KRT34	-2.3672
SGSM3	-0.00789999999999998
TOMM22	-0.0485
SOCS3	-1.253875
CPO	1.17433333333333
POP4	-0.0134
BHLHB3	3.6454
MALL	-1.81666666666667
OR1B1	-0.455
PARK2	1.91228571428571
GPR124	-1.744
LCE1E	-2.046
RUVBL2	-0.4732
CGRRF1	0.525307692307692
ACPL2	0.6706
WNT10B	-1.83554545454545
BAIAP2L2	-2.364
ISCA1	1.329
C1orf125	0.7045
RPAP1	0.1396
RAI16	-0.423625
RPL27	-0.763
NLRP9	-0.153666666666667
EPN1	0.622
LOC388610	0.0714
SLC35A1	-0.242538461538462
GAL	-5.882
SLC14A2	-0.021
RDH11	-0.50475
FAM138F	-0.334666666666667
AUH	-0.3474
FLJ40243	0.085
C14orf129	-0.29875
MBD2	-1.710875
ABHD14B	-0.9456
PIGT	-0.639818181818182
ALS2CR4	0.379909090909091
ALAS1	0.520076923076923
FOXO1	1.590125
CRLF3	-0.645545454545455
C20orf107	0.69
FARS2	1.1944
CCDC28A	0.317
NPHP3	-1.6524
OR13F1	0.472333333333333
TSEN54	-1.612
DEFB106B	-0.8482
OR8B4	1.02
STH	1.8038
ZC3H14	-0.9307
CBX2	-0.191
TMEM49	-1.343
C6orf21	0.785
FLJ20920	-0.227
CRTAP	0.573105263157895
DDX50	-0.2088
STYXL1	0.712
BLVRB	-0.462375
LOC147650	-0.699875
MMP24	0.593166666666667
GRID1	5.37325
BANF1	0.3205
CTAGEP	-0.7956
HMBS	-1.9152
SLC25A24	-3.453125
C14orf50	-1.2666
MRO	4.366125
SLC25A15	-1.3054
FAM84B	0.903785714285714
TDP1	-2.394
C16orf78	-0.0672857142857143
C11orf57	0.2946
RFK	-0.269
ZFYVE9	-0.506
STCH	0.385307692307692
WIBG	-0.045
LOC283871	-0.065625
GBA2	0.00178571428571427
NDUFB3	-0.5164
HSD17B13	0.464
GRIN3A	4.841
FMNL1	-0.509375
SEPT7	1.60369230769231
GNLY	1.975
GRAMD1C	-0.073
ZNF165	-1.7844
USP38	1.06
FAM83A	-4.441875
C14orf24	0.792875
ARMCX3	1.869
ARHGDIB	0.5345
AK1	1.51581818181818
KIAA1045	5.855
DNAJB13	-0.426
NEU2	-0.239
HIST1H4B	-2.002625
FAM20B	-1.03576923076923
HES2	-0.9230625
FAM73B	-0.139461538461538
LOC388381	0.0446
INTS7	-1.02378571428571
AMPH	3.72516666666667
ZNF775	0.8024
UCKL1	-1.739625
C10orf97	0.5434
C1orf161	-0.255
ALDH1L1	3.796
FLJ39378	0.964727272727273
SLC23A1	-3.244
RBM4B	1.007
THAP4	0.117
OGFRL1	0.753
KIAA0831	-0.569272727272727
PPP1R15A	-1.28725
C1orf96	1.27931578947368
C12orf11	-1.406
BMF	0.321090909090909
MAN1A1	-1.59054545454545
KIAA1600	0.41325
NLGN4X	3.4322
ALOX12	-1.96485714285714
RB1CC1	0.475071428571429
NEIL2	2.32492307692308
EIF4E	0.58348275862069
ABHD5	-1.004
EXOC4	0.917625
CIP29	0.041625
BATF2	2.0168
SLC29A4	1.59990909090909
HTR4	3.5702
EMB	-1.9158
TRAF6	0.337
LMNB1	-3.758
FAM19A5	2.10018181818182
SHE	-0.0433999999999999
PIK3C2B	0.4802
C15orf15	-0.107285714285714
USP15	-0.306153846153846
TCEAL2	6.0212
C5orf39	-1.50628571428571
PTGER2	-3.7772
SLC31A1	-0.378571428571429
IFT172	0.752
ADAM29	1.345
GFOD1	0.5418
ST7L	0.53525
C15orf26	-3.9668
PKN3	-2.4028
CNTD1	0.96425
COMMD1	-0.2095
NTRK2	7.87186666666667
FOXN3	1.09972727272727
MFGE8	-1.39053846153846
PFKFB2	1.07325
TAS2R4	0.9136
ENTHD1	0.13625
PRMT5	0.1598
MGC16384	-2.24645454545455
LOC442229	-1.7624
TSKU	-0.838545454545455
KRTCAP3	-4.31909090909091
PDLIM1	-2.89566666666667
KCNS2	1.98833333333333
RNF126	-0.206375
CEP63	-0.3719
CLIC4	0.6923
hCG_1990170	0.8214
ACR	0.673
KLK7	1.17033333333333
ALOX5AP	3.76154545454545
RIPK3	3.417
TAS2R9	-0.284
C19orf18	0.744
BIRC6	-0.283157894736842
ZNF16	0.558
RFT1	-0.5976
SLC8A2	0.7394
TACC1	0.951
ITGAD	1.22
SAMHD1	1.87016666666667
SH3PXD2B	1.14315384615385
EPC2	1.6002
C20orf85	0.379111111111111
ATP13A2	0.805375
KRT4	-0.0373636363636364
CAPNS1	-0.3022
MDM2	-0.6958125
PCDH20	6.019
KCNK9	0.518
OR2C1	0.373333333333333
KLHDC3	0.509875
IPPK	0.24
EFHD2	-0.1617
GALR3	0.0574
NBEA	1.773625
ABCA6	2.2835
CLDN3	-3.57175
AKT2	-0.227105263157895
EGFR	1.59664285714286
RBM16	-0.0706
ZDHHC3	-0.184230769230769
SLC25A4	1.190875
CYB5B	0.07275
CPXM1	1.1616
NDRG1	-0.86775
FLJ43826	0.5388
OR5L2	-0.1208
FARP2	0.578
MRPL46	-0.3044375
LDHAL6B	0.7156
MAPKAPK3	-0.067375
NCAM2	2.9318
PRKD2	-1.149
ZFP36L1	0.277461538461538
CYSLTR1	-0.5892
OR4C3	1.32766666666667
HIST1H2AJ	-2.12766666666667
CCNB2	-4.07663636363636
ZNF10	0.1918
TMEM175	0.317333333333333
FAM134A	2.02725
TIGD4	3.5695
PCNP	0.5488
MGC39715	5.93675
LQK1	-1.402
CREB1	1.13753846153846
TMPRSS3	-2.61666666666667
C4orf32	-3.6108
LAT	-3.74233333333333
KCNA3	-0.241666666666667
SKIV2L2	-0.8868
ROPN1B	-3.5776
tcag7.23	-0.4855
CDT1	-2.9577
ZHX2	2.05118181818182
CD28	-5.612
ZNF624	1.8698
SEPT2	1.20633333333333
SOHLH2	-2.1755
MCOLN3	-2.0986
UNQ1945	0.795
MASP2	-2.08266666666667
ZNRF3	0.900615384615385
GPATCH3	0.6364
AGL	0.697
QRICH2	0.376333333333333
PSD4	-1.186625
CCNB1IP1	-1.5988
ENPP7	-0.082
OBFC1	-1.7436
KCNG3	-1.1235
C14orf79	0.503333333333333
ENPEP	-0.907625
SCT	0.596
SKI	0.782090909090909
SEC61G	-1.8276
CAPN11	2.1306
ATXN7L3	-0.0486
DBNDD1	-1.066875
FAIM	0.929
ANKRD36	-2.58533333333333
GABRP	-1.32822222222222
TACSTD2	-7.3814
EIF3J	0.1866
PPP2R2A	-0.4378
TEKT4	-0.716428571428571
PVALB	-4.30375
F10	-4.00575
FAM134C	0.869153846153846
COMP	1.5111
EFCBP1	0.333857142857143
SCLT1	0.3266
TAL1	0.304923076923077
ACSL1	1.324
ABCC5	-0.441466666666667
ABL1	-0.44724
RBBP7	0.0465
PTPRG	-0.2265
NCOR1	0.231538461538461
SPINK4	-3.647
TXNRD1	-0.866615384615384
TNRC15	1.1287
C9orf138	0.650909090909091
UBE2H	0.051
BRDT	-2.15
C8orf31	1.1574
CCNE2	-0.968428571428571
SLC6A8	-0.5904
CALCR	-4.358
PPP1CB	1.49326666666667
ABHD8	1.1772
ARF5	0.251230769230769
SLC24A4	3.0078
CCT3	-0.4022
ZNF121	0.195181818181818
SLC3A2	-0.172214285714286
OR13A1	0.370333333333333
SLC5A10	-1.4832
RAD50	-0.5827
IER5	-0.5669
MTHFD1L	-1.38627272727273
MBTPS2	-0.4025
MVK	-0.243
NCL	-0.144230769230769
PSMD10	0.5864
MOBP	4.654
FLJ32894	-0.555333333333333
HRH1	-0.688125
C5orf30	0.8464
NUDT16L1	1.08646153846154
RASGRP3	4.616125
PRKRIP1	0.603461538461538
CCDC75	0.8672
LOC253970	2.753
KIAA1239	1.4512
MED21	-1.276
SYT11	4.6689375
NTSR2	5.07966666666667
EGFL11	0.533
CXorf59	null
OR2A25	0.1202
SPTBN2	1.095
LRMP	-0.288125
RNF111	0.6248
PTH	-1.306
LOC619208	2.18128571428571
KIAA0895	0.8418
RANBP5	-0.6325
P2RY10	-0.895142857142857
NME5	4.67425
DDX21	-1.02633333333333
LRSAM1	0.544333333333333
HDAC11	1.22575
VMO1	2.7214
NOLA2	-0.356875
ADAR	1.29892857142857
MTO1	-1.04925
SF4	0.630875
P2RX1	-0.278
HBM	1.5578
EN2	0.208666666666667
C14orf172	-0.214
TM9SF2	-0.284076923076923
INHBE	-1.452625
TCTE3	0.0309333333333333
TOX2	-0.6998
CTAGE3	-0.568555555555556
HBB	6.17476923076923
MED15	-0.94175
CASR	0.4195
C6orf66	-1.29175
MTPN	0.0518
UNC50	0.6258
C21orf33	0.9962
IRF2	1.4604
PGR	-3.22
GPR84	3.2002
CROCCL1	-0.2232
SRPX	1.5526
BRE	0.338875
FGF10	0.4422
SDC3	3.512
ZRSR1	1.624625
DKFZP434P211	-0.5101
SOX6	3.3335
RPUSD2	0.0084
C14orf173	-1.21706666666667
MAPK11	0.050625
TBC1D22A	0.333666666666667
FAM123A	6.14733333333333
COL4A6	-1.327375
TOMM70A	0.4112
NAB1	0.5128
MGC16385	0.258272727272727
TSPAN18	-1.288875
MED31	-0.5806
PLG	-0.4268
CAPSL	2.41233333333333
ZNF532	1.957
ASB14	0.258
CA8	-0.7514
NUDT16P	0.214125
SLFN11	-0.022
LRRIQ2	0.6618
NOL7	0.091
BRMS1L	1.202
JARID1A	-0.356857142857143
PANK2	-0.2404
ICAM3	-3.2
MDS1	-0.7872
TAF8	-0.6224
RNF139	0.4116
ZNF594	0.080375
ADAM8	-2.078
SFTPC	2.43627272727273
MAN2B2	1.41290909090909
RGS12	1.85947619047619
EIF1AY	-6.40493333333333
LRRIQ1	-0.990375
GPR150	0.0478
CCDC21	-1.55125
PRRG3	0.3118
SAA4	-5.6074
RAPGEF5	2.0639
ZCCHC2	-1.3345
MGC39372	1.64533333333333
PPP4R2	-0.364444444444444
CDCA2	-3.008
OR4D5	0.418375
PTGFRN	-0.455
SIGLEC5	0.79
C19orf61	-0.474875
NMUR2	1.36533333333333
KIAA1586	-0.017
DAGLA	2.235875
CHCHD6	0.8994
GPR32	0.323666666666667
NEUROD6	1.54185714285714
SLC2A4RG	-1.38155
CA5B	0.0696666666666667
FBXL3	1.6458
MPHOSPH9	-1.3016
HMG2L1	0.1346
HCN4	-0.01275
CEACAM19	-0.581
SH2D4B	0.576
HFE2	0.0406666666666667
TGM4	-1.37214285714286
LYPD2	0.27325
TBC1D15	0.1106
MRPS21	-0.259153846153846
NONO	-0.643
CLEC5A	0.744714285714286
ITCH	-0.202357142857143
MGAT3	2.4135
MBP	3.6178
RPP25	-2.9806
SOSTDC1	-3.7616
HRC	-1.5932
TRIM48	-0.7535
TMEM133	1.9126
ECEL1P2	-1.9112
HOXC11	-0.552
DOK5	2.9674
HELZ	0.32075
LOC348180	0.1744
MGC33894	0.1356
ADRB3	-0.058
DMD	1.57846666666667
PTRH2	-1.2582
MPEG1	3.98085714285714
NDUFA12	-0.350625
KRTAP2-4	0.568066666666667
STAMBPL1	0.10175
ADCY2	5.3045
UNQ6125	0.886
KLHL20	0.24525
SRM	-0.9184
OTC	1.656
TMIE	4.023625
SNX8	-0.6642
LIPK	0.539
CHURC1	0.65025
KLC2	0.44225
HDAC1	-1.744375
FAM128A	-1.097
FNDC3B	-1.61671428571429
MTCP1	-0.247
WFDC10B	0.012
PCDHGB3	0.341333333333333
ATRNL1	3.34815384615385
CAV2	-2.47818181818182
MED26	0.449
DUS1L	-1.2706
CHRM3	-0.8481
NEK9	1.09583333333333
WARS2	-1.8254
TBX22	0.855666666666667
TOMM40	-1.5516
RP6-213H19.1	-4.1955
TUBGCP5	0.5606
IGSF6	6.7384
TPPP	4.184125
UNQ6190	0.113333333333333
GSTM5	1.9558
BTD	0.735625
PDCD1LG2	1.62228571428571
SNRPB2	-0.936625
ERICH1	-0.7239
APOA4	-1.69933333333333
HOXA11	-3.3015
NARG1	-0.409636363636364
MKX	2.71233333333333
RAB28	1.729
PKP3	-4.5584
SH3GL2	6.5154
CTSO	5.705
RPN2	-0.54555
IL28RA	0.542
SFMBT1	-0.8116
WDR57	-0.153181818181818
FER1L3	-2.36786666666667
HSF5	-0.857666666666667
TTC9B	4.0784
C4BPA	-5.8184
ALB	-6.16033333333333
SORBS3	0.153909090909091
UPF2	0.591
JPH1	-0.121
AGBL2	-1.1624
DOPEY1	1.83166666666667
TERF1	0.0760625
KIF22	-1.626375
NINJ1	0.5696
SEC61A2	0.854133333333333
HIST1H1D	-2.663
SFXN4	-0.0739090909090909
UCP3	0.0834615384615385
ZNF703	0.357125
MYL6B	1.3298
TREM1	0.3288
OR52E6	0.3865
CKMT2	2.8596
HLA-C	2.9849
SLC13A3	-1.704875
TIMP4	2.14316666666667
SLIT2	0.5618
RSF1	0.497217391304348
LONRF1	-0.389444444444444
MON1A	1.0755
CACNG6	1.303875
DPPA4	-5.903375
ZSWIM3	0.3616
ZNF804A	1.495125
CCIN	0.8012
SLC25A31	0.31
KCNMB4	2.6766
RABL5	0.9983
GALNS	0.0733846153846154
STX6	0.7739
HIST1H1C	-3.837
CIDEB	-1.402
CASP4	-1.84377777777778
PDK3	-1.92557142857143
KCNJ11	2.59533333333333
TPR	-1.0313
ZSCAN20	-0.933
MTX2	-0.847
HIST1H2BH	-2.2682
LOC283767	-0.1986
LYRM7	0.0938260869565218
BRD3	0.325
HIST1H2BO	-1.903
MAGEB10	0.0735
SLC45A1	3.4742
SERPINA3	-1.62823076923077
KIAA0143	0.1438
KCNJ16	6.70771428571429
KRT79	-0.9052
FABP2	-1.542
NUT	-0.939
ZNF57	-0.524
FBXL4	0.1202
CLEC9A	5.149
UGT8	3.986
BMP2K	0.565
MAPK4	2.3974
SLC25A23	1.69069230769231
HINT1	-0.560214285714286
KRTAP13-1	1.178
SFXN5	2.15561538461538
CHCHD2	0.328133333333333
FAM3D	1.006
NDP	2.54609090909091
RHOBTB1	-1.041625
SLC4A4	5.56272727272727
RPL38	-0.2524
HTF9C	0.043125
AP2A2	1.37336363636364
ZBTB46	-0.845
MAP7D1	1.2695
AOX1	-3.96114285714286
CYR61	-0.9241875
DTNA	2.74627777777778
JRKL	0.499
TMOD3	-2.2596
EEA1	0.301461538461538
ADCK5	-1.8678
IL1R1	-1.564875
KLK3	0.837277777777778
HRSP12	1.4308
KTN1	-1.0176
LOH11CR2A	0.835846153846154
RELL2	-0.713333333333333
MAB21L1	0.877166666666667
C20orf59	-0.886875
PHKB	0.187
ADAM2	-2.03466666666667
TBC1D8B	-1.31775
FAM13A1	0.253761904761905
LAPTM4B	-0.1011875
LCN8	0.717666666666667
TMEM147	0.429333333333333
SYT4	7.064375
XPO7	-0.71
C9orf62	-1.0676
GPR75	3.7715
TRIM5	0.6156
APOC1	1.9885
RNASE4	-1.003125
PARD6B	-4.2635
ARID1A	0.366375
TPD52L3	-0.4467
RRAGB	2.108875
RCN2	-0.344125
HIST2H2BE	-0.601952380952381
STARD7	0.7966
SHMT2	-0.565333333333333
KIAA1751	-0.1175
MLYCD	0.8632
LOC162632	-0.77825
UQCRH	-1.113
RP11-217H1.1	-0.7067
SDHA	-0.620125
NCLN	-1.15523076923077
ZNF17	0.19575
RCBTB2	0.717
VEGFB	0.720461538461539
RP4-747L4.3	-0.05
COLQ	0.568333333333333
MPN2	-0.885857142857143
DRG2	-1.147
KLRB1	4.0184
ALPK2	-4.473
DNASE2B	2.0715
FLJ23834	2.548375
AXUD1	1.63025
SAFB	0.459384615384615
NSUN4	-0.7238
RFX2	3.028375
MAPK8IP1	3.01925
FANCD2	-2.09172222222222
ANKZF1	-1.906875
C19orf50	0.1102
DUSP8	2.05736363636364
SENP5	-1.3612
NFKBIL2	-1.237
LBR	-0.8435
IGFL1	-0.576
LZTS2	-0.2232
IL2RG	-1.70481818181818
CCDC51	-0.2628
KLF3	0.9614
ANKRD37	-1.5588
KCTD14	-1.41125
FZR1	0.338117647058824
SLC44A4	-1.98827272727273
ESPL1	-2.94611111111111
GMPR2	0.230461538461538
TBC1D19	-1.054375
ERGIC1	-0.00467647058823533
ERBB4	3.25246153846154
TSPAN32	0.610625
MAP4	1.81090909090909
GPHN	0.3482
SLC6A2	-0.293818181818182
HIVEP1	0.3468
DFFB	-0.217461538461538
EIF4EBP2	0.3672
DMRT1	0.0635
HSPB6	-0.235
IER2	-2.003375
AIFM1	-0.8394
WWC2	-0.752928571428572
MRPL4	-0.5546
FLJ21062	-0.968111111111111
EPB41L4A	1.6273125
SH2D6	0.436666666666667
TAF4B	-1.543
GAL3ST3	2.48733333333333
MALT1	-1.1005
RTDR1	2.8376
ARVCF	2.19433333333333
MEX3B	0.352
